Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
49 Zamora;49004 Alcubilla de Nogales;;Total;Total;2021;110
49 Zamora;49004 Alcubilla de Nogales;;Total;Educación primaria e inferior;2023;28
49 Zamora;49004 Alcubilla de Nogales;;Total;Educación primaria e inferior;2022;31
49 Zamora;49004 Alcubilla de Nogales;;Total;Educación primaria e inferior;2021;35
49 Zamora;49004 Alcubilla de Nogales;;Total;Primera etapa de Educación Secundaria y similar;2023;42
49 Zamora;49004 Alcubilla de Nogales;;Total;Primera etapa de Educación Secundaria y similar;2022;41
49 Zamora;49004 Alcubilla de Nogales;;Total;Primera etapa de Educación Secundaria y similar;2021;44
49 Zamora;49004 Alcubilla de Nogales;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;18
49 Zamora;49004 Alcubilla de Nogales;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;18
49 Zamora;49004 Alcubilla de Nogales;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;15
49 Zamora;49004 Alcubilla de Nogales;;Total;Educación superior;2023;15
49 Zamora;49004 Alcubilla de Nogales;;Total;Educación superior;2022;18
49 Zamora;49004 Alcubilla de Nogales;;Total;Educación superior;2021;16
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Total;2023;57
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Total;2022;57
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Total;2021;59
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Educación primaria e inferior;2023;10
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Educación primaria e inferior;2022;12
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Educación primaria e inferior;2021;15
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Primera etapa de Educación Secundaria y similar;2023;26
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Primera etapa de Educación Secundaria y similar;2022;24
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Primera etapa de Educación Secundaria y similar;2021;26
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;12
