Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;12
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;12
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Educación superior;2023;3
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Educación superior;2022;3
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Educación superior;2021;3
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Total;2023;54
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Total;2022;58
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Total;2021;60
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Educación primaria e inferior;2023;24
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Educación primaria e inferior;2022;25
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Educación primaria e inferior;2021;25
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;17
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;20
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;21
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;4
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;3
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;5
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Educación superior;2023;9
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Educación superior;2022;10
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Mujeres;Educación superior;2021;9
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Total;2023;91
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Total;2022;98
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Total;2021;109
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Educación primaria e inferior;2023;18
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Educación primaria e inferior;2022;21
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Educación primaria e inferior;2021;28
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Primera etapa de Educación Secundaria y similar;2023;37
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Primera etapa de Educación Secundaria y similar;2022;39
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Primera etapa de Educación Secundaria y similar;2021;41
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;15
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;15
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;15
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Educación superior;2023;21
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Educación superior;2022;23
37 Salamanca;37003 Ahigal de los Aceiteros;;Total;Educación superior;2021;25
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Total;2023;51
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Total;2022;55
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Total;2021;59
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Educación primaria e inferior;2023;9
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Educación primaria e inferior;2022;10
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Educación primaria e inferior;2021;14
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Primera etapa de Educación Secundaria y similar;2023;20
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Primera etapa de Educación Secundaria y similar;2022;21
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Primera etapa de Educación Secundaria y similar;2021;22
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;9
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;10
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Educación superior;2023;13
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Educación superior;2022;14
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Educación superior;2021;13
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Total;2023;40
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Total;2022;43
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Total;2021;50
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Educación primaria e inferior;2023;9
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Educación primaria e inferior;2022;11
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Educación primaria e inferior;2021;14
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;17
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;18
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;19
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;6
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;5
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;5
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Educación superior;2023;8
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Educación superior;2022;9
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Educación superior;2021;12
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Total;2023;91
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Total;2022;98
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Total;2021;109
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Educación primaria e inferior;2023;18
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Educación primaria e inferior;2022;21
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Educación primaria e inferior;2021;28
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;37
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;39
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;41
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;15
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;15
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;15
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Educación superior;2023;21
37 Salamanca;37003 Ahigal de los Aceiteros;3700301001 Ahigal de los Aceiteros sección 01001;Total;Educación superior;2022;23
