Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Educación primaria e inferior;2022;627
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Educación primaria e inferior;2021;670
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;989
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;968
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;977
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;523
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;500
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;504
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Educación superior;2023;986
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Educación superior;2022;969
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Educación superior;2021;954
34 Palencia;34004 Aguilar de Campoo;3400401001 Aguilar de Campoo sección 01001;Total;Total;2023;811
34 Palencia;34004 Aguilar de Campoo;3400401001 Aguilar de Campoo sección 01001;Total;Total;2022;797
34 Palencia;34004 Aguilar de Campoo;3400401001 Aguilar de Campoo sección 01001;Total;Total;2021;815
34 Palencia;34004 Aguilar de Campoo;3400401001 Aguilar de Campoo sección 01001;Total;Educación primaria e inferior;2023;156
34 Palencia;34004 Aguilar de Campoo;3400401001 Aguilar de Campoo sección 01001;Total;Educación primaria e inferior;2022;149
34 Palencia;34004 Aguilar de Campoo;3400401001 Aguilar de Campoo sección 01001;Total;Educación primaria e inferior;2021;165
34 Palencia;34004 Aguilar de Campoo;3400401001 Aguilar de Campoo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;275
