CUSEC_origen;ceas_id;CUSEC_servicio;distancia
4718608017;174;4705001001;8631,728
4718608017;167;4705201003;7032,163
4718608017;162;4707601001;8500,804
4718608017;166;4716101001;12328,930
4718608017;164;4717501001;14704,253
4718608017;185;4718611033;5018,354
4718608017;114;3406901002;26452,823
4718608017;172;4708601001;29938,225
4718608017;196;4712202001;25685,399
4718608017;165;4715901001;24554,161
4718608017;173;4716502001;25635,310
4718608018;190;4718608004;926,170
4718608018;192;4718608024;284,047
4718608018;191;4718608031;596,827
4718608018;193;4718608032;921,766
4718608018;180;4718609002;899,817
4718608018;182;4718602017;2549,662
4718608018;181;4718603003;1596,824
4718608018;199;4718604037;2395,323
4718608018;178;4718604038;3073,915
4718608018;179;4718604038;3073,915
4718608018;195;4718606017;1475,781
4718608018;175;4718606030;2194,393
4718608018;176;4718606030;2194,393
4718608018;177;4718606036;4083,023
4718608018;194;4718607005;1278,286
4718608018;197;4718607011;1699,302
4718608018;187;4718610022;3994,753
4718608018;189;4718610030;4798,127
4718608018;188;4718610034;2146,562
4718608018;198;4718610034;2146,562
4718608018;186;4718610046;1054,974
4718608018;183;4718611015;2885,620
4718608018;185;4718611033;4913,547
4718608018;184;4718611040;3755,407
4718608018;201;4701001004;5488,204
4718608018;174;4705001001;8714,328
4718608018;167;4705201003;7189,538
4718608018;162;4707601001;8485,410
4718608018;166;4716101001;12133,710
4718608018;164;4717501001;14875,797
4718608018;114;3406901002;26583,445
4718608018;172;4708601001;29795,288
4718608018;196;4712202001;25771,904
4718608018;165;4715901001;24441,949
4718608018;173;4716502001;25448,030
4718608020;192;4718608024;348,834
4718608020;191;4718608031;823,096
4718608020;180;4718609002;673,000
4718608020;182;4718602017;2335,958
4718608020;181;4718603003;1471,420
4718608020;199;4718604037;2237,373
4718608020;178;4718604038;2993,385
4718608020;179;4718604038;2993,385
4718608020;195;4718606017;1439,215
4718608020;175;4718606030;2157,048
4718608020;176;4718606030;2157,048
4718608020;177;4718606036;4172,962
4718608020;194;4718607005;1271,604
4718608020;197;4718607011;1801,556
4718608020;190;4718608004;1047,414
4718608020;193;4718608032;1144,563
4718608020;187;4718610022;3776,207
4718608020;189;4718610030;4568,859
4718608020;188;4718610034;1917,865
4718608020;198;4718610034;1917,865
4718608020;186;4718610046;1072,314
4718608020;183;4718611015;2669,431
4718608020;185;4718611033;4708,270
4718608020;184;4718611040;3556,277
4718608020;201;4701001004;5258,724
4718608020;174;4705001001;8913,164
4718608020;167;4705201003;7223,269
4718608020;162;4707601001;8337,830
4718608020;166;4716101001;11906,142
4718608020;164;4717501001;14927,054
4718608020;114;3406901002;26803,130
4718608020;172;4708601001;29788,969
4718608020;196;4712202001;25714,924
4718608020;165;4715901001;24230,670
4718608020;173;4716502001;25219,009
4718608021;192;4718608024;208,604
4718608021;191;4718608031;604,675
4718608021;193;4718608032;961,234
4718608021;180;4718609002;895,090
4718608021;186;4718610046;980,112
4718608021;182;4718602017;2559,965
4718608021;181;4718603003;1646,910
4718608021;199;4718604037;2435,585
4718608021;178;4718604038;3136,111
4718608021;179;4718604038;3136,111
4718608021;195;4718606017;1544,318
4718608021;175;4718606030;2263,534
4718608021;176;4718606030;2263,534
4718608021;177;4718606036;4158,843
4718608021;194;4718607005;1350,334
4718608021;197;4718607011;1774,858
4718608021;190;4718608004;1001,054
4718608021;187;4718610022;4000,453
4718608021;189;4718610030;4783,971
4718608021;188;4718610034;2124,131
4718608021;198;4718610034;2124,131
4718608021;183;4718611015;2893,683
4718608021;185;4718611033;4930,581
4718608021;184;4718611040;3776,451
4718608021;201;4701001004;5471,175
4718608021;174;4705001001;8692,512
4718608021;167;4705201003;7265,691
4718608021;162;4707601001;8530,479
4718608021;166;4716101001;12106,648
4718608021;164;4717501001;14952,348
4718608021;114;3406901002;26579,086
4718608021;172;4708601001;29720,327
4718608021;196;4712202001;25839,435
4718608021;165;4715901001;24454,493
4718608021;173;4716502001;25425,557
4718608023;190;4718608004;926,394
4718608023;192;4718608024;285,357
4718608023;191;4718608031;438,868
4718608023;193;4718608032;798,187
4718608023;182;4718602017;2710,844
4718608023;181;4718603003;1735,318
4718608023;199;4718604037;2544,116
4718608023;178;4718604038;3187,391
4718608023;179;4718604038;3187,391
4718608023;195;4718606017;1573,198
4718608023;175;4718606030;2287,235
4718608023;176;4718606030;2287,235
4718608023;177;4718606036;4084,878
4718608023;194;4718607005;1361,311
4718608023;197;4718607011;1701,554
4718608023;180;4718609002;1057,184
4718608023;187;4718610022;4155,592
4718608023;189;4718610030;4951,077
4718608023;188;4718610034;2292,973
4718608023;198;4718610034;2292,973
4718608023;186;4718610046;1013,289
4718608023;183;4718611015;3046,689
4718608023;184;4718611040;3915,173
4718608023;201;4701001004;5639,143
4718608023;174;4705001001;8555,245
4718608023;167;4705201003;7229,086
4718608023;162;4707601001;8627,739
4718608023;166;4716101001;12275,654
4718608023;164;4717501001;14900,901
4718608023;185;4718611033;5074,188
4718608023;114;3406901002;26422,698
4718608023;172;4708601001;29742,319
4718608023;196;4712202001;25866,418
4718608023;165;4715901001;24603,068
4718608023;173;4716502001;25594,504
4718608024;192;4718608024;0,000
4718608024;191;4718608031;632,849
4718608024;180;4718609002;954,959
4718608024;186;4718610046;771,557
4718608024;182;4718602017;2638,784
4718608024;181;4718603003;1818,524
4718608024;199;4718604037;2584,770
4718608024;178;4718604038;3328,047
4718608024;179;4718604038;3328,047
4718608024;195;4718606017;1747,168
4718608024;175;4718606030;2466,817
4718608024;176;4718606030;2466,817
4718608024;177;4718606036;4356,161
4718608024;194;4718607005;1557,285
4718608024;197;4718607011;1971,515
4718608024;190;4718608004;1195,816
4718608024;193;4718608032;1055,792
4718608024;187;4718610022;4063,893
4718608024;189;4718610030;4793,120
4718608024;188;4718610034;2117,708
4718608024;198;4718610034;2117,708
4718608024;183;4718611015;2965,705
4718608024;184;4718611040;3878,708
4718608024;201;4701001004;5471,548
4718608024;174;4705001001;8597,255
4718608024;167;4705201003;7473,342
4718608024;162;4707601001;8685,997
4718608024;166;4716101001;12075,564
4718608024;185;4718611033;5021,521
4718608024;114;3406901002;26527,091
4718608024;172;4708601001;29511,726
4718608024;196;4712202001;26039,410
4718608024;165;4715901001;24529,986
4718608024;173;4716502001;25406,354
4718608024;164;4717501001;15157,557
4718608025;190;4718608004;463,281
4718608025;192;4718608024;749,252
4718608025;191;4718608031;552,076
4718608025;193;4718608032;569,210
4718608025;182;4718602017;2771,582
4718608025;181;4718603003;1574,170
4718608025;199;4718604037;2423,408
4718608025;178;4718604038;2891,578
4718608025;179;4718604038;2891,578
4718608025;195;4718606017;1259,623
4718608025;175;4718606030;1942,669
4718608025;176;4718606030;1942,669
4718608025;177;4718606036;3615,942
4718608025;194;4718607005;1017,952
4718608025;197;4718607011;1234,388
4718608025;180;4718609002;1252,343
4718608025;187;4718610022;4227,200
4718608025;188;4718610034;2532,588
4718608025;198;4718610034;2532,588
4718608025;186;4718610046;1475,698
4718608025;183;4718611015;3115,231
4718608025;184;4718611040;3897,258
4718608025;201;4701001004;5832,282
4718608025;174;4705001001;8629,371
4718608025;167;4705201003;6780,170
4718608025;162;4707601001;8433,054
4718608025;166;4716101001;12516,959
4718608025;164;4717501001;14439,991
4718608025;189;4718610030;5130,514
4718608025;185;4718611033;5072,822
4718608025;114;3406901002;26376,678
4718608025;196;4712202001;25497,122
4718608025;165;4715901001;24608,509
4718608025;173;4716502001;25807,255
4718608026;190;4718608004;773,321
4718608026;192;4718608024;464,056
4718608026;191;4718608031;361,293
4718608026;193;4718608032;637,131
4718608026;182;4718602017;2788,657
4718608026;181;4718603003;1725,652
4718608026;199;4718604037;2554,873
4718608026;178;4718604038;3127,945
4718608026;179;4718604038;3127,945
4718608026;195;4718606017;1499,981
4718608026;175;4718606030;2203,501
4718608026;176;4718606030;2203,501
4718608026;177;4718606036;3923,196
4718608026;194;4718607005;1273,349
4718608026;197;4718607011;1543,629
4718608026;180;4718609002;1169,027
4718608026;187;4718610022;4240,219
4718608026;188;4718610034;2427,679
4718608026;198;4718610034;2427,679
4718608026;186;4718610046;1166,397
4718608026;183;4718611015;3128,176
4718608026;184;4718611040;3967,959
4718608026;201;4701001004;5764,306
4718608026;174;4705001001;8513,731
4718608026;167;4705201003;7088,890
4718608026;162;4707601001;8615,802
4718608026;166;4716101001;12416,443
4718608026;164;4717501001;14750,086
4718608026;189;4718610030;5071,592
4718608026;185;4718611033;5134,422
4718608026;114;3406901002;26340,022
4718608026;172;4708601001;29875,098
4718608026;196;4712202001;25775,500
4718608026;165;4715901001;24669,686
4718608026;173;4716502001;25727,965
4718608027;190;4718608004;690,747
4718608027;192;4718608024;608,617
4718608027;191;4718608031;311,624
4718608027;193;4718608032;488,745
4718608027;182;4718602017;2898,607
4718608027;181;4718603003;1777,529
4718608027;199;4718604037;2618,451
4718608027;178;4718604038;3131,157
4718608027;179;4718604038;3131,157
4718608027;195;4718606017;1498,752
4718608027;175;4718606030;2187,051
4718608027;176;4718606030;2187,051
4718608027;177;4718606036;3814,578
4718608027;194;4718607005;1260,438
4718608027;197;4718607011;1444,834
4718608027;180;4718609002;1303,125
4718608027;187;4718610022;4352,826
4718608027;188;4718610034;2569,577
4718608027;198;4718610034;2569,577
4718608027;186;4718610046;1276,034
4718608027;183;4718611015;3239,915
4718608027;184;4718611040;4059,508
4718608027;201;4701001004;5900,141
4718608027;174;4705001001;8437,482
4718608027;167;4705201003;7006,169
4718608027;162;4707601001;8655,020
4718608027;166;4716101001;12559,620
4718608027;164;4717501001;14653,648
4718608027;189;4718610030;5205,102
4718608027;185;4718611033;5230,166
4718608027;114;3406901002;26232,512
4718608027;172;4708601001;29952,278
4718608027;196;4712202001;25742,466
4718608027;165;4715901001;24767,293
4718608027;173;4716502001;25867,307
4718608028;190;4718608004;561,805
4718608028;192;4718608024;816,232
4718608028;191;4718608031;408,389
4718608028;193;4718608032;335,714
4718608028;182;4718602017;3005,377
4718608028;181;4718603003;1804,880
4718608028;199;4718604037;2656,048
4718608028;178;4718604038;3082,749
4718608028;179;4718604038;3082,749
4718608028;195;4718606017;1457,134
4718608028;175;4718606030;2117,544
4718608028;176;4718606030;2117,544
4718608028;177;4718606036;3631,639
4718608028;194;4718607005;1207,674
4718608028;197;4718607011;1277,961
4718608028;180;4718609002;1457,764
4718608028;187;4718610022;4461,138
4718608028;188;4718610034;2734,223
4718608028;198;4718610034;2734,223
4718608028;186;4718610046;1468,548
4718608028;183;4718611015;3348,712
4718608028;184;4718611040;4134,405
4718608028;201;4701001004;6049,397
4718608028;174;4705001001;8398,259
4718608028;167;4705201003;6847,844
4718608028;162;4707601001;8648,226
4718608028;166;4716101001;12723,657
4718608028;164;4717501001;14480,148
4718608028;189;4718610030;5350,093
4718608028;185;4718611033;5309,995
4718608028;114;3406901002;26139,814
4718608028;196;4712202001;25638,413
4718608028;165;4715901001;24845,650
4718608028;173;4716502001;26022,065
4718608030;190;4718608004;918,358
4718608030;192;4718608024;336,410
4718608030;191;4718608031;353,279
4718608030;193;4718608032;725,682
4718608030;182;4718602017;2794,490
4718608030;181;4718603003;1799,365
4718608030;199;4718604037;2614,679
4718608030;178;4718604038;3234,413
4718608030;179;4718604038;3234,413
4718608030;195;4718606017;1613,153
4718608030;175;4718606030;2323,008
4718608030;176;4718606030;2323,008
4718608030;177;4718606036;4068,958
4718608030;194;4718607005;1394,079
4718608030;197;4718607011;1689,414
4718608030;180;4718609002;1142,744
4718608030;187;4718610022;4240,063
4718608030;188;4718610034;2377,109
4718608030;198;4718610034;2377,109
4718608030;186;4718610046;1020,573
4718608030;183;4718611015;3130,774
4718608030;184;4718611040;3995,418
4718608030;201;4701001004;5724,076
4718608030;174;4705001001;8476,216
4718608030;167;4705201003;7232,164
4718608030;162;4707601001;8692,668
4718608030;166;4716101001;12358,345
4718608030;164;4717501001;14895,422
4718608030;189;4718610030;5036,347
4718608030;185;4718611033;5155,763
4718608030;114;3406901002;26338,122
4718608030;172;4708601001;29733,587
4718608030;196;4712202001;25899,903
4718608030;165;4715901001;24685,818
4718608030;173;4716502001;25678,382
4718608031;190;4718608004;965,681
4718608031;192;4718608024;632,849
4718608031;191;4718608031;0,000
4718608031;193;4718608032;472,813
4718608031;182;4718602017;3140,371
4718608031;181;4718603003;2078,737
4718608031;199;4718604037;2913,172
4718608031;178;4718604038;3442,252
4718608031;179;4718604038;3442,252
4718608031;195;4718606017;1809,853
4718608031;175;4718606030;2494,270
4718608031;176;4718606030;2494,270
4718608031;177;4718606036;4019,349
4718608031;194;4718607005;1569,920
4718608031;197;4718607011;1682,453
4718608031;180;4718609002;1495,880
4718608031;187;4718610022;4588,773
4718608031;188;4718610034;2725,737
4718608031;198;4718610034;2725,737
4718608031;186;4718610046;1123,810
4718608031;183;4718611015;3478,183
4718608031;184;4718611040;4327,980
4718608031;201;4701001004;6075,126
4718608031;174;4705001001;8152,454
4718608031;167;4705201003;7252,997
4718608031;162;4707601001;8962,714
4718608031;166;4716101001;12700,694
4718608031;164;4717501001;14875,440
4718608031;189;4718610030;5388,606
4718608031;185;4718611033;5493,028
4718608031;114;3406901002;25989,513
4718608031;172;4708601001;29702,680
4718608031;196;4712202001;26038,285
4718608031;165;4715901001;25026,918
4718608031;173;4716502001;26025,204
4718608032;190;4718608004;758,639
4718608032;191;4718608031;472,813
4718608032;193;4718608032;0,000
4718608032;182;4718602017;3340,393
4718608032;181;4718603003;2112,412
4718608032;199;4718604037;2966,083
4718608032;178;4718604038;3316,147
4718608032;179;4718604038;3316,147
4718608032;195;4718606017;1714,102
4718608032;175;4718606030;2333,009
4718608032;176;4718606030;2333,009
4718608032;177;4718606036;3603,061
4718608032;194;4718607005;1459,063
4718608032;197;4718607011;1336,378
4718608032;192;4718608024;1055,792
4718608032;180;4718609002;1784,909
4718608032;187;4718610022;4796,103
4718608032;188;4718610034;3056,465
4718608032;198;4718610034;3056,465
4718608032;186;4718610046;1594,548
4718608032;183;4718611015;3683,880
4718608032;184;4718611040;4460,807
4718608032;201;4701001004;6380,193
4718608032;174;4705001001;8098,813
4718608032;167;4705201003;6881,397
4718608032;162;4707601001;8916,094
4718608032;166;4716101001;13046,832
4718608032;164;4717501001;14466,573
4718608032;189;4718610030;5682,310
4718608032;185;4718611033;5637,729
4718608032;114;3406901002;25809,517
4718608032;196;4712202001;25774,574
4718608032;165;4715901001;25171,299
4718608032;173;4716502001;26350,798
4718608033;191;4718608031;601,435
4718608033;193;4718608032;279,291
4718608033;182;4718602017;3610,187
4718608033;181;4718603003;2391,440
4718608033;199;4718604037;3245,189
4718608033;178;4718604038;3571,727
4718608033;179;4718604038;3571,727
4718608033;195;4718606017;1982,628
4718608033;175;4718606030;2583,481
4718608033;176;4718606030;2583,481
4718608033;177;4718606036;3693,789
4718608033;194;4718607005;1727,052
4718608033;197;4718607011;1518,508
4718608033;190;4718608004;1020,291
4718608033;192;4718608024;1231,246
4718608033;180;4718609002;2029,856
4718608033;188;4718610034;3290,500
4718608033;198;4718610034;3290,500
4718608033;186;4718610046;1659,741
4718608033;183;4718611015;3953,127
4718608033;184;4718611040;4738,617
4718608033;201;4701001004;6626,630
4718608033;174;4705001001;7822,561
4718608033;167;4705201003;7009,296
4718608033;162;4707601001;9183,102
4718608033;166;4716101001;13277,662
4718608033;164;4717501001;14552,733
4718608033;187;4718610022;5065,901
