CUSEC_origen;centro_salud_id;CUSEC_servicio;distancia
4016101001;484;4003201001;15691,846
4016101001;201;4004001002;27653,434
4016101001;462;4004001002;27653,434
4016101001;184;4017401001;22165,583
4016101001;467;4017401001;22165,583
4016101001;193;4019501001;18592,200
4016101001;304;4019501001;18592,200
4016201001;484;4003201001;21479,120
4016201001;201;4004001002;23694,133
4016201001;462;4004001002;23694,133
4016201001;131;4013901001;17176,978
4016201001;303;4013901001;17176,978
4016201001;36;4017001001;29973,299
4016201001;466;4017001001;29973,299
4016201001;193;4019501001;18102,680
4016201001;304;4019501001;18102,680
4016201001;481;4020801001;25836,536
4016301001;201;4004001002;7462,723
4016301001;462;4004001002;7462,723
4016301001;481;4020801001;10569,829
4016301001;470;4000401001;16379,789
4016301001;484;4003201001;29025,362
4016301001;118;4008901001;28347,579
4016301001;340;4008901001;28347,579
4016301001;131;4013901001;19641,190
4016301001;303;4013901001;19641,190
4016301001;193;4019501001;15559,190
4016301001;304;4019501001;15559,190
4016401001;207;0501602005;8567,958
4016401001;406;0501602005;8567,958
4016401001;187;4013801002;12206,856
4016401001;465;4013801002;12206,856
4016401001;474;4002801001;27960,447
4016401001;482;4018501001;20563,017
4016401001;485;4701101001;15316,304
4016401001;47;4710402001;16640,321
4016401001;381;4710402001;16640,321
4016501001;201;4004001002;9938,706
4016501001;462;4004001002;9938,706
4016501001;193;4019501001;13631,420
4016501001;304;4019501001;13631,420
4016501001;481;4020801001;13269,921
4016501001;470;4000401001;20841,612
4016501001;484;4003201001;25991,446
4016501001;131;4013901001;17521,702
4016501001;303;4013901001;17521,702
4016601001;272;4707501001;6097,648
4016601001;489;4707501001;6097,648
4016601001;169;4712202001;14761,345
4016601001;315;4712202001;14761,345
4016601001;154;4004301002;26905,272
4016601001;302;4004301002;26905,272
4016601001;127;4006302001;15486,158
4016601001;463;4006302001;15486,158
4016601001;187;4013801002;23283,316
4016601001;465;4013801002;23283,316
4016601001;485;4701101001;29736,661
4016601001;47;4710402001;23136,614
4016601001;381;4710402001;23136,614
4016601001;196;4717502003;28722,159
4016601001;358;4717502003;28722,159
4016801001;472;4002401001;13645,119
4016801001;484;4003201001;14934,656
4016801001;36;4017001001;15848,953
4016801001;466;4017001001;15848,953
4016801001;193;4019501001;28069,078
4016801001;304;4019501001;28069,078
4016801001;487;4210301001;22525,487
4016801001;179;4216201001;28587,931
4016801001;347;4216201001;28587,931
4017001001;36;4017001001;0,000
4017001001;466;4017001001;0,000
4017001001;472;4002401001;8983,932
4017001001;484;4003201001;17888,409
4017101001;472;4002401001;6953,737
4017101001;36;4017001001;6140,034
4017101001;466;4017001001;6140,034
4017101001;484;4003201001;15824,613
4017101001;487;4210301001;29116,093
4017201001;36;4017001001;7184,561
4017201001;466;4017001001;7184,561
4017201001;472;4002401001;16137,890
4017201001;484;4003201001;17559,526
4017201001;193;4019501001;29122,460
4017201001;304;4019501001;29122,460
4017301001;57;4019402002;10595,895
4017301001;56;4019403007;11296,900
4017301001;192;4019406001;11596,793
4017301001;115;4019407001;10490,508
4017301001;386;4019407001;10490,508
4017301001;470;4000401001;23432,120
4017301001;474;4002801001;26204,050
4017301001;154;4004301002;16163,521
4017301001;302;4004301002;16163,521
4017301001;187;4013801002;29635,720
4017301001;465;4013801002;29635,720
4017301001;131;4013901001;29114,689
4017301001;303;4013901001;29114,689
4017301001;130;4018101001;20200,848
4017301001;461;4018101001;20200,848
4017301001;482;4018501001;20215,477
4017301001;481;4020801001;18925,635
4017401001;184;4017401001;0,000
4017401001;467;4017401001;0,000
4017401001;118;4008901001;12441,241
4017401001;340;4008901001;12441,241
4017401001;81;0901801007;28305,301
4017401001;206;0901801007;28305,301
4017401001;397;0901801007;28305,301
4017401001;135;0901803004;29429,056
4017401001;37;0932101001;20912,155
4017401001;400;0932101001;20912,155
4017401001;201;4004001002;26432,476
4017401001;462;4004001002;26432,476
4017401001;193;4019501001;27766,485
4017401001;304;4019501001;27766,485
4017401001;189;4711401001;20398,195
4017401001;390;4711401001;20398,195
4017601001;470;4000401001;27343,737
4017601001;154;4004301002;17666,434
4017601001;302;4004301002;17666,434
4017601001;127;4006302001;16214,888
4017601001;463;4006302001;16214,888
4017601001;187;4013801002;17149,115
4017601001;465;4013801002;17149,115
4017601001;482;4018501001;29085,842
4017601001;272;4707501001;15181,583
4017601001;489;4707501001;15181,583
4017601001;47;4710402001;25262,461
4017601001;381;4710402001;25262,461
4017601001;169;4712202001;24033,444
4017601001;315;4712202001;24033,444
4017701001;127;4006302001;7205,484
4017701001;463;4006302001;7205,484
4017701001;272;4707501001;13712,820
4017701001;489;4707501001;13712,820
4017701001;118;4008901001;27841,581
4017701001;340;4008901001;27841,581
4017701001;169;4712202001;16165,532
4017701001;315;4712202001;16165,532
4017701001;196;4717502003;25153,830
4017701001;358;4717502003;25153,830
4017801001;207;0501602005;11548,447
4017801001;406;0501602005;11548,447
4017801001;187;4013801002;10226,412
4017801001;465;4013801002;10226,412
4017801001;485;4701101001;14603,494
4017801001;47;4710402001;14746,449
4017801001;381;4710402001;14746,449
4017801001;474;4002801001;29466,414
4017801001;154;4004301002;29112,164
4017801001;302;4004301002;29112,164
4017801001;482;4018501001;20841,550
4017801001;272;4707501001;29565,609
4017801001;489;4707501001;29565,609
4017901001;127;4006302001;8378,361
4017901001;463;4006302001;8378,361
4017901001;470;4000401001;18971,359
4017901001;154;4004301002;18570,621
4017901001;302;4004301002;18570,621
4017901001;118;4008901001;22907,975
4017901001;340;4008901001;22907,975
4017901001;187;4013801002;27439,099
4017901001;465;4013801002;27439,099
4017901001;272;4707501001;21749,265
4017901001;489;4707501001;21749,265
4017901001;169;4712202001;28177,361
4017901001;315;4712202001;28177,361
4018001001;474;4002801001;5082,290
4018001001;482;4018501001;8084,878
4018001001;207;0501602005;24354,756
4018001001;406;0501602005;24354,756
4018001001;154;4004301002;26922,532
4018001001;302;4004301002;26922,532
4018001001;269;4007601001;25958,980
4018001001;423;4007601001;25958,980
4018001001;187;4013801002;22368,316
4018001001;465;4013801002;22368,316
4018001001;57;4019402002;25741,306
4018001001;56;4019403007;26401,662
4018001001;192;4019406001;27266,855
4018001001;115;4019407001;26611,626
4018001001;386;4019407001;26611,626
4018001001;141;4022501001;20398,566
4018001001;376;4022501001;20398,566
4018101001;130;4018101001;0,000
4018101001;461;4018101001;0,000
4018101001;57;4019402002;10727,292
4018101001;56;4019403007;9928,934
4018101001;192;4019406001;9236,514
4018101001;115;4019407001;10273,024
4018101001;386;4019407001;10273,024
4018101001;269;4007601001;28923,272
4018101001;423;4007601001;28923,272
4018101001;131;4013901001;20948,867
4018101001;303;4013901001;20948,867
4018101001;481;4020801001;25473,953
4018101002;130;4018101001;3283,416
4018101002;461;4018101001;3283,416
4018101002;57;4019402002;13956,380
4018101002;56;4019403007;13163,885
4018101002;192;4019406001;12441,686
4018101002;115;4019407001;13447,762
4018101002;386;4019407001;13447,762
4018101002;131;4013901001;19487,530
4018101002;303;4013901001;19487,530
4018101002;481;4020801001;26368,770
4018101003;130;4018101001;1308,631
4018101003;461;4018101001;1308,631
4018101003;57;4019402002;10957,177
4018101003;56;4019403007;10177,230
4018101003;192;4019406001;9419,500
4018101003;115;4019407001;10393,409
4018101003;386;4019407001;10393,409
4018101003;131;4013901001;19670,260
4018101003;303;4013901001;19670,260
4018101003;481;4020801001;24360,399
4018102001;130;4018101001;6623,049
4018102001;461;4018101001;6623,049
4018102001;57;4019402002;13989,492
4018102001;56;4019403007;13237,878
4018102001;192;4019406001;12895,000
4018102001;115;4019407001;14000,792
4018102001;386;4019407001;14000,792
4018102001;269;4007601001;24113,950
4018102001;423;4007601001;24113,950
4018102001;131;4013901001;26717,991
4018102001;303;4013901001;26717,991
4018201001;154;4004301002;8950,011
4018201001;302;4004301002;8950,011
4018201001;470;4000401001;20434,532
4018201001;127;4006302001;19527,666
4018201001;463;4006302001;19527,666
4018201001;187;4013801002;16781,956
4018201001;465;4013801002;16781,956
4018201001;482;4018501001;24054,456
4018201001;272;4707501001;23995,038
4018201001;489;4707501001;23995,038
4018301001;201;4004001002;14146,086
4018301001;462;4004001002;14146,086
4018301001;118;4008901001;10193,971
4018301001;340;4008901001;10193,971
4018301001;184;4017401001;12383,986
4018301001;467;4017401001;12383,986
4018301001;470;4000401001;21681,888
4018301001;484;4003201001;29602,567
4018301001;193;4019501001;18487,546
4018301001;304;4019501001;18487,546
4018301001;481;4020801001;29328,780
4018301001;189;4711401001;29808,803
4018301001;390;4711401001;29808,803
4018401001;201;4004001002;9696,417
4018401001;462;4004001002;9696,417
4018401001;193;4019501001;8720,847
4018401001;304;4019501001;8720,847
4018401001;470;4000401001;23665,464
4018401001;484;4003201001;21100,481
4018401001;131;4013901001;21143,507
4018401001;303;4013901001;21143,507
4018401001;481;4020801001;18116,436
4018501001;482;4018501001;0,000
4018501001;474;4002801001;13150,505
4018501001;207;0501602005;23449,155
4018501001;406;0501602005;23449,155
4018501001;154;4004301002;19533,127
4018501001;302;4004301002;19533,127
4018501001;187;4013801002;15316,060
4018501001;465;4013801002;15316,060
4018501001;57;4019402002;25757,544
4018501001;56;4019403007;26526,902
4018501001;192;4019406001;27311,330
4018501001;115;4019407001;26418,414
4018501001;386;4019407001;26418,414
4018501001;141;4022501001;28391,753
4018501001;376;4022501001;28391,753
4018601001;484;4003201001;14285,034
4018601001;193;4019501001;11520,932
4018601001;304;4019501001;11520,932
4018601001;201;4004001002;20418,771
4018601001;462;4004001002;20418,771
4018601001;131;4013901001;23400,172
4018601001;303;4013901001;23400,172
4018601001;36;4017001001;26083,778
4018601001;466;4017001001;26083,778
4018601001;481;4020801001;27555,034
4018801001;131;4013901001;7611,035
4018801001;303;4013901001;7611,035
4018801001;481;4020801001;11035,989
4018801001;470;4000401001;24518,818
4018801001;201;4004001002;19538,613
4018801001;462;4004001002;19538,613
4018801001;130;4018101001;24344,524
4018801001;461;4018101001;24344,524
4018801001;57;4019402002;26817,377
4018801001;56;4019403007;26580,619
4018801001;192;4019406001;25825,581
4018801001;115;4019407001;25790,840
4018801001;386;4019407001;25790,840
4018801001;193;4019501001;23701,803
4018801001;304;4019501001;23701,803
4018901001;187;4013801002;6382,867
4018901001;465;4013801002;6382,867
4018901001;47;4710402001;14333,400
4018901001;381;4710402001;14333,400
4018901001;207;0501602005;17858,566
4018901001;406;0501602005;17858,566
4018901001;154;4004301002;24491,070
4018901001;302;4004301002;24491,070
4018901001;482;4018501001;20843,586
4018901001;485;4701101001;16946,384
4018901001;272;4707501001;24178,426
4018901001;489;4707501001;24178,426
4019001001;131;4013901001;10870,096
4019001001;303;4013901001;10870,096
4019001001;130;4018101001;12740,883
4019001001;461;4018101001;12740,883
4019001001;192;4019406001;14484,768
4019001001;115;4019407001;14665,555
4019001001;386;4019407001;14665,555
4019001001;481;4020801001;13877,395
4019001001;470;4000401001;27670,115
4019001001;201;4004001002;28855,284
4019001001;462;4004001002;28855,284
4019001001;57;4019402002;15685,075
4019001001;56;4019403007;15307,251
4019101001;472;4002401001;29351,151
4019101001;484;4003201001;16172,738
4019101001;201;4004001002;29219,403
4019101001;462;4004001002;29219,403
4019101001;131;4013901001;26244,640
4019101001;303;4013901001;26244,640
4019101001;36;4017001001;20741,617
4019101001;466;4017001001;20741,617
4019101001;193;4019501001;19738,930
4019101001;304;4019501001;19738,930
4019201001;470;4000401001;5699,469
4019201001;201;4004001002;14753,439
4019201001;462;4004001002;14753,439
4019201001;481;4020801001;8734,258
4019201001;154;4004301002;18893,792
4019201001;302;4004301002;18893,792
4019201001;118;4008901001;26385,153
4019201001;340;4008901001;26385,153
4019201001;131;4013901001;26067,624
4019201001;303;4013901001;26067,624
4019201001;57;4019402002;27767,401
4019201001;56;4019403007;28092,905
4019201001;192;4019406001;27818,922
4019201001;115;4019407001;27048,339
4019201001;386;4019407001;27048,339
4019201001;193;4019501001;26926,932
4019201001;304;4019501001;26926,932
4019301001;201;4004001002;4047,505
4019301001;462;4004001002;4047,505
4019301001;193;4019501001;8708,395
4019301001;304;4019501001;8708,395
4019301001;470;4000401001;19674,963
4019301001;484;4003201001;22958,551
4019301001;118;4008901001;22566,066
