CUSEC,dist_min_ceas_km,n_ceas_1km,n_ceas_5km,n_ceas_15km,n_ceas_30km,disp_ponderada_ceas
4900401001,15.808553278848294,0,0,0,5,0.5
4900501001,10.939795735098514,0,0,1,2,0.4
4900601001,12.958962167974363,0,0,5,6,1.6
4900701001,13.590642378534728,0,0,3,6,1.2
4900801001,11.709776762976265,0,0,2,2,0.6
4900901001,12.634666848919894,0,0,5,6,1.6
4901001001,6.09402105761948,0,0,5,7,1.7
4901101001,7.175876031249272,0,0,1,4,0.6000000000000001
4901201001,14.269290611667824,0,0,1,1,0.3
4901301001,9.906535262869824,0,0,1,7,0.9000000000000001
4901401001,22.590819753558232,0,0,0,7,0.7000000000000001
4901501001,15.426070373911333,0,0,0,5,0.5
4901601001,20.85513394974162,0,0,0,7,0.7000000000000001
4901701001,11.714536355700929,0,0,1,2,0.4
4901801001,12.72637512549039,0,0,2,3,0.7
4901901001,8.03654796722804,0,0,1,2,0.4
4902001001,12.039206035640682,0,0,1,2,0.4
4902101001,1.9039645069018352,0,1,1,2,0.7
4902101002,0.217065923871803,1,1,1,2,1.1
4902101003,0.43036322131529037,1,1,1,2,1.1
4902101004,0.5072962081233777,1,1,1,2,1.1
4902101005,1.1051733419135699,0,1,1,2,0.7
4902101006,0.5441855574366787,1,1,1,2,1.1
4902101007,0.49772661603993595,1,1,1,2,1.1
4902102001,0.0,1,1,1,3,1.2
4902102002,0.9432278756728973,1,1,1,3,1.2
4902102003,0.3701508768057136,1,1,1,3,1.2
4902102004,2.1531711290951803,0,1,1,3,0.8
4902102005,1.9399665192676787,0,1,1,2,0.7
4902102006,2.8678361610442487,0,1,1,2,0.7
4902103001,0.2192833047574919,1,1,1,3,1.2
4902103002,0.5086743628856223,1,1,1,3,1.2
4902201001,15.508597950915252,0,0,0,7,0.7000000000000001
4902301001,0.0,1,1,1,2,1.1
4902401001,16.448818150177292,0,0,0,3,0.30000000000000004
4902501001,16.638024396714968,0,0,0,4,0.4
4902601001,15.787895063338736,0,0,0,3,0.30000000000000004
4902701001,6.050562198318132,0,0,1,4,0.6000000000000001
4902801001,12.182352270908673,0,0,1,4,0.6000000000000001
4902901001,14.428280532611838,0,0,1,3,0.5
4903001001,17.120316097752525,0,0,0,4,0.4
4903101001,21.804610971590527,0,0,0,8,0.8
4903201001,8.464011527827704,0,0,1,3,0.5
4903301001,0.0,1,1,1,4,1.3
4903401001,14.18605559989036,0,0,1,2,0.4
4903501001,10.87417225690515,0,0,1,3,0.5
4903601001,21.68347558724227,0,0,0,6,0.6000000000000001
4903701001,14.488382569518178,0,0,1,2,0.4
4903801001,14.418294976508527,0,0,2,7,1.1
4903901001,10.044166187088209,0,0,5,7,1.7
4904001001,16.781248938395,0,0,0,3,0.30000000000000004
4904101001,7.241787076579608,0,0,1,2,0.4
4904201001,16.264682861622557,0,0,0,7,0.7000000000000001
4904301001,18.491291656358978,0,0,0,3,0.30000000000000004
4904401001,11.072697242980812,0,0,5,7,1.7
4904601001,10.646340804401035,0,0,1,2,0.4
4904701001,19.49411139385945,0,0,0,7,0.7000000000000001
4904801001,15.740269548927566,0,0,0,2,0.2
4905001001,12.257972295881537,0,0,1,1,0.3
4905201001,16.73864284848581,0,0,0,4,0.4
4905301001,9.716739586430098,0,0,5,6,1.6
4905401001,19.91549675617361,0,0,0,7,0.7000000000000001
4905501001,7.981658936787983,0,0,1,2,0.4
4905601001,8.252173011115831,0,0,5,5,1.5
4905701001,8.754071648870465,0,0,1,3,0.5
4905801001,16.011373026698738,0,0,0,7,0.7000000000000001
4905901001,14.330936451517028,0,0,1,6,0.8
4906101001,7.526346919493005,0,0,5,6,1.6
4906201001,19.733164299835938,0,0,0,2,0.2
4906301001,10.351138677743771,0,0,1,3,0.5
4906401001,16.716107081376556,0,0,0,1,0.1
4906501001,26.606249370892378,0,0,0,1,0.1
4906601001,8.253338233221879,0,0,2,2,0.6
4906701001,18.830526637502107,0,0,0,3,0.30000000000000004
4906801001,7.948163168951297,0,0,1,3,0.5
4906901001,19.259517464750814,0,0,0,2,0.2
4907101001,15.858129496885006,0,0,0,2,0.2
4907501001,11.960272927399274,0,0,1,4,0.6000000000000001
4907601001,14.047681960687378,0,0,2,6,1.0
4907701001,10.125203688411835,0,0,1,7,0.9000000000000001
4907801001,13.125530295177448,0,0,1,3,0.5
4907901001,12.7698165465382,0,0,1,4,0.6000000000000001
4908001001,11.446567092577927,0,0,1,2,0.4
4908101001,5.335710371942923,0,0,1,1,0.3
4908102001,0.0,1,1,1,3,1.2
4908201001,9.480599970985237,0,0,1,2,0.4
4908301001,14.100987060874457,0,0,1,7,0.9000000000000001
4908401001,14.58337779108047,0,0,1,7,0.9000000000000001
4908501001,18.03290961739643,0,0,0,1,0.1
4908601001,15.383999765758368,0,0,0,7,0.7000000000000001
4908701001,17.5309093867731,0,0,0,2,0.2
4908801001,13.84106021136294,0,0,1,1,0.3
4909001001,14.390758044364953,0,0,3,7,1.2999999999999998
4909101001,20.464985608843673,0,0,0,3,0.30000000000000004
4909201001,9.004914886511779,0,0,1,5,0.7
4909301001,9.459292643884817,0,0,1,2,0.4
4909401001,24.392245598688874,0,0,0,1,0.1
4909501001,8.476357591610187,0,0,5,5,1.5
4909601001,15.837574614518767,0,0,0,7,0.7000000000000001
4909701001,9.509643358997877,0,0,1,2,0.4
4909801001,20.011571303273435,0,0,0,2,0.2
4909901001,14.747933212859179,0,0,1,2,0.4
4910001001,24.712616734432896,0,0,0,1,0.1
4910101001,9.300551261280898,0,0,1,1,0.3
4910201001,10.310545316972684,0,0,1,6,0.8
4910301001,12.097136844026812,0,0,5,7,1.7
4910401001,20.10580210738918,0,0,0,3,0.30000000000000004
4910501001,15.005155327235494,0,0,0,4,0.4
4910701001,17.91576172055249,0,0,0,7,0.7000000000000001
4910801001,24.443519896424768,0,0,0,8,0.8
4910901001,7.425851494825469,0,0,1,3,0.5
4911001001,12.404005892523944,0,0,1,1,0.3
4911101001,20.38851268586631,0,0,0,6,0.6000000000000001
4911201001,21.005752909912957,0,0,0,3,0.30000000000000004
4911301001,11.967085100240459,0,0,1,3,0.5
4911401001,11.822984923280853,0,0,1,7,0.9000000000000001
4911501001,22.341099866400906,0,0,0,6,0.6000000000000001
4911601001,6.621750214845902,0,0,2,2,0.6
4911701001,12.46858408538169,0,0,1,3,0.5
4911801001,10.267379009930853,0,0,1,4,0.6000000000000001
4911901001,9.858209231514826,0,0,5,6,1.6
4912001001,14.879365838277714,0,0,1,2,0.4
4912101001,22.530245238241097,0,0,0,3,0.30000000000000004
4912201001,5.62565297202289,0,0,5,6,1.6
4912301001,16.127768935687904,0,0,0,6,0.6000000000000001
4912401001,10.556543298397871,0,0,1,6,0.8
4912501001,9.800580765815445,0,0,5,7,1.7
4912601001,5.690637616005722,0,0,1,2,0.4
4912701001,6.980523061556819,0,0,5,7,1.7
4912701002,7.47417149124047,0,0,5,7,1.7
4912801001,10.884585154738428,0,0,1,4,0.6000000000000001
4912901001,7.785870226431196,0,0,1,3,0.5
4913001001,12.879884608851915,0,0,2,3,0.7
4913101001,15.527882316280602,0,0,0,2,0.2
4913201001,12.401111948316796,0,0,5,5,1.5
4913301001,13.659255574127602,0,0,1,3,0.5
4913401001,13.453243769084576,0,0,1,3,0.5
4913501001,20.601080776168686,0,0,0,6,0.6000000000000001
4913601001,11.624670425143837,0,0,1,1,0.3
4913701001,12.765123765120086,0,0,1,3,0.5
4913801001,12.273412955452844,0,0,1,1,0.3
4913901001,14.548447863172468,0,0,1,3,0.5
4914101001,21.753418056831038,0,0,0,7,0.7000000000000001
4914201001,15.823635888645057,0,0,0,6,0.6000000000000001
4914301001,6.068557986324101,0,0,1,1,0.3
4914501001,8.011398955562195,0,0,1,1,0.3
4914601001,13.772897804638777,0,0,1,6,0.8
4914701001,7.944338798903831,0,0,1,7,0.9000000000000001
4914801001,13.67379307098082,0,0,5,7,1.7
4914901001,17.649645466120678,0,0,0,7,0.7000000000000001
4915001001,16.013482943360483,0,0,0,3,0.30000000000000004
4915101001,10.45357106949009,0,0,5,6,1.6
4915201001,15.981045266332737,0,0,0,6,0.6000000000000001
4915301001,17.529109602919412,0,0,0,6,0.6000000000000001
4915401001,32.44110780832574,0,0,0,0,0.0
4915501001,17.498722354074054,0,0,0,6,0.6000000000000001
4915601001,11.50227338412596,0,0,1,2,0.4
4915701001,23.997363523578645,0,0,0,2,0.2
4915801001,16.8104119950738,0,0,0,7,0.7000000000000001
4915901001,12.03283911614676,0,0,1,5,0.7
4916001001,17.959043470199752,0,0,0,7,0.7000000000000001
4916201001,26.25780424377878,0,0,0,2,0.2
4916301001,9.050944106546861,0,0,1,7,0.9000000000000001
4916401001,10.250089015674403,0,0,1,2,0.4
4916501001,11.645047197966361,0,0,1,2,0.4
4916601001,0.0,1,1,1,1,1.0
4916701001,9.516460992464015,0,0,2,3,0.7
4916801001,7.098212620402737,0,0,1,1,0.3
4916901001,9.102802184372539,0,0,1,2,0.4
4917001001,14.41370881939006,0,0,2,4,0.8
4917101001,11.965636820608378,0,0,1,3,0.5
4917201001,8.889966200019616,0,0,1,2,0.4
4917301001,6.621446368102411,0,0,1,1,0.3
4917401001,14.659723088919234,0,0,1,1,0.3
4917501001,13.50978551087584,0,0,1,2,0.4
4917601001,15.735259524728901,0,0,0,3,0.30000000000000004
4917701001,18.079037522173476,0,0,0,3,0.30000000000000004
4917801001,4.419303764078285,0,1,5,5,1.7999999999999998
4917901001,8.231515541265953,0,0,1,1,0.3
4918001001,13.226335299203273,0,0,1,2,0.4
4918101001,15.793967357220383,0,0,0,2,0.2
4918301001,16.162858988799428,0,0,0,2,0.2
4918401001,17.26200971257347,0,0,0,2,0.2
4918501001,13.0502752909742,0,0,1,2,0.4
4918601001,22.1826975765196,0,0,0,6,0.6000000000000001
4918701001,6.520637862177633,0,0,1,2,0.4
4918801001,12.297652385423644,0,0,1,2,0.4
4918901001,18.527773755818604,0,0,0,2,0.2
4919001001,7.798929989419467,0,0,1,2,0.4
4919101001,12.313531152876067,0,0,1,7,0.9000000000000001
4919201001,15.037130490271347,0,0,0,3,0.30000000000000004
4919301001,9.13908214025068,0,0,1,3,0.5
4919401001,17.29573659646478,0,0,0,7,0.7000000000000001
4919701001,18.056476884895286,0,0,0,6,0.6000000000000001
4919901001,5.058183790323824,0,0,1,4,0.6000000000000001
4920001001,5.46764768608176,0,0,1,3,0.5
4920101001,5.950281541110612,0,0,2,3,0.7
4920201001,18.984804591758138,0,0,0,6,0.6000000000000001
4920301001,14.268841144633058,0,0,1,4,0.6000000000000001
4920401001,10.753727308822803,0,0,2,3,0.7
4920501001,8.315857091931704,0,0,1,3,0.5
4920601001,7.350041398730424,0,0,1,5,0.7
4920701001,15.696795056962378,0,0,0,3,0.30000000000000004
4920801001,15.338775641206952,0,0,0,3,0.30000000000000004
4920901001,9.482035250088131,0,0,1,1,0.3
4921001001,16.054517566525195,0,0,0,7,0.7000000000000001
4921401001,0.0,1,1,1,2,1.1
4921601001,8.580207636918875,0,0,1,2,0.4
4921901001,0.661766655118964,1,1,1,7,1.6
4921901002,0.4703913542064938,1,1,1,6,1.5
4921901003,0.0,1,1,1,4,1.3
4921902001,0.8642815796606746,1,1,1,7,1.6
4921902002,1.413681807150697,0,1,1,6,1.1
4921902003,9.124697116961684,0,0,1,6,0.8
4921902004,1.124937339710863,0,1,1,6,1.1
4921903001,7.743695133198799,0,0,1,6,0.8
4922001001,10.293747719918384,0,0,1,5,0.7
4922101001,18.15766897339177,0,0,0,2,0.2
4922201001,13.788893339120227,0,0,3,6,1.2
4922301001,12.968977542940872,0,0,1,1,0.3
4922401001,16.8944836622738,0,0,0,1,0.1
4922501001,13.316922268228865,0,0,2,3,0.7
4922601001,17.1453088558143,0,0,0,3,0.30000000000000004
4922701001,3.441612655463687,0,5,5,5,3.0
4922801001,11.851455115603763,0,0,1,7,0.9000000000000001
4922901001,13.022229254005286,0,0,1,3,0.5
4923001001,19.076572482592145,0,0,0,3,0.30000000000000004
4923101001,10.176626460659879,0,0,1,3,0.5
4923201001,17.258276101830365,0,0,0,2,0.2
4923301001,17.528227902282442,0,0,0,2,0.2
4923401001,17.24111551988988,0,0,0,7,0.7000000000000001
4923501001,16.948678350977058,0,0,0,2,0.2
4923601001,12.099056862656289,0,0,1,2,0.4
4923701001,25.26317355822037,0,0,0,8,0.8
4923801001,7.119672606647985,0,0,1,2,0.4
4923901001,15.858343762810074,0,0,0,3,0.30000000000000004
4924001001,20.8969334887118,0,0,0,2,0.2
4924101001,6.380868590143605,0,0,1,1,0.3
4924201001,16.146564498423775,0,0,0,2,0.2
4924301001,14.913552726012004,0,0,1,5,0.7
4924401001,12.785951514909975,0,0,1,4,0.6000000000000001
4924501001,12.557837497553983,0,0,5,6,1.6
4924601001,18.668516746058824,0,0,0,6,0.6000000000000001
4924701001,18.14742134035883,0,0,0,6,0.6000000000000001
4924801001,15.110918526684353,0,0,0,2,0.2
4924901001,10.764789421323455,0,0,1,4,0.6000000000000001
4925001001,0.0,1,1,1,2,1.1
4925101001,17.00951587573275,0,0,0,7,0.7000000000000001
4925201001,9.613144260015268,0,0,1,2,0.4
4925501001,5.008548029072562,0,0,1,1,0.3
4925601001,9.64641938141948,0,0,1,3,0.5
4925701001,5.309437618996461,0,0,1,2,0.4
4925801001,17.273772919873554,0,0,0,7,0.7000000000000001
4925901001,8.840003546983496,0,0,2,3,0.7
4926001001,17.80791150347565,0,0,0,2,0.2
4926101001,5.170661992356505,0,0,5,6,1.6
4926201001,24.00838722238266,0,0,0,4,0.4
4926301001,12.394680993295063,0,0,1,2,0.4
4926401001,17.10387445146207,0,0,0,1,0.1
4926501001,21.584520979461548,0,0,0,2,0.2
4926601001,6.349309186459648,0,0,1,2,0.4
4926701001,6.260131180395827,0,0,1,4,0.6000000000000001
4926801001,21.0157051861452,0,0,0,3,0.30000000000000004
4926901001,14.234427417641975,0,0,1,6,0.8
4927001001,7.477182545746374,0,0,1,2,0.4
4927101001,10.770892731169823,0,0,1,3,0.5
4927201001,15.74270829365208,0,0,0,3,0.30000000000000004
4927301001,12.414550423703448,0,0,1,2,0.4
4927501001,0.0,2,5,5,5,3.8
4927501002,0.24604722625137754,3,5,5,5,4.2
4927501003,0.0,2,5,5,5,3.8
4927501004,0.34797150926015197,3,5,5,6,4.3
4927501005,0.30627529159596856,2,5,5,6,3.9
4927501006,0.7507323191893934,1,5,5,6,3.5
4927501007,0.6514213818292515,4,5,5,6,4.699999999999999
4927501008,0.4894476113816182,4,5,5,6,4.699999999999999
4927501009,0.699403483254979,4,5,5,6,4.699999999999999
4927501010,0.3865876511899159,3,5,5,5,4.2
4927501011,0.5064216392089048,4,5,5,6,4.699999999999999
4927501012,0.0,2,5,5,6,3.9
4927501013,0.688378377822234,4,5,5,6,4.699999999999999
4927501014,0.28473018013532725,1,5,5,6,3.5
4927501015,0.3426931142805018,2,5,5,6,3.9
4927502001,0.22952913262790678,2,5,5,6,3.9
4927502002,0.4086440073570695,2,5,5,5,3.8
4927502003,0.6605583207237453,2,5,5,6,3.9
4927502004,0.35878006881227753,2,5,5,6,3.9
4927502005,0.6133391658435465,4,5,5,6,4.699999999999999
4927502006,0.4186285167436681,3,5,5,6,4.3
4927502007,0.336220572772433,2,5,5,6,3.9
4927502008,0.340513580692719,2,5,5,6,3.9
4927502009,0.5253980902763364,3,5,5,6,4.3
4927502010,0.0,2,5,5,6,3.9
4927502011,0.7049255003308025,2,5,5,6,3.9
4927502012,0.6760828654402762,3,5,5,6,4.3
4927502013,0.44142919809838765,2,5,5,6,3.9
4927502014,0.29738820128356486,2,5,5,6,3.9
4927502015,0.4197541544118584,1,5,5,6,3.5
4927502016,0.9216744642817454,2,5,5,6,3.9
4927502017,4.200119927309805,0,2,5,6,2.1999999999999997
4927503001,0.9011359305721148,1,5,5,6,3.5
4927503002,1.2598054991275698,0,5,5,5,3.0
4927503003,4.102776073827409,0,3,5,6,2.5
4927503004,2.3667188498419214,0,5,5,6,3.1
4927504001,0.29405627978727467,2,5,5,5,3.8
4927504002,0.7424494570492473,1,5,5,5,3.4
4927504003,0.5420458206675138,2,5,5,5,3.8
4927504004,9.152313710171681,0,0,5,6,1.6
4927504005,0.4149831699593355,2,5,5,5,3.8
4927505001,0.6550941714145101,3,5,5,5,4.2
4927505003,0.4902032351875591,3,5,5,5,4.2
4927505004,1.2451164175110991,0,5,5,5,3.0
4927505005,0.479513261437471,3,5,5,5,4.2
4927505006,1.6214275424078972,0,5,5,6,3.1
4927505007,0.0,1,5,5,5,3.4
4927505008,0.3470003391946852,2,5,5,5,3.8
4927505009,0.8454627441496452,1,5,5,5,3.4
2408907009,0.3791701262765047,4,13,15,18,10.299999999999999
2416301001,5.661155325038442,0,0,15,19,4.9
2416301004,3.8604127292944814,0,3,15,19,5.8
2417901001,8.271427975646569,0,0,2,4,0.8
2419301001,8.976764772413139,0,0,2,14,1.8000000000000003
2401901001,6.007941478596892,0,0,3,11,1.7
2416901003,6.119055278742383,0,0,3,12,1.7999999999999998
2408201001,4.522135700922754,0,1,2,15,2.2
2402601001,10.741333599813622,0,0,2,18,2.2
2401401005,1.7866798526485643,0,1,3,10,1.9
2401401002,1.4228733878092583,0,1,3,10,1.9
2417001002,6.86591029748014,0,0,2,8,1.2000000000000002
2401401006,4.291800294496411,0,1,3,10,1.9
2404901001,5.437152452138053,0,0,7,10,2.4000000000000004
2403001004,5.264498850059941,0,0,7,11,2.5
2403001002,3.6320311885480656,0,1,7,11,2.8
2403401002,4.32798790978773,0,1,7,11,2.8
2406101001,13.335789147635557,0,0,5,17,2.7
2407601001,11.333052633032894,0,0,3,19,2.5
2410901001,10.038960349662442,0,0,1,6,0.8
2411001001,14.270174178618706,0,0,2,6,1.0
2410001001,10.873589945921895,0,0,5,10,2.0
2411504001,2.5588385564461738,0,4,5,12,3.4
2403401003,6.552967799151962,0,0,7,12,2.6
2403401001,4.396553925664889,0,1,6,11,2.6
2411505007,4.016071958202795,0,3,6,12,3.3
0501906006,1.0763533717257108,0,4,4,7,2.7
2405701001,8.169852545066558,0,0,6,11,2.3
2411501006,3.057937040502825,0,2,7,12,3.2
2408906005,0.3002242416348696,1,12,15,18,8.8
2408906004,0.21142493679164304,1,12,15,18,8.8
2408906006,0.0,1,12,15,18,8.8
2408906010,0.2511418358092725,1,12,15,18,8.8
2408906003,0.6687613981750581,1,12,15,18,8.8
2408906007,1.1191993271245675,0,12,15,18,8.4
2408906011,0.8160118154317583,1,12,15,18,8.8
2420101001,14.191914704151484,0,0,1,18,2.0
2408908002,2.511902926256466,0,9,15,18,7.499999999999999
2417501001,7.0174470482551845,0,0,16,17,4.8999999999999995
4718607022,2.539560566948512,0,15,29,34,13.7
4718608036,1.6497464606374634,0,19,30,35,15.2
4202501001,0.0,1,1,1,1,1.0
4202501002,12.067162592235967,0,0,1,1,0.3
4718610001,0.9974199415471547,1,20,29,35,15.7
2416501001,11.073895673132204,0,0,3,8,1.4
2420901001,0.0,1,1,2,10,2.1
2420901002,10.084193182204604,0,0,3,9,1.5
2405901001,5.326929369728486,0,0,2,9,1.3
4718612001,13.269021339504567,0,0,10,33,5.300000000000001
4718610006,1.0428291487925403,0,22,29,35,15.899999999999999
2401101001,14.554855333969549,0,0,1,3,0.5
2417101001,6.720968011285614,0,0,1,10,1.2
2403801001,0.0,1,1,6,11,3.0
2420601001,4.051919822240658,0,1,6,10,2.5
2416201001,5.153873408865861,0,0,15,19,4.9
2418901004,0.6687848599560278,1,5,15,19,6.800000000000001
0501401001,0.0,1,1,2,5,1.6
0501401002,2.06895031714331,0,1,2,4,1.0999999999999999
3408001002,3.567882983603011,0,1,1,5,1.0
3419901001,13.2440436806728,0,0,1,4,0.6000000000000001
3704601001,0.7447829293513905,1,1,1,4,1.3
3727405005,0.601662120730082,4,11,11,12,8.299999999999999
3729401010,1.3010742816033711,0,11,11,12,6.699999999999999
2408906009,0.4383620520324552,1,12,15,18,8.8
2408906017,0.8880342730864809,1,12,15,18,8.8
