CUSEC,dist_min_infantil_y_primaria_km,n_infantil_y_primaria_1km,n_infantil_y_primaria_5km,n_infantil_y_primaria_15km,n_infantil_y_primaria_30km,disp_ponderada_infantil_y_primaria,dist_min_adultos_e_idiomas_km,n_adultos_e_idiomas_1km,n_adultos_e_idiomas_5km,n_adultos_e_idiomas_15km,n_adultos_e_idiomas_30km,disp_ponderada_adultos_e_idiomas,dist_min_secundaria_y_bachillerato_km,n_secundaria_y_bachillerato_1km,n_secundaria_y_bachillerato_5km,n_secundaria_y_bachillerato_15km,n_secundaria_y_bachillerato_30km,disp_ponderada_secundaria_y_bachillerato,dist_min_educación_especial_km,n_educación_especial_1km,n_educación_especial_5km,n_educación_especial_15km,n_educación_especial_30km,disp_ponderada_educación_especial,dist_min_formación_profesional_km,n_formación_profesional_1km,n_formación_profesional_5km,n_formación_profesional_15km,n_formación_profesional_30km,disp_ponderada_formación_profesional
2408901002,0.49545395910191514,5,34,38,58,25.599999999999998,0.6163333404269434,2,3,3,3,2.6,0.3783044641181419,4,10,11,15,8.299999999999999,1.9307513475975993,0,1,1,1,0.6,0.5906640267903926,1,2,2,2,1.6
2408901003,0.3632902342898375,6,34,38,58,26.0,0.3632902342898375,2,3,3,3,2.6,0.4481881177319568,3,10,11,15,7.9,1.672270891022003,0,1,1,1,0.6,0.7150441736600529,1,2,2,2,1.6
2408901004,0.14228987369339846,4,33,38,58,24.9,0.6513020811382234,2,3,3,3,2.6,0.35364697865394773,3,10,11,15,7.9,1.6480999356098986,0,1,1,1,0.6,0.9539868319686168,1,2,2,2,1.6
2408901005,0.25427805338715975,5,33,38,58,25.3,0.66962819824732,2,3,3,3,2.6,0.4709388808480994,3,10,11,15,7.9,1.7392969784760912,0,1,1,1,0.6,0.8343969108518726,1,2,2,2,1.6
2408901006,0.4245926588126665,4,33,38,58,24.9,0.7865385586194967,2,3,3,3,2.6,0.5798421191137098,3,10,11,15,7.9,1.9266687302181502,0,1,1,1,0.6,0.767227974147681,1,2,2,2,1.6
2408902001,0.43244547193419913,6,34,38,57,25.9,0.5146841868125438,1,3,3,3,2.2,0.0,3,10,11,15,7.9,2.0947084700047998,0,1,1,1,0.6,0.2679084529063026,1,2,2,2,1.6
2408902002,0.5988931792536618,4,34,38,57,25.099999999999998,0.7873732721898253,1,3,3,3,2.2,0.2729391401283456,3,10,11,15,7.9,2.3364762693509196,0,1,1,1,0.6,0.1862313266404613,1,2,2,2,1.6
2408902003,0.7479482772467724,4,34,38,57,25.099999999999998,0.8643202248248947,1,3,3,3,2.2,0.6006726944665068,3,10,11,15,7.9,2.5532305129084674,0,1,1,1,0.6,0.5036324405459096,1,2,2,2,1.6
2408902004,0.5770544850996703,5,34,38,58,25.599999999999998,0.5770544850996703,1,3,3,3,2.2,0.18497252523815344,4,10,11,15,8.299999999999999,2.0512751850036057,0,1,1,1,0.6,0.3885401260939618,1,2,2,2,1.6
2408902005,0.7029219981811233,4,34,38,58,25.2,0.8414393161457079,1,3,3,3,2.2,0.45011202608353224,4,10,11,15,8.299999999999999,2.1803198207181897,0,1,1,1,0.6,0.5471987523944027,1,2,2,2,1.6
2408902006,0.4416602307169539,4,34,38,57,25.099999999999998,0.7458140304591234,1,3,3,3,2.2,0.2572653495449248,4,10,11,15,8.299999999999999,2.35830199367474,0,1,1,1,0.6,0.0,1,2,2,2,1.6
2408902007,0.7568293756106449,4,34,38,57,25.099999999999998,0.924972186792271,1,3,3,3,2.2,0.4176889385060987,3,10,11,15,7.9,2.4261771579425466,0,1,1,1,0.6,0.3282048058389534,1,2,2,2,1.6
2408902008,0.7009732420281111,2,34,38,58,24.4,0.7279231662346382,1,3,3,3,2.2,0.7010665382693907,3,10,11,15,7.9,2.534285703803653,0,1,1,1,0.6,0.6558056279528309,1,2,2,2,1.6
2408902009,0.626379092134933,4,34,38,58,25.2,0.7188777118061656,1,3,3,3,2.2,0.3633420276781132,4,10,11,15,8.299999999999999,2.0780424483579156,0,1,1,1,0.6,0.5154624721678865,1,2,2,2,1.6
2408902010,0.8304996328147526,5,34,38,58,25.599999999999998,0.9121941084420406,2,3,3,3,2.6,0.5300528592134037,3,10,11,15,7.9,2.316819407978682,0,1,1,1,0.6,0.5622219471327273,1,2,2,2,1.6
2408903001,0.629762266039679,3,34,38,57,24.699999999999996,0.8598495923546658,1,3,3,3,2.2,0.5219028029563453,4,10,11,15,8.299999999999999,2.7582139494590714,0,1,1,1,0.6,0.5769847602553172,1,2,2,2,1.6
2408903002,0.6351465628619164,3,31,40,56,24.1,1.2500583383845671,0,3,3,3,1.7999999999999998,0.6351465628619164,2,10,11,15,7.5,3.3776956401954084,0,1,1,1,0.6,1.0352331274575077,0,2,2,2,1.2
2408903003,0.0,2,27,40,54,22.299999999999997,2.733924808320992,0,3,3,3,1.7999999999999998,1.707486353149685,0,10,11,15,6.7,5.254987555577365,0,0,1,1,0.3,2.891641640827364,0,2,2,2,1.2
2408903004,0.5566541820381748,3,34,38,56,24.599999999999998,1.0350657532532739,0,3,3,3,1.7999999999999998,0.18762642867704554,4,10,11,15,8.299999999999999,2.6814950641753286,0,1,1,1,0.6,0.38266612890519996,1,2,2,2,1.6
2408903005,0.8897971575502689,2,33,40,55,24.2,1.4046736404982598,0,3,3,3,1.7999999999999998,0.38839760211087,3,10,11,15,7.9,3.0537857852996835,0,1,1,1,0.6,0.7685579395596597,1,2,2,2,1.6
2408903006,0.7482273313805743,3,31,40,54,23.9,1.8655390022423832,0,3,3,3,1.7999999999999998,0.8496639351861194,2,10,11,15,7.5,3.5107233779796,0,1,1,1,0.6,1.0817817724544487,0,2,2,2,1.2
2408903007,0.4258791298978476,4,29,40,54,23.7,2.078795677345319,0,3,3,3,1.7999999999999998,0.9919784527459549,1,10,11,15,7.1,3.6998746142267738,0,1,1,1,0.6,0.8881271742705377,1,2,2,2,1.6
2408903008,0.0,3,29,40,54,23.3,2.257915786753499,0,3,3,3,1.7999999999999998,1.3312964947654604,0,10,11,15,6.7,4.2277829181219415,0,1,1,1,0.6,1.692581517919043,0,2,2,2,1.2
2408903009,0.46475253596299454,3,31,40,56,24.1,1.0612547007702362,0,3,3,3,1.7999999999999998,0.46475253596299454,2,10,11,15,7.5,3.38303754014605,0,1,1,1,0.6,1.0855214205734824,0,2,2,2,1.2
2408903010,0.5099649919270424,4,34,38,56,25.0,0.8898499226271788,1,3,3,3,2.2,0.27505914607141163,4,10,11,15,8.299999999999999,2.514093992008865,0,1,1,1,0.6,0.15972291522820567,1,2,2,2,1.6
2408903011,0.7183453857163009,2,34,38,56,24.2,1.1556422465578937,0,3,3,3,1.7999999999999998,0.0,4,10,11,15,8.299999999999999,2.7877532390276025,0,1,1,1,0.6,0.4341830951775379,1,2,2,2,1.6
2408903012,0.9070287708859396,3,33,40,54,24.5,1.683142663811326,0,3,3,3,1.7999999999999998,0.6446332197205098,2,10,11,15,7.5,3.3315479536901735,0,1,1,1,0.6,1.0477903793857288,0,2,2,2,1.2
2408903013,0.5633852634752949,3,34,40,56,25.0,0.9460273905090414,1,3,3,3,2.2,0.5480889006430536,2,10,11,15,7.5,3.0828280541987625,0,1,1,1,0.6,0.80804423101223,1,2,2,2,1.6
2408903014,0.6747174491326678,3,34,40,56,25.0,1.0689384469254777,0,3,3,3,1.7999999999999998,0.49120987268086247,2,10,11,15,7.5,3.1272603410402366,0,1,1,1,0.6,0.8113727895297743,1,2,2,2,1.6
2408903015,0.6803085763404813,2,26,40,55,22.099999999999998,2.654850870323915,0,3,3,3,1.7999999999999998,1.722578166968642,0,10,11,15,6.7,5.44281590785984,0,0,1,1,0.3,3.134975334659996,0,2,2,2,1.2
2408903016,0.2987118145072089,3,34,40,56,25.0,0.7358951403070392,1,3,3,3,2.2,0.5134009328887765,2,10,11,15,7.5,3.224676030178161,0,1,1,1,0.6,1.0468605951277064,0,2,2,2,1.2
2408903017,0.6931561642737097,3,34,38,56,24.599999999999998,1.051695716170595,0,3,3,3,1.7999999999999998,0.20345235610651669,4,10,11,15,8.299999999999999,2.6539375772094305,0,1,1,1,0.6,0.3059045406217094,1,2,2,2,1.6
2408903018,0.32014738600830767,3,31,40,54,23.9,1.2395535486012808,0,3,3,3,1.7999999999999998,0.32014738600830767,1,10,11,15,7.1,3.6991828642815214,0,1,1,1,0.6,1.3913274530921085,0,2,2,2,1.2
2408903019,0.0,3,31,40,54,23.9,1.0355462996924574,0,3,3,3,1.7999999999999998,0.0,1,10,11,15,7.1,3.7380184690136744,0,1,1,1,0.6,1.5151258579579083,0,2,2,2,1.2
2408903020,0.0,3,29,40,54,23.3,2.49771130897646,0,3,3,3,1.7999999999999998,1.3789662547392223,0,10,11,14,6.6,4.107742521309314,0,1,1,1,0.6,1.0896702110426253,0,2,2,2,1.2
2408903021,0.5166636329303622,3,31,40,55,24.0,1.5521303893147862,0,3,3,3,1.7999999999999998,0.5166636329303622,1,10,11,15,7.1,4.127047776243603,0,1,1,1,0.6,1.810951907981757,0,2,2,2,1.2
2408904001,0.0,5,34,38,55,25.299999999999997,0.53889483826008,1,3,3,3,2.2,0.2044651067819951,4,10,11,15,8.299999999999999,2.1756913128120248,0,1,1,1,0.6,0.4416602307169539,1,2,2,2,1.6
2408904002,0.493123748352169,4,34,38,55,24.9,1.176118222463937,0,3,3,3,1.7999999999999998,0.0,3,10,11,15,7.9,2.7361367474384672,0,1,1,1,0.6,0.7096051081283705,2,2,2,2,2.0
2408904003,0.36912790799705963,4,34,38,55,24.9,0.8805653937211139,1,3,3,3,2.2,0.361691668929455,4,10,11,15,8.299999999999999,2.5291679108283045,0,1,1,1,0.6,0.3655726062268825,1,2,2,2,1.6
2408904004,0.5644982667802729,3,34,38,55,24.499999999999996,1.094933194891159,0,3,3,3,1.7999999999999998,0.39003223464366676,4,10,11,15,8.299999999999999,2.739341328685622,0,1,1,1,0.6,0.5664577066044543,1,2,2,2,1.6
2408904005,0.564170731440894,2,29,40,54,22.9,1.929584821214282,0,3,3,3,1.7999999999999998,0.7747001316666459,1,10,11,14,6.999999999999999,3.510834834269394,0,1,1,1,0.6,0.564170731440894,1,2,2,2,1.6
2408904006,0.22159000459331485,6,34,38,55,25.7,0.5787759476787037,1,3,3,3,2.2,0.4238705498293995,4,10,11,15,8.299999999999999,2.1415288976248914,0,1,1,1,0.6,0.6619990252074711,1,2,2,2,1.6
2408904007,0.2044651067819951,5,34,38,56,25.4,0.5403077062568639,1,3,3,3,2.2,0.0,4,10,11,15,8.299999999999999,2.1857945903325318,0,1,1,1,0.6,0.2572653495449248,1,2,2,2,1.6
2408904008,0.41217691562274905,4,34,38,55,24.9,0.9496068821323107,1,3,3,3,2.2,0.3995197260029011,4,10,11,15,8.299999999999999,2.5869108641396625,0,1,1,1,0.6,0.5204994392912274,1,2,2,2,1.6
2408904009,0.5755374892095819,4,34,38,55,24.9,1.1143304336251023,0,3,3,3,1.7999999999999998,0.32332689858334157,4,10,11,15,8.299999999999999,2.745459936659894,0,1,1,1,0.6,0.6611757491224924,2,2,2,2,2.0
2408904010,0.3564053081157354,5,34,38,55,25.299999999999997,0.9194123821294864,1,3,3,3,2.2,0.26591582253553514,4,10,11,15,8.299999999999999,2.5105838763276727,0,1,1,1,0.6,0.6848341781546744,2,2,2,2,2.0
2408904011,0.7611997465360506,3,34,40,55,24.9,1.2866843218554924,0,3,3,3,1.7999999999999998,0.3872904434587811,4,10,11,15,8.299999999999999,2.9337555814228753,0,1,1,1,0.6,0.6981782046989154,1,2,2,2,1.6
2408904012,0.7216255124830229,4,34,38,55,24.9,1.2589294612908188,0,3,3,3,1.7999999999999998,0.39916532862021376,4,10,11,15,8.299999999999999,2.8953691905116825,0,1,1,1,0.6,0.7467398576178249,2,2,2,2,2.0
2408904013,0.0,6,34,38,55,25.7,0.7966119777658672,1,3,3,3,2.2,0.493123748352169,3,10,11,15,7.9,2.261028294037228,0,1,1,1,0.6,0.8823934902260112,1,2,2,2,1.6
2408904014,0.8787471151713349,4,33,40,54,24.9,1.4154940670071856,0,3,3,3,1.7999999999999998,0.49173546894617437,3,10,11,15,7.9,3.052773557922123,0,1,1,1,0.6,0.8750612813514049,2,2,2,2,2.0
2408904015,0.0,1,29,38,54,22.1,1.8364409931450978,0,3,3,3,1.7999999999999998,0.7096051081283705,1,9,11,14,6.699999999999999,3.281922149704456,0,1,1,1,0.6,0.0,1,2,2,2,1.6
2408905001,0.0,7,34,38,57,26.299999999999997,0.0,2,3,3,3,2.6,0.5146841868125438,3,10,11,15,7.9,1.6491529852763858,0,1,1,1,0.6,0.7458140304591234,1,2,2,2,1.6
2408905002,0.6616332307455667,3,31,38,57,23.8,1.2202246238392893,0,3,3,3,1.7999999999999998,0.696649268922594,2,9,11,15,7.2,0.6616332307455667,1,1,1,1,1.0,2.1142618693526076,0,2,2,2,1.2
2408905003,0.2435711519388002,6,34,38,58,26.0,0.2435711519388002,2,3,3,3,2.6,0.7045630011401225,3,10,11,15,7.9,1.4122080998996778,0,1,1,1,0.6,0.9573439678342787,1,2,2,2,1.6
2408905004,0.1363927336881843,7,34,38,57,26.299999999999997,0.23118231804392342,1,3,3,3,2.2,0.7226304431011168,5,10,11,15,8.700000000000001,1.5200091894978054,0,1,1,1,0.6,0.951550555429288,1,2,2,2,1.6
2408905005,0.13101249913116364,7,33,38,58,26.1,0.4747936359034543,2,3,3,3,2.6,0.7749990217436149,5,9,11,15,8.4,1.2805137751073274,0,1,1,1,0.6,1.2144265401835554,0,2,2,2,1.2
2408905006,0.5440570417990774,4,32,38,57,24.5,0.9079067645021974,1,3,3,3,2.2,0.36266047780205213,2,9,11,15,7.2,1.1492955185177958,0,1,1,1,0.6,1.6279189407652617,0,2,2,2,1.2
2408905007,0.0,7,33,38,58,26.1,0.3496560248510823,2,3,3,3,2.6,0.8585237145485021,5,9,11,15,8.4,1.394827946230912,0,1,1,1,0.6,1.0846590663195814,0,2,2,2,1.2
2408905008,0.2575068094050103,6,32,38,58,25.400000000000002,0.3890557191792671,2,3,3,3,2.6,0.7063236721447295,3,9,11,15,7.6,1.260243478052807,0,1,1,1,0.6,1.1142345860685898,0,2,2,2,1.2
2408905009,0.25359390191940695,4,32,38,58,24.6,0.6196124015012623,2,3,3,3,2.6,0.7447591940906741,3,9,11,15,7.6,1.1028234605291325,0,1,1,1,0.6,1.365388802649978,0,2,2,2,1.2
2408905010,0.3060890199123611,4,33,38,56,24.7,0.6527363644581314,1,3,3,3,2.2,0.5700423287995885,2,9,11,15,7.2,1.2650358750804414,0,1,1,1,0.6,1.3719712444859526,0,2,2,2,1.2
2408905011,0.45006999776597323,4,32,38,57,24.5,1.0043125543691942,0,3,3,3,1.7999999999999998,0.4823994884842146,2,9,11,15,7.2,0.935573341008133,1,1,1,1,1.0,1.7450337725285638,0,2,2,2,1.2
2408906001,0.0,4,33,38,58,24.9,0.5094276213369353,2,3,3,3,2.6,0.21782801925910747,2,10,11,15,7.5,1.509122621451539,0,1,1,1,0.6,1.0666699926883216,0,2,2,2,1.2
2408906002,0.3558806804445288,4,32,38,58,24.6,0.3727443337520597,2,3,3,3,2.6,0.4609036991941866,1,9,11,15,6.8,1.044441495810876,0,1,1,1,0.6,1.3309200037751452,0,2,2,2,1.2
2408906003,0.5094276213369353,4,32,38,58,24.6,0.0,2,3,3,3,2.6,0.30834364238457407,1,10,11,15,7.1,1.03627865457844,0,1,1,1,0.6,1.5283313387815387,0,2,2,2,1.2
2408906004,0.21142493679164304,6,32,38,58,25.400000000000002,0.4576166134226189,2,3,3,3,2.6,0.6279450971858682,1,9,11,15,6.8,0.8753911711448163,1,1,1,1,1.0,1.4841332113054782,0,2,2,2,1.2
2408906005,0.3002242416348696,6,31,38,58,25.1,0.4706598380555466,2,3,3,3,2.6,0.7110539903417907,1,9,11,15,6.8,0.7038198023633251,1,1,1,1,1.0,1.6597878452982326,0,2,2,2,1.2
2408906006,0.0,6,32,38,58,25.400000000000002,0.6687613981750581,2,3,3,3,2.6,0.8160118154317583,3,9,11,15,7.6,0.8880342730864809,1,1,1,1,1.0,1.497845669789118,0,2,2,2,1.2
2408906007,0.7641793486267573,2,28,38,57,22.5,0.7359349382396367,1,3,3,3,2.2,1.0086632388439576,0,9,11,15,6.3999999999999995,0.7641793486267573,1,1,1,1,1.0,2.264261902939228,0,2,2,2,1.2
2408906008,0.29462880506991396,4,33,38,58,24.9,0.29928673518877713,2,3,3,3,2.6,0.22185897545054784,2,10,11,15,7.5,1.2242728159904015,0,1,1,1,0.6,1.2347552004221873,0,2,2,2,1.2
2408906009,0.4383620520324552,5,31,38,58,24.700000000000003,0.4787698022628216,1,3,3,3,2.2,0.7586081054099826,1,9,11,15,6.8,0.5961292167952842,1,1,1,1,1.0,1.7878501212788354,0,2,2,2,1.2
2408906010,0.2511418358092725,4,32,38,58,24.6,0.7907412530690575,1,3,3,3,2.2,0.8457099875704632,3,9,11,15,7.6,0.6762378449903536,1,1,1,1,1.0,1.7458420299471533,0,2,2,2,1.2
2408906011,0.21782801925910747,4,33,38,58,24.9,0.30834364238457407,2,3,3,3,2.6,0.0,1,10,11,15,7.1,1.3370627219506763,0,1,1,1,0.6,1.2798695629093688,0,2,2,2,1.2
2408906012,0.39166724345556597,3,33,38,58,24.5,0.7497533894109836,1,3,3,3,2.2,0.4633493059353767,3,10,11,15,7.9,1.785656904548765,0,1,1,1,0.6,1.188345785623142,0,2,2,2,1.2
2408906013,0.32226644224195516,6,33,38,58,25.7,0.49375810766501055,2,3,3,3,2.6,0.38973575451979225,3,10,11,15,7.9,1.3504833965209726,0,1,1,1,0.6,1.0413643734653644,0,2,2,2,1.2
2408906014,0.45147853651336134,6,31,38,58,25.1,0.24588503125685174,2,3,3,3,2.6,0.5028364998502958,1,9,11,15,6.8,0.8485346608589835,1,1,1,1,1.0,1.578057909082351,0,2,2,2,1.2
2408906015,0.2970302138914124,4,32,38,58,24.6,0.5281460513033455,2,3,3,3,2.6,0.6081698757942516,2,9,11,15,7.2,1.1340258545831794,0,1,1,1,0.6,1.2253896579330608,0,2,2,2,1.2
2408906016,0.3878200953801237,6,31,38,58,25.1,0.34800290236771575,2,3,3,3,2.6,0.6033575109058931,1,9,11,15,6.8,0.7636726188072239,1,1,1,1,1.0,1.629862595659028,0,2,2,2,1.2
2408906017,0.0,3,28,38,58,23.0,1.03627865457844,0,3,3,3,1.7999999999999998,1.3370627219506763,0,9,11,15,6.3999999999999995,0.0,1,1,1,1,1.0,2.35830199367474,0,2,2,2,1.2
2408907001,0.6486325458025345,4,33,38,58,24.9,0.48759949672090397,1,3,3,3,2.2,0.899806478418637,2,10,11,15,7.5,2.605367092477471,0,1,1,1,0.6,0.9574845088761337,1,2,2,2,1.6
2408907002,0.6646268818945212,4,33,38,57,24.799999999999997,0.3366044237622862,1,3,3,3,2.2,0.7758606591534747,1,11,11,15,7.4,2.7201158481342684,0,1,1,1,0.6,1.1946543560592995,0,2,2,2,1.2
2408907003,0.0,2,32,38,59,23.900000000000002,1.0266600363774954,0,3,3,3,1.7999999999999998,0.0,1,11,11,16,7.5,2.367720718853996,0,1,1,1,0.6,1.6795063682826794,0,2,2,2,1.2
2408907004,0.3591903236483737,3,34,38,57,24.699999999999996,0.32071235558620054,1,3,3,3,2.2,0.9635667231257173,1,10,11,15,7.1,2.8886448083212026,0,1,1,1,0.6,1.0519223982936328,0,2,2,2,1.2
2408907005,0.9308319392368456,1,31,40,55,23.2,1.7361971911538032,0,3,3,3,1.7999999999999998,0.9308319392368456,1,10,11,15,7.1,4.6478311922365645,0,1,1,1,0.6,2.4433735837977935,0,2,2,2,1.2
2408907006,0.0,3,34,40,56,25.0,0.4578005366318933,1,3,3,3,2.2,0.6119531137544151,1,10,11,15,7.1,3.222244219576767,0,1,1,1,0.6,1.20552522702353,0,2,2,2,1.2
2408907007,0.48479744165228944,2,31,38,60,23.7,1.26699500257692,0,3,3,3,1.7999999999999998,0.48479744165228944,1,11,11,17,7.6,2.1396269231139766,0,1,1,1,0.6,2.000366285080836,0,2,2,2,1.2
2408907008,0.4403199533220796,2,33,40,57,24.4,0.0,1,3,3,3,2.2,1.0266600363774954,0,11,11,15,7.0,3.0551510371985118,0,1,1,1,0.6,1.3679515215570817,0,2,2,2,1.2
2408907009,0.719972254904781,4,33,38,58,24.9,0.6103918030144294,1,3,3,3,2.2,0.8432229361074122,2,10,11,15,7.5,2.5099218868732005,0,1,1,1,0.6,0.8441466013079147,1,2,2,2,1.6
2408907010,0.3097239303074497,3,33,40,57,24.8,0.1486726135911693,1,3,3,3,2.2,0.8910637524698143,1,11,11,15,7.4,3.113139573828649,0,1,1,1,0.6,1.3099744105295914,0,2,2,2,1.2
2408907011,0.29242914886678156,3,31,40,56,24.1,0.8525927245461881,1,3,3,3,2.2,0.29242914886678156,1,10,11,15,7.1,3.734666069008455,0,1,1,1,0.6,1.6209925558996947,0,2,2,2,1.2
2408907012,0.5686518472555743,4,33,38,58,24.9,0.537031503562551,1,3,3,3,2.2,0.5686518472555743,1,11,11,15,7.4,2.5493851649658144,0,1,1,1,0.6,1.2442905065056848,0,2,2,2,1.2
2408907013,0.0,3,32,40,57,24.499999999999996,0.4403199533220796,1,3,3,3,2.2,0.613563392432761,1,11,11,15,7.4,3.3903485088090926,0,1,1,1,0.6,1.4329374593635178,0,2,2,2,1.2
2408908001,1.6642519334103354,0,25,38,55,20.599999999999998,2.2871902512240916,0,3,3,3,1.7999999999999998,1.0959715569957127,0,9,11,14,6.299999999999999,1.7004566061671518,0,1,1,1,0.6,2.9747264961950317,0,2,2,2,1.2
2408908002,0.0,2,21,38,57,20.4,2.6584636794669754,0,3,3,3,1.7999999999999998,2.587550557910288,0,8,11,17,6.299999999999999,1.6594503391264852,0,1,1,1,0.6,4.006313675747924,0,2,2,2,1.2
2408909001,0.0,2,24,38,58,21.4,2.7817475597676093,0,3,3,3,1.7999999999999998,2.0003400206801962,0,11,11,17,7.199999999999999,3.492181595421845,0,1,1,1,0.6,3.675997272646417,0,1,2,2,0.8999999999999999
2408909002,0.0,1,22,38,60,20.599999999999998,2.7402396032108025,0,3,3,3,1.7999999999999998,2.9813469405998068,0,8,11,18,6.3999999999999995,2.307633066455725,0,1,1,1,0.6,4.259500960540536,0,1,2,2,0.8999999999999999
2408909003,1.3772461159685814,0,24,38,59,20.7,1.9887370892099596,0,3,3,3,1.7999999999999998,2.0677485710438783,0,10,11,18,7.0,2.138014083681523,0,1,1,1,0.6,3.3440562776998304,0,2,2,2,1.2
2408910001,0.36435014929107173,7,34,38,55,26.099999999999998,0.36435014929107173,1,3,3,3,2.2,0.5861030588506356,3,10,11,15,7.9,1.8042685500991722,0,1,1,1,0.6,0.842003068350793,1,2,2,2,1.6
2408910002,0.3236447547964271,6,33,38,55,25.4,0.6222352997674325,1,3,3,3,2.2,0.7345933776855448,3,9,11,15,7.6,1.9487291627823562,0,1,1,1,0.6,0.9880868753081278,1,2,2,2,1.6
2408910003,0.2780655744370146,3,33,38,55,24.2,1.1488654287539783,0,3,3,3,1.7999999999999998,0.5240951519236389,2,9,11,14,7.1,1.8245371418776024,0,1,1,1,0.6,1.6344440704222145,0,2,2,2,1.2
2408910004,0.44296817726980603,7,33,38,55,25.8,0.5596690636625068,1,3,3,3,2.2,0.8200569684841896,4,9,11,15,8.0,1.7535247466575499,0,1,1,1,0.6,1.0772209906905084,0,2,2,2,1.2
2408910005,0.8018557720911088,3,33,38,55,24.2,1.2037171398241324,0,3,3,3,1.7999999999999998,0.0,2,9,11,14,7.1,1.345991548282971,0,1,1,1,0.6,1.8787569699155027,0,2,2,2,1.2
2408910006,0.0,2,32,38,55,23.5,1.1990083094825847,0,3,3,3,1.7999999999999998,0.8018557720911088,2,9,11,14,7.1,2.0820313712194913,0,1,1,1,0.6,1.3650834412561546,0,2,2,2,1.2
2408910007,0.5578062090581855,3,30,38,55,23.299999999999997,1.3819407706192395,0,3,3,3,1.7999999999999998,0.784066882859799,1,9,11,14,6.699999999999999,2.577117492398544,0,1,1,1,0.6,0.8118661950691795,1,2,2,2,1.6
2409001001,18.38086714209957,0,0,0,31,3.1,24.793515307987825,0,0,0,5,0.5,24.887149504325453,0,0,0,7,0.7000000000000001,25.898551336973753,0,0,0,1,0.1,26.678219169542515,0,0,0,2,0.2
2409101001,14.414727891995845,0,0,1,12,1.4000000000000001,20.06082118551628,0,0,0,2,0.2,19.629743394820125,0,0,0,3,0.30000000000000004,18.85253836567072,0,0,0,1,0.1,38.002329876628444,0,0,0,0,0.0
2409201001,4.972649573818892,0,2,4,59,7.3,23.427814416533174,0,0,0,5,0.5,4.972649573818892,0,1,1,17,2.2,26.09836441870685,0,0,0,2,0.2,24.74115723968336,0,0,0,2,0.2
2409301001,12.141952962031024,0,0,4,23,3.1,13.10904559863761,0,0,2,3,0.7,14.424916534474926,0,0,1,6,0.8,13.27529176842225,0,0,1,1,0.3,33.401262411576475,0,0,0,0,0.0
2409401001,0.0,1,1,3,45,5.800000000000001,18.95014858933621,0,0,0,3,0.30000000000000004,0.0,1,1,1,13,2.2,17.923323362174735,0,0,0,1,0.1,19.590576070379754,0,0,0,2,0.2
2409501001,6.075583523027589,0,0,24,51,9.899999999999999,13.30957649237344,0,0,2,3,0.7,6.075583523027589,0,0,9,13,3.0999999999999996,12.27336376195742,0,0,1,1,0.3,14.398705736518501,0,0,2,2,0.6
2409601001,8.21500907706313,0,0,1,5,0.7,40.380429558324664,0,0,0,0,0.0,18.450634138641625,0,0,0,1,0.1,60.5367644592824,0,0,0,0,0.0,57.580075050408624,0,0,0,0,0.0
2409701001,12.863070097596818,0,0,2,19,2.3000000000000003,32.52360546407854,0,0,0,0,0.0,11.796156309745143,0,0,1,3,0.5,31.559871000243227,0,0,0,0,0.0,33.90412437306458,0,0,0,0,0.0
2409801001,0.0,1,1,5,43,6.0,28.21720645713727,0,0,0,3,0.30000000000000004,11.104044054212693,0,0,1,13,1.5000000000000002,29.797351715198307,0,0,0,1,0.1,26.522084857430016,0,0,0,2,0.2
2409901001,10.842231855496141,0,0,3,15,2.1,39.08060531697622,0,0,0,0,0.0,12.982630340072138,0,0,1,3,0.5,38.65392755925258,0,0,0,0,0.0,41.01135592353737,0,0,0,0,0.0
2410001001,6.005914175602316,0,0,22,41,8.5,9.582085428118477,0,0,3,3,0.8999999999999999,10.873589945921895,0,0,6,10,2.1999999999999997,16.245335677984343,0,0,0,1,0.1,10.273314303253867,0,0,2,2,0.6
2410101001,12.512323644973751,0,0,2,16,2.0,15.692898578658367,0,0,0,1,0.1,15.692898578658367,0,0,0,4,0.4,43.69725627472393,0,0,0,0,0.0,36.2567021222393,0,0,0,0,0.0
2410201001,8.29931126372318,0,0,10,42,6.2,11.652380771910522,0,0,1,4,0.6000000000000001,9.812339592738937,0,0,3,12,1.7999999999999998,25.315356102470854,0,0,0,1,0.1,14.59217130401289,0,0,1,2,0.4
2410301001,11.813162683140582,0,0,1,14,1.6,32.486329305013356,0,0,0,0,0.0,16.63808431480211,0,0,0,4,0.4,28.768474749574533,0,0,0,1,0.1,32.8805328076586,0,0,0,0,0.0
2410401001,10.050422527926397,0,0,4,55,6.300000000000001,24.97133518721154,0,0,0,3,0.30000000000000004,10.508772243504072,0,0,1,16,1.8,27.89003261735693,0,0,0,1,0.1,26.172455677348637,0,0,0,2,0.2
2410501001,0.0,1,2,38,60,14.599999999999998,7.836350490875106,0,0,3,3,0.8999999999999999,8.06165973860893,0,0,11,17,3.9,7.3447365901053585,0,0,1,1,0.3,9.34080219008019,0,0,2,2,0.6
2410601001,10.524021715105325,0,0,1,3,0.5,41.5164432208384,0,0,0,0,0.0,32.70146523874886,0,0,0,0,0.0,74.88936368112903,0,0,0,0,0.0,72.06385943420331,0,0,0,0,0.0
