CUSEC;dist_min_ceas_km;n_ceas_1km;n_ceas_5km;n_ceas_15km;n_ceas_30km;disp_ponderada_ceas;dist_min_especializada_km;n_especializada_1km;n_especializada_5km;n_especializada_15km;n_especializada_30km;disp_ponderada_especializada;dist_min_primaria_km;n_primaria_1km;n_primaria_5km;n_primaria_15km;n_primaria_30km;disp_ponderada_primaria;dist_min_infantil_y_primaria_km;n_infantil_y_primaria_1km;n_infantil_y_primaria_5km;n_infantil_y_primaria_15km;n_infantil_y_primaria_30km;disp_ponderada_infantil_y_primaria;dist_min_adultos_e_idiomas_km;n_adultos_e_idiomas_1km;n_adultos_e_idiomas_5km;n_adultos_e_idiomas_15km;n_adultos_e_idiomas_30km;disp_ponderada_adultos_e_idiomas;dist_min_secundaria_y_bachillerato_km;n_secundaria_y_bachillerato_1km;n_secundaria_y_bachillerato_5km;n_secundaria_y_bachillerato_15km;n_secundaria_y_bachillerato_30km;disp_ponderada_secundaria_y_bachillerato;dist_min_educación_especial_km;n_educación_especial_1km;n_educación_especial_5km;n_educación_especial_15km;n_educación_especial_30km;disp_ponderada_educación_especial;dist_min_formación_profesional_km;n_formación_profesional_1km;n_formación_profesional_5km;n_formación_profesional_15km;n_formación_profesional_30km;disp_ponderada_formación_profesional;dist_min_inclusión_social_km;n_inclusión_social_1km;n_inclusión_social_5km;n_inclusión_social_15km;n_inclusión_social_30km;disp_ponderada_inclusión_social;dist_min_población_general_km;n_población_general_1km;n_población_general_5km;n_población_general_15km;n_población_general_30km;disp_ponderada_población_general;dist_min_toxicomanías_y_adicciones_km;n_toxicomanías_y_adicciones_1km;n_toxicomanías_y_adicciones_5km;n_toxicomanías_y_adicciones_15km;n_toxicomanías_y_adicciones_30km;disp_ponderada_toxicomanías_y_adicciones;dist_min_personas_con_discapacidad_km;n_personas_con_discapacidad_1km;n_personas_con_discapacidad_5km;n_personas_con_discapacidad_15km;n_personas_con_discapacidad_30km;disp_ponderada_personas_con_discapacidad;dist_min_familia_km;n_familia_1km;n_familia_5km;n_familia_15km;n_familia_30km;disp_ponderada_familia;dist_min_mujer_km;n_mujer_1km;n_mujer_5km;n_mujer_15km;n_mujer_30km;disp_ponderada_mujer;dist_min_infancia_y_juventud_km;n_infancia_y_juventud_1km;n_infancia_y_juventud_5km;n_infancia_y_juventud_15km;n_infancia_y_juventud_30km;disp_ponderada_infancia_y_juventud;dist_min_voluntariado_km;n_voluntariado_1km;n_voluntariado_5km;n_voluntariado_15km;n_voluntariado_30km;disp_ponderada_voluntariado;dist_min_personas_mayores_km;n_personas_mayores_1km;n_personas_mayores_5km;n_personas_mayores_15km;n_personas_mayores_30km;disp_ponderada_personas_mayores;Seccion_id
3735801001;8,416;0;0;1;5;0,700;31,747;0;0;0;0;0,000;6,377;0;0;4;18;2,600;6,377;0;0;9;39;5,700;11,734;0;0;1;3;0,500;8,416;0;0;3;11;1,700;31,019;0;0;0;0;0,000;28,389;0;0;0;1;0,100;29,473;0;0;0;25;2,500;30,497;0;0;0;0;0,000;29,850;0;0;0;1;0,100;29,850;0;0;0;1;0,100;29,655;0;0;0;1;0,100;29,473;0;0;0;3;0,300;29,473;0;0;0;6;0,600;29,850;0;0;0;1;0,100;10,193;0;0;1;8;1,000;2068
3735901001;20,193;0;0;0;2;0,200;17,293;0;0;0;1;0,100;17,293;0;0;0;6;0,600;6,399;0;0;1;10;1,200;25,388;0;0;0;1;0,100;20,145;0;0;0;3;0,300;91,007;0;0;0;0;0,000;88,176;0;0;0;0;0,000;21,711;0;0;0;4;0,400;89,213;0;0;0;0;0,000;89,213;0;0;0;0;0,000;90,269;0;0;0;0;0,000;89,213;0;0;0;0;0,000;90,269;0;0;0;0;0,000;90,269;0;0;0;0;0,000;90,269;0;0;0;0;0,000;21,711;0;0;0;1;0,100;2069
3736001001;18,406;0;0;0;3;0,300;35,785;0;0;0;0;0,000;18,406;0;0;0;7;0,700;8,860;0;0;1;12;1,400;17,911;0;0;0;1;0,100;18,406;0;0;0;3;0,300;47,037;0;0;0;0;0,000;46,812;0;0;0;0;0,000;42,537;0;0;0;0;0,000;43,774;0;0;0;0;0,000;43,774;0;0;0;0;0,000;45,157;0;0;0;0;0,000;43,774;0;0;0;0;0,000;45,486;0;0;0;0;0,000;45,157;0;0;0;0;0,000;45,486;0;0;0;0;0,000;17,234;0;0;0;1;0,100;2070
3736101001;12,964;0;0;2;2;0,600;52,140;0;0;0;0;0,000;11,234;0;0;3;6;1,200;9,125;0;0;3;11;1,700;9,125;0;0;1;1;0,300;12,964;0;0;1;2;0,400;67,600;0;0;0;0;0,000;67,234;0;0;0;0;0,000;62,069;0;0;0;0;0,000;64,133;0;0;0;0;0,000;64,133;0;0;0;0;0,000;65,402;0;0;0;0;0,000;64,133;0;0;0;0;0,000;65,935;0;0;0;0;0,000;65,402;0;0;0;0;0,000;65,935;0;0;0;0;0,000;18,870;0;0;0;1;0,100;2071
3736201001;4,040;0;5;11;13;5,000;5,595;0;0;2;3;0,700;0,000;2;11;22;28;11,300;0,643;1;25;55;68;25,700;4,312;0;2;3;4;1,600;3,221;0;8;14;18;7,000;7,618;0;0;1;1;0,300;4,919;0;1;2;2;0,900;2,884;0;31;69;69;30,000;2,884;0;2;10;10;3,600;2,884;0;2;11;11;3,900;4,566;0;1;8;8;2,700;2,884;0;3;10;10;3,900;2,884;0;4;15;15;5,700;2,884;0;10;24;24;10,200;2,884;0;1;5;5;1,800;2,884;0;11;19;22;9,300;2072
3736201002;3,583;0;5;11;13;5,000;5,046;0;0;3;3;0,900;0,643;2;12;22;28;11,600;0,000;1;26;56;68;26,200;3,787;0;2;3;4;1,600;2,820;0;9;14;18;7,300;7,149;0;0;1;1;0,300;4,700;0;1;2;2;0,900;2,393;0;32;69;69;30,300;2,393;0;2;10;10;3,600;2,393;0;2;11;11;3,900;3,958;0;1;8;8;2,700;2,393;0;3;10;10;3,900;2,393;0;4;15;15;5,700;2,393;0;10;24;24;10,200;2,393;0;1;5;5;1,800;2,393;0;14;19;22;10,200;2073
3736201003;3,510;0;6;11;13;5,300;5,150;0;0;3;3;0,900;0,645;2;12;22;28;11,600;0,771;1;26;58;68;26,600;3,846;0;2;3;4;1,600;2,662;0;8;14;18;7,000;7,078;0;0;1;1;0,300;4,279;0;1;2;2;0,900;2,406;0;38;69;69;32,100;2,406;0;2;10;10;3,600;2,406;0;3;11;11;4,200;4,239;0;2;8;8;3,000;2,406;0;3;10;10;3,900;2,406;0;5;15;15;6,000;2,406;0;10;24;24;10,200;2,406;0;2;5;5;2,100;2,406;0;12;19;22;9,600;2074
3736201004;3,592;0;5;11;13;5,000;5,145;0;0;3;3;0,900;0,452;2;12;22;28;11,600;0,370;1;26;58;68;26,600;3,860;0;2;3;4;1,600;2,782;0;9;14;18;7,300;7,170;0;0;1;1;0,300;4,544;0;1;2;2;0,900;2,433;0;32;69;69;30,300;2,433;0;2;10;10;3,600;2,433;0;2;11;11;3,900;4,136;0;1;8;8;2,700;2,433;0;3;10;10;3,900;2,433;0;4;15;15;5,700;2,433;0;10;24;24;10,200;2,433;0;1;5;5;1,800;2,433;0;14;19;22;10,200;2075
3736301001;14,699;0;0;2;2;0,600;25,592;0;0;0;1;0,100;14,699;0;0;2;8;1,200;4,509;0;1;2;9;1,600;18,542;0;0;0;2;0,200;14,699;0;0;1;3;0,500;63,549;0;0;0;0;0,000;63,862;0;0;0;0;0,000;35,481;0;0;0;0;0,000;61,258;0;0;0;0;0,000;61,258;0;0;0;0;0,000;62,537;0;0;0;0;0,000;61,258;0;0;0;0;0,000;62,537;0;0;0;0;0,000;62,537;0;0;0;0;0,000;62,537;0;0;0;0;0,000;35,481;0;0;0;0;0,000;2076
3736401001;24,198;0;0;0;2;0,200;61,901;0;0;0;0;0,000;0,000;1;1;1;6;1,500;0,000;1;1;2;8;1,900;20,354;0;0;0;1;0,100;24,198;0;0;0;2;0,200;65,165;0;0;0;0;0,000;68,034;0;0;0;0;0,000;65,345;0;0;0;0;0,000;65,797;0;0;0;0;0,000;65,345;0;0;0;0;0,000;66,443;0;0;0;0;0,000;65,797;0;0;0;0;0,000;66,058;0;0;0;0;0,000;65,438;0;0;0;0;0,000;67,047;0;0;0;0;0,000;18,259;0;0;0;1;0,100;2077
3736501001;11,772;0;0;1;12;1,400;16,724;0;0;0;3;0,300;11,772;0;0;2;24;2,800;11,772;0;0;3;55;6,100;24,700;0;0;0;3;0,300;11,772;0;0;1;13;1,500;26,713;0;0;0;1;0,100;26,206;0;0;0;2;0,200;21,402;0;0;0;69;6,900;23,076;0;0;0;10;1,000;23,076;0;0;0;11;1,100;24,284;0;0;0;8;0,800;23,076;0;0;0;10;1,000;24,938;0;0;0;15;1,500;24,284;0;0;0;24;2,400;24,938;0;0;0;5;0,500;17,319;0;0;0;21;2,100;2078
3736601001;9,005;0;0;2;3;0,700;47,280;0;0;0;0;0,000;9,005;0;0;2;8;1,200;6,590;0;0;2;12;1,600;6,590;0;0;1;1;0,300;9,005;0;0;1;2;0,400;59,295;0;0;0;0;0,000;59,047;0;0;0;0;0,000;54,659;0;0;0;0;0,000;55,993;0;0;0;0;0,000;55,993;0;0;0;0;0,000;57,351;0;0;0;0;0,000;55,993;0;0;0;0;0,000;57,725;0;0;0;0;0,000;57,351;0;0;0;0;0,000;57,725;0;0;0;0;0,000;17,448;0;0;0;1;0,100;2079
3736701001;14,677;0;0;2;2;0,600;43,452;0;0;0;0;0,000;6,422;0;0;3;8;1,400;6,422;0;0;4;9;1,700;14,259;0;0;1;1;0,300;13,132;0;0;2;2;0,600;78,898;0;0;0;0;0,000;78,779;0;0;0;0;0,000;52,883;0;0;0;0;0,000;75,792;0;0;0;0;0,000;75,792;0;0;0;0;0,000;77,223;0;0;0;0;0,000;75,792;0;0;0;0;0,000;77,442;0;0;0;0;0,000;77,223;0;0;0;0;0,000;77,442;0;0;0;0;0,000;34,741;0;0;0;0;0,000;2080
3736801001;18,850;0;0;0;3;0,300;31,574;0;0;0;0;0,000;18,850;0;0;0;8;0,800;6,342;0;0;1;12;1,400;21,765;0;0;0;1;0,100;18,850;0;0;0;3;0,300;42,980;0;0;0;0;0,000;42,843;0;0;0;0;0,000;38,837;0;0;0;0;0,000;39,859;0;0;0;0;0,000;39,859;0;0;0;0;0,000;41,303;0;0;0;0;0,000;39,859;0;0;0;0;0,000;41,507;0;0;0;0;0,000;41,303;0;0;0;0;0,000;41,507;0;0;0;0;0,000;20,888;0;0;0;1;0,100;2081
3736901001;12,850;0;0;1;3;0,500;27,526;0;0;0;1;0,100;12,850;0;0;2;8;1,200;0,000;1;1;3;13;2,600;26,755;0;0;0;1;0,100;12,850;0;0;1;3;0,500;38,518;0;0;0;0;0,000;38,206;0;0;0;0;0,000;33,766;0;0;0;0;0,000;35,132;0;0;0;0;0,000;35,132;0;0;0;0;0,000;36,468;0;0;0;0;0,000;35,132;0;0;0;0;0,000;36,894;0;0;0;0;0,000;36,468;0;0;0;0;0,000;36,894;0;0;0;0;0,000;19,703;0;0;0;2;0,200;2082
3737001001;10,650;0;0;1;4;0,600;36,343;0;0;0;0;0,000;10,650;0;0;2;7;1,100;8,571;0;0;6;13;2,500;25,901;0;0;0;1;0,100;10,650;0;0;1;4;0,600;46,091;0;0;0;0;0,000;45,426;0;0;0;0;0,000;40,156;0;0;0;0;0,000;42,286;0;0;0;0;0,000;42,286;0;0;0;0;0,000;43,311;0;0;0;0;0,000;42,286;0;0;0;0;0,000;44,218;0;0;0;0;0,000;43,311;0;0;0;0;0,000;44,218;0;0;0;0;0,000;8,571;0;0;1;2;0,400;2083
3737101001;31,682;0;0;0;0;0,000;38,763;0;0;0;0;0,000;6,203;0;0;4;4;1,200;6,203;0;0;2;4;0,800;42,698;0;0;0;0;0,000;30,802;0;0;0;0;0,000;105,943;0;0;0;0;0,000;72,261;0;0;0;0;0,000;28,809;0;0;0;4;0,400;105,876;0;0;0;0;0,000;105,876;0;0;0;0;0,000;91,571;0;0;0;0;0,000;105,876;0;0;0;0;0,000;91,571;0;0;0;0;0,000;106,106;0;0;0;0;0,000;106,106;0;0;0;0;0,000;11,152;0;0;2;3;0,700;2084
3737201001;16,678;0;0;0;14;1,400;18,520;0;0;0;3;0,300;4,422;0;2;4;30;4,400;4,422;0;1;10;72;9,500;17,271;0;0;0;4;0,400;11,198;0;0;1;19;2,100;19,557;0;0;0;1;0,100;15,778;0;0;0;2;0,200;15,825;0;0;0;69;6,900;15,987;0;0;0;10;1,000;15,987;0;0;0;11;1,100;17,312;0;0;0;8;0,800;15,825;0;0;0;10;1,000;15,825;0;0;0;15;1,500;15,825;0;0;0;24;2,400;15,987;0;0;0;5;0,500;10,402;0;0;3;23;2,900;2085
3737301001;16,570;0;0;0;4;0,400;22,892;0;0;0;1;0,100;16,570;0;0;0;9;0,900;0,000;1;1;4;12;2,700;20,410;0;0;0;2;0,200;16,570;0;0;0;4;0,400;67,940;0;0;0;0;0,000;68,277;0;0;0;0;0,000;32,847;0;0;0;0;0,000;65,695;0;0;0;0;0,000;65,695;0;0;0;0;0,000;66,955;0;0;0;0;0,000;65,695;0;0;0;0;0,000;66,955;0;0;0;0;0,000;66,955;0;0;0;0;0,000;66,955;0;0;0;0;0,000;32,847;0;0;0;0;0,000;2086
3737401001;14,771;0;0;1;15;1,700;26,677;0;0;0;2;0,200;0,000;2;2;2;30;4,800;0,000;1;2;6;69;9,100;18,097;0;0;0;5;0,500;6,189;0;0;2;20;2,400;26,286;0;0;0;1;0,100;23,280;0;0;0;2;0,200;24,377;0;0;0;69;6,900;25,186;0;0;0;10;1,000;24,833;0;0;0;11;1,100;24,833;0;0;0;8;0,800;24,377;0;0;0;10;1,000;24,377;0;0;0;15;1,500;24,377;0;0;0;24;2,400;24,833;0;0;0;5;0,500;13,468;0;0;1;22;2,400;2087
3737501001;18,852;0;0;0;14;1,400;23,671;0;0;0;2;0,200;4,094;0;2;4;32;4,600;0,000;1;3;7;74;10,100;20,858;0;0;0;5;0,500;3,843;0;1;1;20;2,500;23,562;0;0;0;1;0,100;20,293;0;0;0;2;0,200;21,225;0;0;0;69;6,900;21,938;0;0;0;10;1,000;21,898;0;0;0;11;1,100;21,898;0;0;0;8;0,800;21,225;0;0;0;10;1,000;21,225;0;0;0;15;1,500;21,225;0;0;0;24;2,400;21,898;0;0;0;5;0,500;16,622;0;0;0;22;2,200;2088
3737601001;0,000;2;2;2;2;2,000;39,462;0;0;0;0;0,000;0,000;2;2;2;10;2,800;3,868;0;2;2;12;2,200;3,868;0;1;1;1;0,600;0,000;1;1;1;3;1,200;64,444;0;0;0;0;0,000;64,387;0;0;0;0;0,000;49,416;0;0;0;0;0,000;61,444;0;0;0;0;0,000;61,444;0;0;0;0;0,000;62,917;0;0;0;0;0,000;61,444;0;0;0;0;0,000;63,045;0;0;0;0;0,000;62,917;0;0;0;0;0,000;63,045;0;0;0;0;0,000;26,405;0;0;0;1;0,100;2089
3737601002;3,868;0;2;2;2;1,200;43,296;0;0;0;0;0,000;3,868;0;2;2;8;1,800;0,000;2;2;2;10;2,800;0,000;1;1;1;1;1,000;3,868;0;1;1;2;0,700;64,743;0;0;0;0;0,000;64,589;0;0;0;0;0,000;53,247;0;0;0;0;0,000;61,584;0;0;0;0;0,000;61,584;0;0;0;0;0,000;62,999;0;0;0;0;0,000;61,584;0;0;0;0;0,000;63,255;0;0;0;0;0,000;62,999;0;0;0;0;0,000;63,255;0;0;0;0;0,000;23,391;0;0;0;1;0,100;2090
3737701001;8,412;0;0;2;2;0,600;32,619;0;0;0;0;0,000;8,412;0;0;2;7;1,100;10,454;0;0;3;10;1,600;11,646;0;0;1;1;0,300;8,412;0;0;1;3;0,500;69,852;0;0;0;0;0,000;69,949;0;0;0;0;0,000;42,484;0;0;0;0;0,000;67,125;0;0;0;0;0,000;67,125;0;0;0;0;0,000;68,605;0;0;0;0;0,000;67,125;0;0;0;0;0,000;68,605;0;0;0;0;0,000;68,605;0;0;0;0;0,000;68,605;0;0;0;0;0,000;34,802;0;0;0;0;0,000;2091
3737801001;13,297;0;0;2;2;0,600;18,869;0;0;0;1;0,100;18,869;0;0;0;8;0,800;8,009;0;0;4;10;1,800;19,203;0;0;0;1;0,100;8,009;0;0;2;3;0,700;82,126;0;0;0;0;0,000;58,995;0;0;0;0;0,000;11,749;0;0;4;4;1,200;81,794;0;0;0;0;0,000;81,794;0;0;0;0;0,000;78,794;0;0;0;0;0,000;81,794;0;0;0;0;0,000;78,794;0;0;0;0;0,000;82,148;0;0;0;0;0,000;82,148;0;0;0;0;0,000;11,749;0;0;2;3;0,700;2092
3737901001;16,447;0;0;0;13;1,300;24,263;0;0;0;3;0,300;12,845;0;0;2;28;3,200;12,845;0;0;3;61;6,700;24,462;0;0;0;3;0,300;16,447;0;0;0;16;1,600;27,735;0;0;0;1;0,100;26,391;0;0;0;2;0,200;20,573;0;0;0;69;6,900;23,838;0;0;0;10;1,000;23,838;0;0;0;11;1,100;23,904;0;0;0;8;0,800;23,838;0;0;0;10;1,000;24,060;0;0;0;15;1,500;23,904;0;0;0;24;2,400;24,060;0;0;0;5;0,500;0,000;1;1;1;20;2,900;2093
3738001001;15,294;0;0;0;12;1,200;10,721;0;0;1;3;0,500;12,513;0;0;2;26;3,000;10,721;0;0;8;65;8,100;15,472;0;0;0;3;0,300;11,880;0;0;1;16;1,800;17,942;0;0;0;1;0,100;17,160;0;0;0;2;0,200;11,880;0;0;4;69;7,700;14,033;0;0;3;10;1,600;14,033;0;0;4;11;1,900;15,002;0;0;0;8;0,800;14,033;0;0;2;10;1,400;15,995;0;0;0;15;1,500;15,002;0;0;0;24;2,400;15,995;0;0;0;5;0,500;11,880;0;0;4;20;2,800;2094
3738101001;22,906;0;0;0;2;0,200;55,523;0;0;0;0;0,000;7,117;0;0;3;8;1,400;7,117;0;0;2;8;1,200;20,537;0;0;0;1;0,100;22,325;0;0;0;2;0,200;82,240;0;0;0;0;0,000;83,163;0;0;0;0;0,000;64,908;0;0;0;0;0,000;80,068;0;0;0;0;0,000;80,068;0;0;0;0;0,000;81,349;0;0;0;0;0,000;80,068;0;0;0;0;0,000;81,859;0;0;0;0;0,000;81,349;0;0;0;0;0,000;81,859;0;0;0;0;0,000;33,229;0;0;0;0;0,000;2095
3738201001;12,015;0;0;1;3;0,500;38,188;0;0;0;0;0,000;12,655;0;0;6;10;2,200;12,015;0;0;8;20;3,600;13,899;0;0;1;1;0,300;12,015;0;0;1;4;0,600;39,753;0;0;0;0;0,000;36,711;0;0;0;0;0,000;37,751;0;0;0;0;0,000;38,188;0;0;0;0;0,000;38,279;0;0;0;0;0,000;38,279;0;0;0;0;0,000;37,751;0;0;0;0;0,000;37,751;0;0;0;0;0,000;37,751;0;0;0;0;0,000;38,279;0;0;0;0;0,000;0,000;1;1;1;4;1,300;2096
4000101001;13,468;0;0;3;7;1,300;8,971;0;0;1;1;0,300;13,274;0;0;6;15;2,700;0,000;1;1;19;43;8,800;14,151;0;0;2;4;0,800;13,784;0;0;5;11;2,100;15,223;0;0;0;1;0,100;12,260;0;0;2;2;0,600;8,971;0;0;32;37;10,100;12,260;0;0;8;8;2,400;12,260;0;0;5;5;1,500;13,784;0;0;8;8;2,400;12,260;0;0;5;5;1,500;13,784;0;0;6;6;1,800;12,260;0;0;5;5;1,500;13,784;0;0;1;1;0,300;13,784;0;0;3;5;1,100;2097
4000201001;13,311;0;0;3;8;1,400;21,188;0;0;0;1;0,100;9,345;0;0;6;15;2,700;9,345;0;0;23;41;8,700;13,533;0;0;2;4;0,800;13,533;0;0;6;9;2,100;12,131;0;0;1;1;0,300;13,220;0;0;2;2;0,600;13,220;0;0;34;35;10,300;13,220;0;0;8;8;2,400;13,220;0;0;5;5;1,500;14,407;0;0;8;8;2,400;13,220;0;0;5;5;1,500;14,384;0;0;6;7;1,900;13,220;0;0;5;5;1,500;14,407;0;0;1;1;0,300;14,407;0;0;2;4;0,800;2098
4000301001;17,337;0;0;0;6;0,600;48,069;0;0;0;0;0,000;8,006;0;0;3;16;2,200;8,487;0;0;2;18;2,200;17,337;0;0;0;3;0,300;15,066;0;0;0;6;0,600;45,739;0;0;0;0;0,000;39,710;0;0;0;0;0,000;25,218;0;0;0;4;0,400;45,051;0;0;0;0;0,000;45,051;0;0;0;0;0,000;39,564;0;0;0;0;0,000;45,051;0;0;0;0;0,000;15,295;0;0;0;1;0,100;45,051;0;0;0;0;0,000;47,817;0;0;0;0;0,000;16,806;0;0;0;1;0,100;2099
4000401001;19,198;0;0;0;5;0,500;38,593;0;0;0;0;0,000;0,000;1;1;2;12;2,300;0,000;1;1;4;21;3,600;19,198;0;0;0;2;0,200;17,661;0;0;0;5;0,500;30,836;0;0;0;0;0,000;30,315;0;0;0;0;0,000;30,315;0;0;0;0;0,000;30,315;0;0;0;0;0,000;30,315;0;0;0;0;0,000;32,942;0;0;0;0;0,000;30,315;0;0;0;0;0,000;23,020;0;0;0;1;0,100;30,315;0;0;0;0;0,000;32,942;0;0;0;0;0,000;30,778;0;0;0;0;0,000;2100
4000501001;28,651;0;0;0;2;0,200;28,644;0;0;0;2;0,200;16,121;0;0;0;13;1,300;16,121;0;0;0;20;2,000;5,073;0;0;1;4;0,600;16,121;0;0;0;5;0,500;29,306;0;0;0;1;0,100;28,483;0;0;0;1;0,100;7,364;0;0;3;8;1,400;28,431;0;0;0;4;0,400;26,053;0;0;0;2;0,200;26,053;0;0;0;10;1,000;28,431;0;0;0;2;0,200;26,053;0;0;0;3;0,300;76,424;0;0;0;0;0,000;26,053;0;0;0;1;0,100;26,053;0;0;0;9;0,900;2101
4000601001;6,546;0;0;4;4;1,200;47,055;0;0;0;0;0,000;5,298;0;0;4;11;1,900;6,546;0;0;3;6;1,200;6,546;0;0;1;1;0,300;5,298;0;0;3;3;0,900;41,686;0;0;0;0;0,000;43,416;0;0;0;0;0,000;27,352;0;0;0;3;0,300;43,003;0;0;0;0;0,000;43,416;0;0;0;0;0,000;43,893;0;0;0;0;0,000;43,416;0;0;0;0;0,000;21,020;0;0;0;1;0,100;43,003;0;0;0;0;0,000;43,893;0;0;0;0;0,000;42,666;0;0;0;0;0,000;2102
4000701001;15,008;0;0;0;10;1,000;35,335;0;0;0;0;0,000;2,728;0;2;2;14;2,400;16,985;0;0;0;28;2,800;23,262;0;0;0;4;0,400;15,008;0;0;0;10;1,000;27,116;0;0;0;1;0,100;28,133;0;0;0;1;0,100;27,526;0;0;0;27;2,700;27,925;0;0;0;4;0,400;28,733;0;0;0;1;0,100;28,733;0;0;0;8;0,800;27,925;0;0;0;3;0,300;3,559;0;1;1;7;1,200;27,925;0;0;0;4;0,400;28,733;0;0;0;1;0,100;23,272;0;0;0;3;0,300;2103
4000801001;28,994;0;0;0;2;0,200;28,972;0;0;0;2;0,200;15,163;0;0;0;11;1,100;15,163;0;0;0;20;2,000;7,991;0;0;1;4;0,600;15,163;0;0;0;4;0,400;29,617;0;0;0;1;0,100;28,690;0;0;0;1;0,100;10,605;0;0;3;8;1,400;28,232;0;0;0;4;0,400;24,186;0;0;0;2;0,200;24,186;0;0;0;10;1,000;28,232;0;0;0;2;0,200;24,186;0;0;0;3;0,300;79,664;0;0;0;0;0,000;24,186;0;0;0;1;0,100;24,186;0;0;0;9;0,900;2104
4000901001;20,724;0;0;0;7;0,700;23,984;0;0;0;2;0,200;14,584;0;0;2;15;1,900;15,989;0;0;0;16;1,600;19,149;0;0;0;5;0,500;18,649;0;0;0;7;0,700;24,622;0;0;0;1;0,100;24,887;0;0;0;1;0,100;17,270;0;0;0;11;1,100;27,597;0;0;0;4;0,400;27,597;0;0;0;1;0,100;27,597;0;0;0;11;1,100;27,597;0;0;0;2;0,200;27,597;0;0;0;2;0,200;63,043;0;0;0;0;0,000;36,430;0;0;0;0;0,000;27,597;0;0;0;4;0,400;2105
4001001001;15,841;0;0;0;3;0,300;37,190;0;0;0;0;0,000;6,084;0;0;5;11;2,100;6,084;0;0;4;20;2,800;11,479;0;0;1;4;0,600;6,084;0;0;4;9;1,700;38,859;0;0;0;0;0,000;11,479;0;0;1;1;0,300;35,282;0;0;0;0;0,000;35,282;0;0;0;0;0,000;35,282;0;0;0;0;0,000;38,821;0;0;0;0;0,000;35,282;0;0;0;0;0,000;21,119;0;0;0;1;0,100;35,282;0;0;0;0;0,000;38,821;0;0;0;0;0,000;17,544;0;0;0;2;0,200;2106
4001201001;25,533;0;0;0;8;0,800;32,621;0;0;0;0;0,000;7,820;0;0;3;18;2,400;4,931;0;1;6;45;6,000;25,533;0;0;0;5;0,500;10,280;0;0;1;13;1,500;25,877;0;0;0;1;0,100;24,632;0;0;0;3;0,300;24,632;0;0;0;34;3,400;24,632;0;0;0;8;0,800;24,632;0;0;0;5;0,500;27,763;0;0;0;8;0,800;24,632;0;0;0;5;0,500;24,244;0;0;0;7;0,700;24,632;0;0;0;5;0,500;27,763;0;0;0;1;0,100;27,763;0;0;0;2;0,200;2107
4001301001;11,317;0;0;1;5;0,700;37,365;0;0;0;0;0,000;4,869;0;2;4;13;2,700;9,260;0;0;2;16;2,000;11,317;0;0;1;2;0,400;13,630;0;0;1;4;0,600;37,929;0;0;0;0;0,000;38,855;0;0;0;0;0,000;13,630;0;0;4;4;1,200;42,296;0;0;0;0;0,000;42,296;0;0;0;0;0,000;27,231;0;0;0;2;0,200;42,296;0;0;0;0;0,000;22,033;0;0;0;2;0,200;55,417;0;0;0;0;0,000;54,925;0;0;0;0;0,000;13,537;0;0;1;1;0,300;2108
4001401001;15,583;0;0;0;5;0,500;19,105;0;0;0;2;0,200;13,958;0;0;2;15;1,900;11,837;0;0;1;14;1,600;19,063;0;0;0;4;0,400;18,580;0;0;0;6;0,600;19,748;0;0;0;1;0,100;20,111;0;0;0;1;0,100;18,631;0;0;0;11;1,100;23,000;0;0;0;4;0,400;23,000;0;0;0;1;0,100;23,000;0;0;0;11;1,100;23,000;0;0;0;2;0,200;23,000;0;0;0;2;0,200;67,668;0;0;0;0;0,000;32,977;0;0;0;0;0,000;23,000;0;0;0;4;0,400;2109
4001501001;15,935;0;0;0;2;0,200;35,504;0;0;0;0;0,000;9,598;0;0;5;11;2,100;9,598;0;0;4;19;2,700;14,786;0;0;2;3;0,700;9,598;0;0;4;6;1,400;38,000;0;0;0;0;0,000;15,127;0;0;0;1;0,100;34,383;0;0;0;0;0,000;34,383;0;0;0;0;0,000;34,383;0;0;0;0;0,000;37,754;0;0;0;0;0,000;34,383;0;0;0;0;0,000;18,462;0;0;0;1;0,100;34,383;0;0;0;0;0,000;37,754;0;0;0;0;0,000;16,804;0;0;0;2;0,200;2110
4001601001;17,776;0;0;0;4;0,400;37,201;0;0;0;0;0,000;7,536;0;0;3;9;1,500;7,536;0;0;1;7;0,900;17,776;0;0;0;2;0,200;7,541;0;0;1;3;0,500;37,809;0;0;0;0;0,000;37,670;0;0;0;0;0,000;15,116;0;0;0;3;0,300;39,521;0;0;0;0;0,000;39,521;0;0;0;0;0,000;39,521;0;0;0;0;0,000;39,521;0;0;0;0;0,000;30,675;0;0;0;0;0,000;55,236;0;0;0;0;0,000;43,798;0;0;0;0;0,000;39,521;0;0;0;0;0,000;2111
4001701001;16,658;0;0;0;7;0,700;15,931;0;0;0;1;0,100;9,407;0;0;2;17;2,100;3,653;0;1;9;44;6,500;17,233;0;0;0;4;0,400;9,407;0;0;1;12;1,400;17,660;0;0;0;1;0,100;14,034;0;0;1;3;0,500;14,034;0;0;7;37;5,100;14,034;0;0;4;8;1,600;14,034;0;0;4;5;1,300;17,348;0;0;0;8;0,800;14,034;0;0;2;5;0,900;17,348;0;0;0;6;0,600;14,034;0;0;1;5;0,700;17,348;0;0;0;1;0,100;17,348;0;0;0;5;0,500;2112
