CUSEC,dist_min_BUS_km,disp_ponderada_BUS,dist_min_RAIL_km,disp_ponderada_RAIL,n_lineas_bus,n_lineas_rail,n_lineas_total
2415901001,0.0,17.3,0.0,2.8000000000000003,4,3,7
2416001001,0.0,13.100000000000001,0.0,2.6,4,2,6
2416101001,8.388332448183267,2.7,6.755407933177772,1.4,0,0,0
2416201001,0.0,35.199999999999996,0.0,4.199999999999999,4,3,7
2416301001,3.758789560814467,30.900000000000002,7.43104545705926,3.7,0,0,0
2416301002,5.059664162793931,29.9,3.435173700549396,4.2,0,0,0
2416301003,2.018557483720651,36.1,3.477593519683711,5.7,0,0,0
2416301004,2.7441279618004852,36.4,5.069050117928128,3.7,0,0,0
2416401001,36.23094896601074,0.0,16.658181865151402,0.4,0,0,0
2416501001,11.073895673132204,1.5,8.73145258409192,0.7,0,0,0
2416601001,0.0,6.2,11.218956396227382,0.9,2,0,2
2416701001,20.555437012121438,1.6,16.557779242787213,0.7000000000000001,0,0,0
2416801001,0.0,5.9,25.964800753114922,0.2,2,0,2
2416901001,7.6463503532918615,2.8,9.669056191516352,1.1,0,0,0
2416901002,8.068877730081349,2.6,11.596650187579735,1.1,0,0,0
2416901003,12.460509952894597,1.9000000000000001,15.787510172185469,0.4,0,0,0
2417001001,0.0,3.5999999999999996,0.0,2.1,2,5,7
2417001002,0.0,3.6,6.86591029748014,1.2999999999999998,2,0,2
2417101001,6.720968011285614,2.1,13.189125686010254,0.5,0,0,0
2417201001,32.1363154825006,0.0,26.790586106353192,0.1,0,0,0
2417301001,0.0,15.5,7.416841542656735,2.2,4,0,4
2417401001,3.2784930010014306,12.5,10.861950365900556,1.3,0,0,0
2417501001,0.0,31.2,7.0174470482551845,3.6999999999999997,2,0,2
2417601001,0.0,6.300000000000001,14.880899836819328,0.7,2,0,2
2417701001,40.6482975392758,0.0,11.034192981096972,1.5,0,0,0
2417801001,10.346822893136581,3.6,30.00790231252452,0.0,0,0,0
2417901001,30.415243169913744,0.0,0.0,3.1,0,2,2
2418001001,13.577778294079836,9.0,13.115478165201154,1.9,0,0,0
2418101001,11.875900467902147,2.2,42.44376901894553,0.0,0,0,0
2418101002,11.752257638032352,2.2,41.579231566184156,0.0,0,0,0
2418201001,7.052294875987773,4.199999999999999,0.0,2.2,0,3,3
2418301001,10.90329048785012,0.9,0.0,2.8,0,2,2
2418401001,16.361808697469534,1.1,16.361808697469534,0.6000000000000001,0,0,0
2418501001,10.294619519735226,2.6,10.247226179941093,1.4,0,0,0
2418701001,0.0,16.200000000000003,14.529723001523553,1.5000000000000002,2,0,2
2418801001,0.0,4.9,19.00327119329431,0.4,2,0,2
2418801002,3.2311061948852897,4.5,22.120501069744574,0.2,0,0,0
2418801003,2.970034669560439,5.1,17.38801015448592,0.4,0,0,0
2418901001,0.0,33.5,7.643689243200673,3.3,6,0,6
2418901002,0.7476427449966285,36.8,5.153873408865861,3.4,0,0,0
2418901003,0.0,39.0,4.678879117578775,4.0,5,0,5
2418901004,1.0574190409773552,34.4,4.743553064994229,3.7,0,0,0
2418901005,0.47574098251380925,38.4,4.918865819619933,3.7,0,0,0
2419001001,0.0,4.2,15.807908049466143,0.6000000000000001,2,0,2
2419101001,0.0,3.9000000000000004,9.789404523456295,1.0,2,0,2
2419301001,24.311419113314006,8.5,0.0,4.1,0,2,2
2419401001,29.00425149189612,0.1,7.041286436718592,2.5,0,0,0
2419601001,13.257690898959781,2.6999999999999997,16.388871353047307,0.5,0,0,0
2419601002,8.450744953763431,1.5000000000000002,23.11232812065818,0.4,0,0,0
2419701001,4.422345679761382,32.6,6.77319422076677,2.9000000000000004,0,0,0
2419801001,13.999587168246377,1.0,21.594204142941138,0.2,0,0,0
2419901001,24.04427680497603,5.1000000000000005,0.0,3.7,0,2,2
2420101001,10.129879197911805,10.6,14.09067668637586,3.0,0,0,0
2420201001,33.442407110300195,0.0,35.7040847200571,0.0,0,0,0
2420201002,33.30083181963355,0.0,35.85633421890488,0.0,0,0,0
2420201003,33.11546494095206,0.0,36.066968923723344,0.0,0,0,0
2420201004,33.08054504295826,0.0,35.75058338378134,0.0,0,0,0
2420201005,34.27962497884896,0.0,38.241352394913655,0.0,0,0,0
2420201006,33.168040152204824,0.0,35.49792000765285,0.0,0,0,0
2420202001,31.796514555905226,0.0,36.275151180787915,0.0,0,0,0
2420202002,32.41504490653951,0.0,32.41504490653951,0.0,0,0,0
2420203001,38.668637993036164,0.0,41.30042252503078,0.0,0,0,0
2420203002,33.325166791003745,0.0,38.22355834075771,0.0,0,0,0
2420301001,5.321530965170042,4.3,23.273373857213066,0.30000000000000004,0,0,0
2420501001,0.0,17.0,6.493383246230945,2.2,5,0,5
2420601001,6.646964455620547,3.1999999999999997,0.0,2.1,0,1,1
2420701001,0.0,5.700000000000001,23.581949208651906,0.2,2,0,2
2420901001,0.0,3.5,6.811113722420253,0.8,2,0,2
2420901002,0.0,2.9000000000000004,16.475579612415927,0.4,2,0,2
2421001001,0.0,2.8000000000000003,0.0,2.1,2,8,10
2421101001,0.0,4.9,32.7074369417972,0.0,2,0,2
2421201001,0.0,14.1,17.35353274111299,0.7000000000000001,2,0,2
2421301001,23.506503387368422,1.4000000000000001,15.39488382088302,0.9,0,0,0
2421401001,11.416415407306033,4.0,7.434529472227295,1.6,0,0,0
2421501001,13.573661305666594,2.1,12.913232381713232,0.9,0,0,0
2421601001,10.79529728911401,2.7,9.649561408663724,0.7,0,0,0
2421701001,4.794258699587209,6.6,6.225597636063057,1.2,0,0,0
2421801001,5.803706514529289,14.100000000000001,0.0,2.5,0,6,6
2421901001,4.018161653842012,4.6000000000000005,4.6860637256205555,1.9,0,0,0
2422101001,0.0,4.1,38.977350790353675,0.0,2,0,2
2422201001,3.6266565049047266,30.7,0.0,5.300000000000001,0,2,2
2422201002,1.1432366415765332,53.2,0.6478735089932036,6.6,0,0,0
2422201003,1.3592528874032273,55.0,0.0,6.6,0,2,2
2422201004,0.47163370943890603,57.3,0.8877650196292594,6.999999999999999,0,0,0
2422201005,1.7583215825763363,52.9,0.5501635357513119,7.1,0,0,0
2422201006,2.463948333104988,46.5,0.0,6.4,0,2,2
2422201007,0.0,50.7,1.784559835591226,6.3,1,0,1
2422202001,5.483832835687935,29.9,3.154812960258674,4.8,0,0,0
2422202002,1.4112000995872696,56.6,2.27327601860186,5.8999999999999995,0,0,0
2422202003,0.7071504784416707,57.4,1.1598238779655425,5.8999999999999995,0,0,0
2422202004,1.2459529079023253,56.6,1.6287673130902096,5.8999999999999995,0,0,0
2422301001,0.0,7.8,3.1964210283751084,1.9999999999999998,6,0,6
2422301002,0.0,9.0,0.0,2.4000000000000004,4,8,12
2422401001,0.0,8.2,5.3591546587593495,1.8,6,0,6
2422501001,0.0,14.8,11.044288801548813,1.9,2,0,2
2422601001,20.509715309903637,1.6,17.40113959740999,1.1,0,0,0
2422701001,4.971009013377074,32.1,7.164718612371732,3.1999999999999997,0,0,0
2422801001,0.0,7.4,7.613547142321269,1.2,2,0,2
2422901001,14.568811501957804,1.8000000000000003,19.98855907352889,0.9,0,0,0
2423001001,9.224186264329873,5.1,22.969403805528593,0.30000000000000004,0,0,0
2490101001,37.61477387737695,0.0,0.0,1.9000000000000001,0,3,3
2490201001,4.727297207678768,4.4,30.91390367637974,0.0,0,0,0
3400101001,18.529689099664203,4.6000000000000005,12.949711756206764,0.8,0,0,0
3400301001,6.270249246699478,3.0999999999999996,5.486882780953729,1.0,0,0,0
3400401001,1.273597094772597,0.9999999999999999,1.273597094772597,1.9,0,0,0
3400401002,0.9736876229089864,1.4000000000000001,0.9736876229089864,2.3000000000000003,0,0,0
3400402001,0.8972819776980177,1.4000000000000001,0.8972819776980177,2.3000000000000003,0,0,0
3400402002,0.0,1.4000000000000001,0.0,2.3000000000000003,2,7,9
3400402003,5.207196300918945,0.7,2.67952832229533,1.6,0,0,0
3400403001,2.551645757570825,0.9999999999999999,0.0,2.3000000000000003,0,2,2
3400501001,0.0,1.8,0.0,2.1,2,2,4
3400601001,17.365528299971825,4.6000000000000005,16.59039142772795,0.8,0,0,0
3400901001,3.8933939822270487,7.300000000000001,3.8933939822270487,2.3,0,0,0
3401001001,17.556017562141854,20.700000000000003,12.773959849419143,1.4000000000000001,0,0,0
3401101001,0.0,7.4,0.0,2.7,2,2,4
3401201001,20.294993784029124,0.4,20.294993784029124,0.1,0,0,0
3401501001,5.208574219661748,3.5,10.529249761179559,1.4,0,0,0
3401701001,10.344917691467096,7.0,10.344917691467096,2.2,0,0,0
3401801001,4.633702097183447,13.9,8.220191584390307,2.2,0,0,0
3401901001,18.104249708804197,4.5,11.61843974595422,1.1,0,0,0
3402001001,7.9842933941754435,2.3,20.031418209940444,0.2,0,0,0
3402201001,13.58913466173668,4.5,16.81510097521222,0.5,0,0,0
3402301001,2.4573377812478814,14.599999999999998,0.0,2.7,0,24,24
3402301002,3.1798452267494923,14.1,2.2656647846399065,2.4,0,0,0
3402301003,3.5607553194585733,14.1,2.843740512802955,2.4,0,0,0
3402301005,2.787693618497133,14.2,2.4074664304424513,2.5,0,0,0
3402301006,2.635021498014985,14.2,2.5354192865383816,2.5,0,0,0
3402401001,14.940737735544184,5.1000000000000005,12.746627981753967,1.7,0,0,0
3402501001,11.295560132030218,2.6,10.374008955947538,0.9,0,0,0
3402701001,10.84021296334378,0.4,10.358521685866068,0.8,0,0,0
3402801001,18.990743226609794,1.3,19.14348048591279,0.7000000000000001,0,0,0
3402901001,0.0,11.9,0.0,2.9000000000000004,2,5,7
3403101001,9.517348373134105,1.4,29.144745065270765,0.2,0,0,0
3403201001,18.864639914127903,0.2,12.42285693520012,0.6000000000000001,0,0,0
3403301001,16.431965258279504,4.4,20.641061095803664,0.8,0,0,0
3403401001,5.688746957257816,2.8,5.688746957257816,1.5,0,0,0
3403501001,17.95627884810729,1.2000000000000002,8.863724617205435,1.0,0,0,0
3403601001,16.36770563551515,0.2,16.344380689698674,0.4,0,0,0
3403701001,11.35848604658335,1.8,25.08800044365072,0.5,0,0,0
3403801001,3.235686994343205,3.7,26.11596533044414,0.4,0,0,0
3403901001,4.499574572037037,3.4000000000000004,19.162305169511267,0.9,0,0,0
3404101001,6.0416018859508105,1.9,6.0416018859508105,1.2999999999999998,0,0,0
3404201001,6.330005508205386,3.0999999999999996,20.77096574414481,1.1,0,0,0
3404501001,17.842764344579134,1.4000000000000001,19.71231664838256,0.7000000000000001,0,0,0
3404601001,8.87821926050042,5.800000000000001,11.14739130730567,1.7,0,0,0
3404701001,3.5192436564696234,3.6,19.651361275073832,1.0,0,0,0
3404701002,0.0,4.0,16.18154756885899,0.9,4,0,4
3404801001,12.627467377253808,1.2000000000000002,25.055742841566325,0.30000000000000004,0,0,0
3404901001,20.172922020376326,0.8,20.154990425155386,0.5,0,0,0
3405001001,23.108974755184047,0.2,31.135707355870704,0.0,0,0,0
3405101001,18.954448761140952,4.7,16.613492632177433,0.6000000000000001,0,0,0
3405201001,7.4504858314509175,2.7,8.717754559128295,1.0,0,0,0
3405301001,18.901460978007304,5.0,14.998896131757391,1.1,0,0,0
3405501001,10.155219052187554,2.0,13.504039204121808,0.9000000000000001,0,0,0
3405601001,21.442281169825232,0.30000000000000004,19.228838758015943,0.5,0,0,0
3405601002,22.214433772414825,0.30000000000000004,20.052189991988584,0.5,0,0,0
3405601003,25.880542158704515,0.2,23.874182578663174,0.30000000000000004,0,0,0
3405701001,11.319247701689799,5.4,9.49384105804917,1.4,0,0,0
3405801001,23.49947078533565,0.5,26.171306936929167,0.30000000000000004,0,0,0
3405901001,19.654558101962213,1.0,0.0,1.8,0,2,2
3406001001,15.801804244965238,0.7000000000000001,16.806079219619523,0.2,0,0,0
3406101001,15.99385660358769,1.5,15.99385660358769,0.6000000000000001,0,0,0
3406201001,13.179158933603674,1.6,17.31144731468092,0.4,0,0,0
3406301001,2.9900241503240146,6.1000000000000005,2.9900241503240146,1.5,0,0,0
3406601001,11.143806686892116,21.200000000000003,11.143806686892116,1.3,0,0,0
3406701001,21.993135608699486,0.5,19.54920556939834,0.6000000000000001,0,0,0
3406801001,11.975281101993625,1.4,11.975281101993625,1.1,0,0,0
3406901001,4.867458738672784,15.5,4.867458738672784,2.8000000000000003,0,0,0
3406901002,0.0,21.0,0.0,2.7,2,12,14
3407001001,23.980516872887563,0.4,25.319135191679816,0.1,0,0,0
3407101001,5.2273985060786625,2.6,0.0,1.9000000000000001,0,2,2
3407201001,17.054170946690697,4.1000000000000005,8.79415566039378,1.2000000000000002,0,0,0
3407301001,0.0,3.0,11.690655064326672,1.0,2,0,2
3407401001,0.0,5.1,0.0,2.5,2,2,4
3407601001,11.297444293905517,5.0,5.801963605956611,1.3,0,0,0
3407701001,5.267066606482174,14.3,4.817721825724146,3.0,0,0,0
3407901001,3.8450177236653067,14.7,0.0,3.3,0,5,5
3408001001,0.7793541167006979,2.5,0.0,2.2,0,2,2
3408001002,3.8410010523494162,2.1999999999999997,3.4933928583578395,1.8,0,0,0
