CUSEC_origen;centro_id;CUSEC_servicio;distancia
0501904008;1517;0501904002;1045,029
0501904008;263;0501904011;1031,376
0501904008;1256;0501905004;1431,822
0501904008;722;0501906001;1456,999
0501904008;1108;0501906002;1496,815
0501904008;1274;0501906005;1783,192
0501904008;637;0501906008;2343,261
0501904008;1359;0501906008;2343,261
0501904008;702;0501906006;1821,592
0501904008;438;0501901002;7349,421
0501904008;119;0501903002;5788,324
0501904008;312;0504901001;10776,039
0501904008;621;0507601001;5603,966
0501904008;626;0512801001;13483,955
0501904008;120;0502201002;28133,927
0501904008;1524;0502201002;28133,927
0501904008;639;0504101001;29297,802
0501904008;309;0505901001;25703,611
0501904008;136;0510201002;25593,816
0501904008;302;0513501001;28204,043
0501904008;1415;0513801001;18565,713
0501904008;320;0515801001;20674,018
0501904008;1414;0516101001;21861,260
0501904008;674;0516301002;26935,257
0501904008;1269;0516301002;26935,257
0501904008;127;0516802001;27433,518
0501904008;1140;0520401001;29136,699
0501904008;620;0522001001;22309,253
0501904008;1009;0523801001;21948,787
0501904008;156;4022501001;26421,784
0501904009;1517;0501904002;390,599
0501904009;141;0501904005;714,563
0501904009;1527;0501904005;714,563
0501904009;1358;0501904006;549,357
0501904009;363;0501904009;0,000
0501904009;718;0501902002;1228,689
0501904009;263;0501904011;1809,435
0501904009;1256;0501905004;1905,488
0501904009;722;0501906001;1102,059
0501904009;1108;0501906002;1667,768
0501904009;1274;0501906005;1444,819
0501904009;637;0501906008;2062,657
0501904009;1359;0501906008;2062,657
0501904009;702;0501906006;1595,982
0501904009;438;0501901002;6501,744
0501904009;119;0501903002;5265,205
0501904009;312;0504901001;10051,184
0501904009;621;0507601001;5377,844
0501904009;626;0512801001;12994,235
0501904009;120;0502201002;28877,971
0501904009;1524;0502201002;28877,971
0501904009;639;0504101001;29703,370
0501904009;309;0505901001;24949,510
0501904009;136;0510201002;26438,951
0501904009;302;0513501001;27688,880
0501904009;1415;0513801001;18124,871
0501904009;320;0515801001;21101,968
0501904009;1414;0516101001;22622,599
0501904009;674;0516301002;27544,371
0501904009;1269;0516301002;27544,371
0501904009;127;0516802001;28135,860
0501904009;1140;0520401001;28806,089
0501904009;620;0522001001;21459,567
0501904009;1009;0523801001;21717,704
0501904009;156;4022501001;26721,225
0501904010;718;0501902002;984,952
0501904010;1517;0501904002;852,841
0501904010;141;0501904005;314,960
0501904010;1527;0501904005;314,960
0501904010;1358;0501904006;569,546
0501904010;363;0501904009;748,579
0501904010;263;0501904011;1061,250
0501904010;1256;0501905004;1294,250
0501904010;722;0501906001;1204,489
0501904010;1108;0501906002;1277,811
0501904010;1274;0501906005;1528,084
0501904010;637;0501906008;2087,934
0501904010;1359;0501906008;2087,934
0501904010;702;0501906006;1566,472
0501904010;438;0501901002;7187,584
0501904010;119;0501903002;5535,354
0501904010;312;0504901001;10547,497
0501904010;621;0507601001;5763,779
0501904010;626;0512801001;13228,669
0501904010;120;0502201002;28361,606
0501904010;1524;0502201002;28361,606
0501904010;639;0504101001;29552,581
0501904010;309;0505901001;25682,386
0501904010;136;0510201002;25697,769
0501904010;302;0513501001;28290,520
0501904010;1415;0513801001;18675,591
0501904010;320;0515801001;20929,293
0501904010;1414;0516101001;21885,608
0501904010;674;0516301002;27185,533
0501904010;1269;0516301002;27185,533
0501904010;127;0516802001;27423,295
0501904010;1140;0520401001;28884,233
0501904010;620;0522001001;22148,182
0501904010;1009;0523801001;22115,747
0501904010;156;4022501001;26266,424
0501904011;263;0501904011;0,000
0501904011;1256;0501905004;862,583
0501904011;718;0501902002;1427,337
0501904011;1517;0501904002;1851,025
0501904011;141;0501904005;1187,256
0501904011;1527;0501904005;1187,256
0501904011;1358;0501904006;1496,315
0501904011;363;0501904009;1809,435
0501904011;722;0501906001;1899,528
0501904011;1108;0501906002;1347,752
0501904011;1274;0501906005;2115,899
0501904011;637;0501906008;2498,907
0501904011;1359;0501906008;2498,907
0501904011;702;0501906006;2025,718
0501904011;438;0501901002;8162,918
0501904011;119;0501903002;6020,044
0501904011;312;0504901001;11267,524
0501904011;621;0507601001;6454,458
0501904011;626;0512801001;13583,280
0501904011;120;0502201002;27682,127
0501904011;1524;0502201002;27682,127
0501904011;639;0504101001;29414,782
0501904011;688;0505702002;29770,843
0501904011;961;0505702002;29770,843
0501904011;309;0505901001;26730,649
0501904011;136;0510201002;24655,423
0501904011;302;0513501001;29180,052
0501904011;1415;0513801001;19507,040
0501904011;320;0515801001;20772,926
0501904011;1414;0516101001;20834,769
0501904011;674;0516301002;26745,395
0501904011;1269;0516301002;26745,395
0501904011;734;0516801002;29795,931
0501904011;127;0516802001;26402,960
0501904011;1140;0520401001;28983,167
0501904011;620;0522001001;23113,337
0501904011;1009;0523801001;22746,619
0501904011;1001;4014601001;29372,037
0501904011;156;4022501001;25608,951
0501904012;718;0501902002;4044,170
0501904012;1517;0501904002;4342,408
0501904012;141;0501904005;3720,508
0501904012;1527;0501904005;3720,508
0501904012;1358;0501904006;4029,895
0501904012;363;0501904009;4170,381
0501904012;263;0501904011;2617,844
0501904012;1256;0501905004;3301,964
0501904012;722;0501906001;4512,365
0501904012;1108;0501906002;3901,358
0501904012;1274;0501906005;4732,741
0501904012;702;0501906006;4629,931
0501904012;438;0501901002;10669,550
0501904012;119;0501903002;8554,949
0501904012;637;0501906008;5076,009
0501904012;1359;0501906008;5076,009
0501904012;312;0504901001;13879,309
0501904012;621;0507601001;7105,522
0501904012;120;0502201002;25109,004
0501904012;1524;0502201002;25109,004
0501904012;639;0504101001;27545,867
0501904012;688;0505702002;27302,682
0501904012;961;0505702002;27302,682
0501904012;309;0505901001;28493,025
0501904012;136;0510201002;22423,328
0501904012;626;0512801001;15952,580
0501904012;1415;0513801001;20197,993
0501904012;320;0515801001;18910,141
0501904012;1414;0516101001;19225,332
0501904012;674;0516301002;24410,658
0501904012;1269;0516301002;24410,658
0501904012;734;0516801002;28468,305
0501904012;127;0516802001;25081,867
0501904012;620;0522001001;25629,253
0501904012;1009;0523801001;22743,118
0501904012;464;0524101002;27817,487
0501904012;986;0524101002;27817,487
0501904012;1001;4014601001;29089,195
0501904012;156;4022501001;25904,362
0501904013;621;0507601001;4173,648
0501904013;438;0501901002;11090,621
0501904013;718;0501902002;6457,727
0501904013;119;0501903002;10914,969
0501904013;1517;0501904002;6027,585
0501904013;141;0501904005;5792,837
0501904013;1527;0501904005;5792,837
0501904013;1358;0501904006;5962,772
0501904013;363;0501904009;5649,958
0501904013;263;0501904011;5459,249
0501904013;1256;0501905004;6309,398
0501904013;722;0501906001;6642,848
0501904013;1108;0501906002;6644,704
0501904013;1274;0501906005;6985,868
0501904013;637;0501906008;7567,463
0501904013;1359;0501906008;7567,463
0501904013;702;0501906006;7047,225
0501904013;120;0502201002;24005,120
0501904013;1524;0502201002;24005,120
0501904013;639;0504101001;24073,853
0501904013;312;0504901001;15405,013
0501904013;688;0505702002;28563,194
0501904013;961;0505702002;28563,194
0501904013;309;0505901001;26037,019
0501904013;136;0510201002;24622,610
0501904013;626;0512801001;18644,192
0501904013;302;0513501001;26273,039
0501904013;1415;0513801001;16381,873
0501904013;320;0515801001;15458,716
0501904013;1363;0516001001;29300,709
0501904013;1414;0516101001;22660,101
0501904013;674;0516301002;22065,260
0501904013;1269;0516301002;22065,260
0501904013;127;0516802001;28783,724
0501904013;952;0518701001;29890,861
0501904013;1515;0518701001;29890,861
0501904013;620;0522001001;25474,211
0501904013;1009;0523801001;18422,603
0501904013;464;0524101002;27959,700
0501904013;986;0524101002;27959,700
0501904014;141;0501904005;4982,516
0501904014;1527;0501904005;4982,516
0501904014;263;0501904011;4362,588
0501904014;438;0501901002;11106,962
0501904014;718;0501902002;5579,302
0501904014;119;0501903002;10204,989
0501904014;1517;0501904002;5374,456
0501904014;1358;0501904006;5215,825
0501904014;363;0501904009;5038,880
0501904014;1256;0501905004;5223,292
0501904014;722;0501906001;5874,315
0501904014;1108;0501906002;5665,214
0501904014;1274;0501906005;6193,699
0501904014;637;0501906008;6718,869
0501904014;1359;0501906008;6718,869
0501904014;621;0507601001;5293,777
0501904014;702;0501906006;6200,789
0501904014;120;0502201002;23947,842
0501904014;1524;0502201002;23947,842
0501904014;639;0504101001;25063,593
0501904014;312;0504901001;15067,524
0501904014;688;0505702002;27666,898
0501904014;961;0505702002;27666,898
0501904014;309;0505901001;27194,280
0501904014;136;0510201002;23424,486
0501904014;626;0512801001;17880,785
0501904014;302;0513501001;27825,137
0501904014;1415;0513801001;17938,942
0501904014;320;0515801001;16419,122
0501904014;1414;0516101001;21135,048
0501904014;674;0516301002;22520,365
0501904014;1269;0516301002;22520,365
0501904014;127;0516802001;27208,235
0501904014;620;0522001001;25823,247
0501904014;1009;0523801001;20079,079
0501904014;464;0524101002;27445,434
0501904014;986;0524101002;27445,434
0501904014;156;4022501001;28731,036
0501905001;718;0501902002;470,211
0501905001;1517;0501904002;537,205
0501905001;141;0501904005;323,579
0501905001;1527;0501904005;323,579
0501905001;1358;0501904006;212,983
0501905001;363;0501904009;762,232
0501905001;722;0501906001;569,887
0501905001;1108;0501906002;907,407
0501905001;1274;0501906005;893,832
0501905001;702;0501906006;954,816
0501905001;119;0501903002;4899,643
0501905001;263;0501904011;1421,831
0501905001;1256;0501905004;1229,626
0501905001;637;0501906008;1470,277
0501905001;1359;0501906008;1470,277
0501905001;438;0501901002;6743,318
0501905001;312;0504901001;9949,629
0501905001;621;0507601001;6124,084
0501905001;626;0512801001;12594,440
0501905001;120;0502201002;28962,461
0501905001;1524;0502201002;28962,461
0501905001;309;0505901001;25555,767
0501905001;136;0510201002;26039,777
0501905001;302;0513501001;28432,687
0501905001;1415;0513801001;18882,633
0501905001;320;0515801001;21552,891
0501905001;1414;0516101001;22042,742
0501905001;674;0516301002;27819,707
0501905001;1269;0516301002;27819,707
0501905001;127;0516802001;27493,556
0501905001;1140;0520401001;28276,916
0501905001;620;0522001001;21691,589
0501905001;1009;0523801001;22470,982
0501905001;156;4022501001;25959,561
0501905002;718;0501902002;245,112
0501905002;1517;0501904002;764,484
0501905002;141;0501904005;451,261
0501905002;1527;0501904005;451,261
0501905002;1358;0501904006;453,063
0501905002;722;0501906001;557,428
0501905002;1108;0501906002;666,448
0501905002;1274;0501906005;818,711
0501905002;702;0501906006;817,869
0501905002;119;0501903002;4825,691
0501905002;363;0501904009;1002,318
0501905002;263;0501904011;1343,457
0501905002;1256;0501905004;1026,229
0501905002;637;0501906008;1339,830
0501905002;1359;0501906008;1339,830
0501905002;438;0501901002;6856,718
0501905002;312;0504901001;9953,011
0501905002;621;0507601001;6355,369
0501905002;626;0512801001;12496,157
0501905002;120;0502201002;28969,843
0501905002;1524;0502201002;28969,843
0501905002;309;0505901001;25762,195
0501905002;136;0510201002;25897,291
0501905002;302;0513501001;28671,937
0501905002;1415;0513801001;19123,584
0501905002;320;0515801001;21679,744
0501905002;1414;0516101001;21847,052
0501905002;674;0516301002;27888,345
0501905002;1269;0516301002;27888,345
0501905002;127;0516802001;27279,866
0501905002;1140;0520401001;28129,819
0501905002;620;0522001001;21791,778
0501905002;1009;0523801001;22704,618
0501905002;1001;4014601001;29761,624
0501905002;156;4022501001;25720,875
0501905003;718;0501902002;310,230
0501905003;141;0501904005;722,519
0501905003;1527;0501904005;722,519
0501905003;1358;0501904006;837,340
0501905003;1256;0501905004;645,177
0501905003;722;0501906001;836,793
0501905003;1108;0501906002;324,393
0501905003;1274;0501906005;976,742
0501905003;702;0501906006;866,226
0501905003;119;0501903002;4872,951
0501905003;1517;0501904002;1166,858
0501905003;363;0501904009;1378,112
0501905003;263;0501904011;1159,772
0501905003;637;0501906008;1346,694
0501905003;1359;0501906008;1346,694
0501905003;438;0501901002;7169,642
0501905003;312;0504901001;10113,381
0501905003;621;0507601001;6682,424
0501905003;626;0512801001;12483,699
0501905003;120;0502201002;28841,869
0501905003;1524;0502201002;28841,869
0501905003;309;0505901001;26159,390
0501905003;136;0510201002;25560,366
0501905003;302;0513501001;29063,274
0501905003;1415;0513801001;19502,086
0501905003;320;0515801001;21761,415
0501905003;1414;0516101001;21457,782
0501905003;674;0516301002;27862,511
0501905003;1269;0516301002;27862,511
0501905003;127;0516802001;26879,438
0501905003;1140;0520401001;28017,577
0501905003;620;0522001001;22082,351
0501905003;1009;0523801001;23036,275
0501905003;1001;4014601001;29376,123
0501905003;156;4022501001;25368,184
0501905004;718;0501902002;949,947
0501905004;263;0501904011;862,583
0501905004;1256;0501905004;0,000
0501905004;1108;0501906002;625,885
0501905004;1517;0501904002;1764,795
0501905004;141;0501904005;1192,931
0501905004;1527;0501904005;1192,931
0501905004;1358;0501904006;1406,704
0501905004;363;0501904009;1905,488
0501905004;722;0501906001;1475,496
0501905004;1274;0501906005;1564,772
0501905004;637;0501906008;1788,573
0501905004;1359;0501906008;1788,573
0501905004;702;0501906006;1397,672
0501905004;438;0501901002;7797,767
0501905004;119;0501903002;5255,718
0501905004;312;0504901001;10607,244
0501905004;621;0507601001;7035,707
0501905004;626;0512801001;12754,253
0501905004;120;0502201002;28410,616
0501905004;1524;0502201002;28410,616
0501905004;309;0505901001;26784,737
0501905004;136;0510201002;24923,853
0501905004;302;0513501001;29573,103
0501905004;1415;0513801001;19969,042
0501905004;320;0515801001;21635,406
0501905004;1414;0516101001;20820,823
0501905004;674;0516301002;27569,926
0501905004;1269;0516301002;27569,926
0501905004;734;0516801002;29654,167
0501905004;127;0516802001;26264,615
0501905004;1140;0520401001;28120,594
0501905004;620;0522001001;22692,502
0501905004;1009;0523801001;23378,062
0501905004;1001;4014601001;28896,016
0501905004;156;4022501001;24990,061
0501905005;718;0501902002;640,051
0501905005;141;0501904005;615,404
0501905005;1527;0501904005;615,404
0501905005;1358;0501904006;860,838
0501905005;263;0501904011;787,474
0501905005;1256;0501905004;583,497
0501905005;1108;0501906002;664,500
0501905005;1517;0501904002;1229,368
0501905005;363;0501904009;1329,965
0501905005;722;0501906001;1122,932
0501905005;1274;0501906005;1328,478
0501905005;637;0501906008;1739,032
0501905005;1359;0501906008;1739,032
0501905005;702;0501906006;1247,838
0501905005;438;0501901002;7433,529
0501905005;119;0501903002;5265,233
0501905005;312;0504901001;10480,846
0501905005;621;0507601001;6481,733
0501905005;626;0512801001;12877,474
0501905005;120;0502201002;28461,675
0501905005;1524;0502201002;28461,675
0501905005;309;0505901001;26248,443
0501905005;136;0510201002;25328,680
0501905005;302;0513501001;28989,619
0501905005;1415;0513801001;19388,795
0501905005;320;0515801001;21380,477
0501905005;1414;0516101001;21339,014
0501905005;674;0516301002;27468,005
0501905005;1269;0516301002;27468,005
0501905005;127;0516802001;26816,434
0501905005;1140;0520401001;28391,982
0501905005;620;0522001001;22369,127
0501905005;1009;0523801001;22831,735
0501905005;1001;4014601001;29477,058
0501905005;156;4022501001;25546,587
0501905006;718;0501902002;3148,307
0501905006;1517;0501904002;3787,661
0501905006;141;0501904005;3124,881
0501905006;1527;0501904005;3124,881
0501905006;1358;0501904006;3421,519
0501905006;363;0501904009;3773,449
0501905006;263;0501904011;1964,410
0501905006;1256;0501905004;2219,416
0501905006;722;0501906001;3673,613
0501905006;1108;0501906002;2836,559
0501905006;1274;0501906005;3784,183
0501905006;637;0501906008;3947,762
0501905006;1359;0501906008;3947,762
0501905006;702;0501906006;3609,857
0501905006;438;0501901002;10007,643
0501905006;119;0501903002;7233,350
0501905006;312;0504901001;12712,771
0501905006;621;0507601001;7964,324
0501905006;626;0512801001;14404,188
0501905006;120;0502201002;26508,971
0501905006;1524;0502201002;26508,971
0501905006;639;0504101001;29282,154
0501905006;688;0505702002;27972,776
0501905006;961;0505702002;27972,776
0501905006;309;0505901001;28676,618
