CUSEC,dist_min_inclusión_social_km,n_inclusión_social_1km,n_inclusión_social_5km,n_inclusión_social_15km,n_inclusión_social_30km,disp_ponderada_inclusión_social,dist_min_población_general_km,n_población_general_1km,n_población_general_5km,n_población_general_15km,n_población_general_30km,disp_ponderada_población_general,dist_min_toxicomanías_y_adicciones_km,n_toxicomanías_y_adicciones_1km,n_toxicomanías_y_adicciones_5km,n_toxicomanías_y_adicciones_15km,n_toxicomanías_y_adicciones_30km,disp_ponderada_toxicomanías_y_adicciones,dist_min_personas_con_discapacidad_km,n_personas_con_discapacidad_1km,n_personas_con_discapacidad_5km,n_personas_con_discapacidad_15km,n_personas_con_discapacidad_30km,disp_ponderada_personas_con_discapacidad,dist_min_familia_km,n_familia_1km,n_familia_5km,n_familia_15km,n_familia_30km,disp_ponderada_familia,dist_min_mujer_km,n_mujer_1km,n_mujer_5km,n_mujer_15km,n_mujer_30km,disp_ponderada_mujer,dist_min_infancia_y_juventud_km,n_infancia_y_juventud_1km,n_infancia_y_juventud_5km,n_infancia_y_juventud_15km,n_infancia_y_juventud_30km,disp_ponderada_infancia_y_juventud,dist_min_voluntariado_km,n_voluntariado_1km,n_voluntariado_5km,n_voluntariado_15km,n_voluntariado_30km,disp_ponderada_voluntariado,dist_min_personas_mayores_km,n_personas_mayores_1km,n_personas_mayores_5km,n_personas_mayores_15km,n_personas_mayores_30km,disp_ponderada_personas_mayores
0923101001,11.868703906064766,0,0,1,3,0.5,30.488332920317028,0,0,0,0,0.0,30.488332920317028,0,0,0,0,0.0,29.314010783653213,0,0,0,2,0.2,30.488332920317028,0,0,0,0,0.0,14.965039371783105,0,0,1,2,0.4,43.878133021182705,0,0,0,0,0.0,32.88701264044232,0,0,0,0,0.0,27.9434463346466,0,0,0,1,0.1
0923201001,27.562806669042303,0,0,0,1,0.1,27.562806669042303,0,0,0,3,0.30000000000000004,40.44124381075082,0,0,0,0,0.0,27.562806669042303,0,0,0,5,0.5,57.255407221928,0,0,0,0,0.0,39.794028574639995,0,0,0,0,0.0,53.405388562761296,0,0,0,0,0.0,51.81375788011735,0,0,0,0,0.0,51.81375788011735,0,0,0,0,0.0
0923501001,24.308905286207093,0,0,0,9,0.9,26.337384947874938,0,0,0,4,0.4,26.337384947874938,0,0,0,1,0.1,9.556462619296704,0,0,2,11,1.5,26.337384947874938,0,0,0,2,0.2,9.556462619296704,0,0,1,2,0.4,53.16340786217873,0,0,0,0,0.0,39.85977793888875,0,0,0,0,0.0,19.55738661179245,0,0,0,5,0.5
0923601001,14.612024890323735,0,0,1,55,5.7,24.183918522322877,0,0,0,8,0.8,23.993607971556525,0,0,0,6,0.6000000000000001,23.993607971556525,0,0,0,23,2.3000000000000003,23.993607971556525,0,0,0,12,1.2000000000000002,23.190879132085062,0,0,0,10,1.0,23.993607971556525,0,0,0,7,0.7000000000000001,24.183918522322877,0,0,0,2,0.2,27.36639714727628,0,0,0,6,0.6000000000000001
0923801001,29.024681219366993,0,0,0,2,0.2,34.21113048549571,0,0,0,0,0.0,34.21113048549571,0,0,0,0,0.0,29.024681219366993,0,0,0,1,0.1,34.21113048549571,0,0,0,0,0.0,34.21113048549571,0,0,0,0,0.0,43.360609530679405,0,0,0,0,0.0,44.757791115798625,0,0,0,0,0.0,34.21113048549571,0,0,0,0,0.0
0923901001,16.739604449699442,0,0,0,6,0.6000000000000001,16.739604449699442,0,0,0,4,0.4,16.739604449699442,0,0,0,2,0.2,16.739604449699442,0,0,0,12,1.2000000000000002,16.739604449699442,0,0,0,2,0.2,16.739604449699442,0,0,0,5,0.5,57.8666137045935,0,0,0,0,0.0,24.92288037794718,0,0,0,1,0.1,16.739604449699442,0,0,0,10,1.0
0924101001,4.872591494541009,0,7,56,61,19.4,6.514438302933028,0,0,8,8,2.4,4.872591494541009,0,7,13,14,6.1,4.872591494541009,0,1,22,24,7.1,4.872591494541009,0,1,13,13,4.199999999999999,4.872591494541009,0,1,10,10,3.3,6.514438302933028,0,0,7,7,2.1,6.514438302933028,0,0,2,2,0.6,6.514438302933028,0,0,5,5,1.5
0924201001,7.089296373428698,0,0,1,1,0.3,38.42580743716562,0,0,0,0,0.0,35.92642349468381,0,0,0,0,0.0,35.01660633541561,0,0,0,0,0.0,35.92642349468381,0,0,0,0,0.0,35.92642349468381,0,0,0,0,0.0,35.92642349468381,0,0,0,0,0.0,38.42580743716562,0,0,0,0,0.0,38.195271974172904,0,0,0,0,0.0
0924301001,5.9968703621925386,0,0,1,2,0.4,40.36366994990966,0,0,0,0,0.0,37.6612557712064,0,0,0,0,0.0,36.101008513075456,0,0,0,0,0.0,37.6612557712064,0,0,0,0,0.0,37.6612557712064,0,0,0,0,0.0,37.6612557712064,0,0,0,0,0.0,40.36366994990966,0,0,0,0,0.0,40.164544302594884,0,0,0,0,0.0
0924401001,26.381928501280203,0,0,0,2,0.2,38.14441653961297,0,0,0,0,0.0,36.86299761753884,0,0,0,0,0.0,26.381928501280203,0,0,0,1,0.1,36.86299761753884,0,0,0,0,0.0,36.86299761753884,0,0,0,0,0.0,34.73604231702256,0,0,0,0,0.0,38.14441653961297,0,0,0,0,0.0,36.79129472158943,0,0,0,0,0.0
0924601001,30.32679138411517,0,0,0,0,0.0,30.32679138411517,0,0,0,0,0.0,40.888146600329236,0,0,0,0,0.0,24.009520109886765,0,0,0,2,0.2,52.67353827081021,0,0,0,0,0.0,24.009520109886765,0,0,0,1,0.1,58.7532987618921,0,0,0,0,0.0,41.672742888276844,0,0,0,0,0.0,41.672742888276844,0,0,0,0,0.0
0924701001,10.393306503127521,0,0,1,1,0.3,41.15105881015763,0,0,0,0,0.0,41.15105881015763,0,0,0,0,0.0,42.07462673844505,0,0,0,0,0.0,41.15105881015763,0,0,0,0,0.0,41.15105881015763,0,0,0,0,0.0,41.15105881015763,0,0,0,0,0.0,41.15105881015763,0,0,0,0,0.0,29.581595558591157,0,0,0,1,0.1
0924801001,7.097068647328708,0,0,1,56,5.8,23.83344213116449,0,0,0,8,0.8,11.347143164445203,0,0,1,14,1.6,23.228655121320113,0,0,0,22,2.2,23.228655121320113,0,0,0,13,1.3,23.228655121320113,0,0,0,11,1.1,23.83344213116449,0,0,0,6,0.6000000000000001,23.83344213116449,0,0,0,2,0.2,23.83344213116449,0,0,0,5,0.5
0924901001,13.467070753655765,0,0,2,30,3.4000000000000004,27.656754426337475,0,0,0,6,0.6000000000000001,27.41812839059854,0,0,0,3,0.30000000000000004,27.41812839059854,0,0,0,13,1.3,27.41812839059854,0,0,0,6,0.6000000000000001,24.190921041659173,0,0,0,8,0.8,27.41812839059854,0,0,0,2,0.2,27.656754426337475,0,0,0,1,0.1,25.33857469144011,0,0,0,1,0.1
0925001001,17.103812483053687,0,0,0,54,5.4,23.71321224962731,0,0,0,8,0.8,23.207889551638722,0,0,0,6,0.6000000000000001,23.207889551638722,0,0,0,23,2.3000000000000003,23.207889551638722,0,0,0,12,1.2000000000000002,23.207889551638722,0,0,0,10,1.0,23.207889551638722,0,0,0,7,0.7000000000000001,23.71321224962731,0,0,0,2,0.2,29.464372839770903,0,0,0,6,0.6000000000000001
0925101001,13.224971722444764,0,0,6,6,1.7999999999999998,13.224971722444764,0,0,2,2,0.6,13.224971722444764,0,0,4,4,1.2,13.224971722444764,0,0,7,7,2.1,13.224971722444764,0,0,2,2,0.6,13.224971722444764,0,0,1,1,0.3,53.744342576383865,0,0,0,0,0.0,53.744342576383865,0,0,0,0,0.0,13.224971722444764,0,0,4,4,1.2
0925301001,16.119354900953798,0,0,0,8,0.8,16.119354900953798,0,0,0,4,0.4,16.119354900953798,0,0,0,2,0.2,16.119354900953798,0,0,0,12,1.2000000000000002,16.119354900953798,0,0,0,2,0.2,16.119354900953798,0,0,0,4,0.4,74.64656165356956,0,0,0,0,0.0,25.263391531882675,0,0,0,1,0.1,16.119354900953798,0,0,0,9,0.9
0925501001,21.7220696323197,0,0,0,6,0.6000000000000001,21.7220696323197,0,0,0,2,0.2,21.7220696323197,0,0,0,4,0.4,21.7220696323197,0,0,0,7,0.7000000000000001,21.7220696323197,0,0,0,2,0.2,21.7220696323197,0,0,0,1,0.1,52.99048190098017,0,0,0,0,0.0,53.028591870153896,0,0,0,0,0.0,21.7220696323197,0,0,0,4,0.4
0925601001,17.229816390375042,0,0,0,4,0.4,30.18394679288247,0,0,0,0,0.0,30.18394679288247,0,0,0,0,0.0,7.690827729648587,0,0,2,2,0.6,30.18394679288247,0,0,0,0,0.0,7.690827729648587,0,0,1,1,0.3,50.11625930279076,0,0,0,0,0.0,44.363048344943266,0,0,0,0,0.0,24.632778225622737,0,0,0,1,0.1
0925701001,13.334365559821324,0,0,1,60,6.2,23.53257782183452,0,0,0,8,0.8,20.629571286645334,0,0,0,13,1.3,18.475315806632164,0,0,0,24,2.4000000000000004,20.629571286645334,0,0,0,13,1.3,20.629571286645334,0,0,0,10,1.0,20.629571286645334,0,0,0,7,0.7000000000000001,23.53257782183452,0,0,0,2,0.2,27.130025343402213,0,0,0,5,0.5
0925801001,21.95487207563947,0,0,0,4,0.4,35.47963401792508,0,0,0,0,0.0,35.47963401792508,0,0,0,0,0.0,36.2437235524816,0,0,0,0,0.0,35.47963401792508,0,0,0,0,0.0,35.47963401792508,0,0,0,0,0.0,35.47963401792508,0,0,0,0,0.0,35.47963401792508,0,0,0,0,0.0,32.70294218288736,0,0,0,0,0.0
0925901001,7.021305940631212,0,0,31,60,12.2,13.053905897515666,0,0,6,8,1.9999999999999998,10.039928981236548,0,0,3,13,1.9,7.3325158803919495,0,0,15,24,5.4,10.039928981236548,0,0,6,13,2.5,10.039928981236548,0,0,7,10,2.4000000000000004,9.976253424321586,0,0,3,7,1.2999999999999998,13.053905897515666,0,0,1,2,0.4,16.041149822634445,0,0,0,5,0.5
0926101001,0.0,1,1,5,8,2.5,14.376126450032395,0,0,4,4,1.2,0.0,1,1,2,2,1.3,0.0,1,1,10,12,3.9,14.376126450032395,0,0,2,2,0.6,0.0,2,2,3,4,2.4,76.1366761708054,0,0,0,0,0.0,0.0,1,1,1,1,1.0,0.0,5,5,9,9,6.2
0926201001,7.687428663018306,0,0,2,3,0.7,37.021891252576545,0,0,0,0,0.0,37.021891252576545,0,0,0,0,0.0,37.021891252576545,0,0,0,0,0.0,38.01436807737953,0,0,0,0,0.0,27.626472691087777,0,0,0,1,0.1,37.021891252576545,0,0,0,0,0.0,38.01436807737953,0,0,0,0,0.0,15.540836486333186,0,0,0,1,0.1
0926501001,31.29925925292718,0,0,0,0,0.0,33.22141451363816,0,0,0,0,0.0,31.29925925292718,0,0,0,0,0.0,31.29925925292718,0,0,0,0,0.0,31.29925925292718,0,0,0,0,0.0,31.29925925292718,0,0,0,0,0.0,33.11092219029493,0,0,0,0,0.0,33.22141451363816,0,0,0,0,0.0,33.22141451363816,0,0,0,0,0.0
0926601001,15.777797223329314,0,0,0,1,0.1,34.47351512960087,0,0,0,0,0.0,8.836707780904579,0,0,1,1,0.3,33.226797439295694,0,0,0,0,0.0,33.226797439295694,0,0,0,0,0.0,33.226797439295694,0,0,0,0,0.0,34.47351512960087,0,0,0,0,0.0,34.47351512960087,0,0,0,0,0.0,34.47351512960087,0,0,0,0,0.0
0926701001,9.35356097809571,0,0,1,8,1.0,25.370272654056905,0,0,0,4,0.4,25.370272654056905,0,0,0,1,0.1,25.370272654056905,0,0,0,9,0.9,25.370272654056905,0,0,0,2,0.2,17.509742619420734,0,0,0,2,0.2,48.94543103205711,0,0,0,0,0.0,31.235609890917864,0,0,0,0,0.0,22.350274509913763,0,0,0,5,0.5
0926801001,28.81834593241541,0,0,0,1,0.1,37.82368099314274,0,0,0,0,0.0,28.81834593241541,0,0,0,1,0.1,12.05252989877571,0,0,2,3,0.7,37.82368099314274,0,0,0,0,0.0,12.05252989877571,0,0,1,3,0.5,58.004922525313816,0,0,0,0,0.0,28.81834593241541,0,0,0,1,0.1,28.81834593241541,0,0,0,5,0.5
0926901001,25.547447002451662,0,0,0,1,0.1,43.110835223216995,0,0,0,0,0.0,23.15572920755407,0,0,0,1,0.1,29.729368158305544,0,0,0,2,0.2,42.55012894824765,0,0,0,0,0.0,29.729368158305544,0,0,0,1,0.1,43.110835223216995,0,0,0,0,0.0,43.110835223216995,0,0,0,0,0.0,43.110835223216995,0,0,0,0,0.0
0927001001,15.780151440812872,0,0,0,6,0.6000000000000001,21.517015290984638,0,0,0,4,0.4,21.517015290984638,0,0,0,2,0.2,21.517015290984638,0,0,0,12,1.2000000000000002,21.517015290984638,0,0,0,2,0.2,21.517015290984638,0,0,0,5,0.5,52.720473968695394,0,0,0,0,0.0,25.08924241286107,0,0,0,1,0.1,21.517015290984638,0,0,0,10,1.0
0927201001,30.96910548966473,0,0,0,0,0.0,33.96799919565191,0,0,0,0,0.0,32.516938869737515,0,0,0,0,0.0,31.556684191015368,0,0,0,0,0.0,32.516938869737515,0,0,0,0,0.0,32.516938869737515,0,0,0,0,0.0,31.329319314961115,0,0,0,0,0.0,33.96799919565191,0,0,0,0,0.0,33.96799919565191,0,0,0,0,0.0
0927301001,26.605813201554138,0,0,0,29,2.9000000000000004,29.632357948910176,0,0,0,2,0.2,24.01100690750224,0,0,0,11,1.1,27.480386814030474,0,0,0,9,0.9,27.480386814030474,0,0,0,7,0.7000000000000001,27.480386814030474,0,0,0,3,0.30000000000000004,29.632357948910176,0,0,0,4,0.4,29.632357948910176,0,0,0,1,0.1,29.632357948910176,0,0,0,5,0.5
0927401001,22.18402172968636,0,0,0,1,0.1,38.06981092172361,0,0,0,0,0.0,13.328979844906604,0,0,1,1,0.3,36.29703478230009,0,0,0,0,0.0,36.29703478230009,0,0,0,0,0.0,36.29703478230009,0,0,0,0,0.0,38.06981092172361,0,0,0,0,0.0,38.06981092172361,0,0,0,0,0.0,38.06981092172361,0,0,0,0,0.0
0927501001,12.968775897934018,0,0,2,62,6.6,21.37444870654595,0,0,0,8,0.8,21.967710036316607,0,0,0,13,1.3,21.37444870654595,0,0,0,24,2.4000000000000004,21.37444870654595,0,0,0,13,1.3,17.52667715482812,0,0,0,11,1.1,21.967710036316607,0,0,0,7,0.7000000000000001,21.37444870654595,0,0,0,2,0.2,26.487021217830222,0,0,0,6,0.6000000000000001
0927601001,16.026675379056062,0,0,0,6,0.6000000000000001,16.026675379056062,0,0,0,2,0.2,16.026675379056062,0,0,0,4,0.4,16.026675379056062,0,0,0,7,0.7000000000000001,16.026675379056062,0,0,0,2,0.2,16.026675379056062,0,0,0,1,0.1,82.1869777852117,0,0,0,0,0.0,82.1869777852117,0,0,0,0,0.0,16.026675379056062,0,0,0,4,0.4
0927701001,16.37755152631943,0,0,0,4,0.4,33.93674212118001,0,0,0,0,0.0,32.38647736815913,0,0,0,0,0.0,33.703956605826676,0,0,0,0,0.0,34.793010530301785,0,0,0,0,0.0,12.386216448365058,0,0,1,1,0.3,35.107460005711125,0,0,0,0,0.0,34.793010530301785,0,0,0,0,0.0,32.371994672830986,0,0,0,0,0.0
0927901001,5.4459946010737434,0,0,5,8,1.8,5.4459946010737434,0,0,4,4,1.2,5.4459946010737434,0,0,2,2,0.6,5.4459946010737434,0,0,10,14,3.4,5.4459946010737434,0,0,2,2,0.6,5.4459946010737434,0,0,3,5,1.0999999999999999,72.129370828045,0,0,0,0,0.0,9.740054580372398,0,0,1,1,0.3,5.4459946010737434,0,0,9,9,2.6999999999999997
0928001001,31.94747256561911,0,0,0,0,0.0,33.95220202303708,0,0,0,0,0.0,31.94747256561911,0,0,0,0,0.0,31.94747256561911,0,0,0,0,0.0,31.94747256561911,0,0,0,0,0.0,31.94747256561911,0,0,0,0,0.0,33.95220202303708,0,0,0,0,0.0,33.95220202303708,0,0,0,0,0.0,33.95220202303708,0,0,0,0,0.0
0928101001,12.50131492473738,0,0,4,6,1.4,12.50131492473738,0,0,4,4,1.2,12.50131492473738,0,0,1,2,0.4,12.50131492473738,0,0,9,12,3.0,12.50131492473738,0,0,2,2,0.6,12.50131492473738,0,0,1,4,0.6000000000000001,65.55237105358673,0,0,0,0,0.0,24.97902043695212,0,0,0,1,0.1,12.50131492473738,0,0,4,10,1.8
0928301001,26.8138159473426,0,0,0,6,0.6000000000000001,26.8138159473426,0,0,0,2,0.2,26.8138159473426,0,0,0,4,0.4,26.8138159473426,0,0,0,7,0.7000000000000001,26.8138159473426,0,0,0,2,0.2,26.8138159473426,0,0,0,1,0.1,45.12770698475252,0,0,0,0,0.0,45.164820867085616,0,0,0,0,0.0,26.8138159473426,0,0,0,4,0.4
0928701001,4.987242630414964,0,1,59,60,18.1,9.996179717176277,0,0,8,8,2.4,9.889411324918893,0,0,13,13,3.9,7.623944290284653,0,0,24,24,7.199999999999999,9.889411324918893,0,0,13,13,3.9,9.889411324918893,0,0,10,10,3.0,4.987242630414964,0,1,7,7,2.4,9.996179717176277,0,0,2,2,0.6,9.996179717176277,0,0,5,5,1.5
0928801001,9.097700198407166,0,0,31,60,12.2,11.253924818785483,0,0,2,8,1.2000000000000002,9.097700198407166,0,0,11,14,3.5999999999999996,9.097700198407166,0,0,9,24,4.199999999999999,9.097700198407166,0,0,7,13,2.7,9.097700198407166,0,0,3,10,1.6,11.253924818785483,0,0,6,7,1.9,11.253924818785483,0,0,1,2,0.4,11.253924818785483,0,0,5,5,1.5
0928901001,26.336110689569832,0,0,0,1,0.1,26.336110689569832,0,0,0,3,0.30000000000000004,41.959699605405135,0,0,0,0,0.0,26.336110689569832,0,0,0,5,0.5,57.63018790522677,0,0,0,0,0.0,30.12854588775085,0,0,0,0,0.0,54.37585099754177,0,0,0,0,0.0,47.6636780299743,0,0,0,0,0.0,47.6636780299743,0,0,0,0,0.0
0928901002,25.717608805910828,0,0,0,1,0.1,25.717608805910828,0,0,0,3,0.30000000000000004,41.71931551469692,0,0,0,0,0.0,25.717608805910828,0,0,0,5,0.5,56.54668476907195,0,0,0,0,0.0,34.46561167343736,0,0,0,0,0.0,53.02532990353181,0,0,0,0,0.0,51.47453797385461,0,0,0,0,0.0,50.72537417361627,0,0,0,0,0.0
0929201001,20.95933087670737,0,0,0,59,5.9,23.099854520843152,0,0,0,8,0.8,20.95933087670737,0,0,0,14,1.4000000000000001,20.95933087670737,0,0,0,24,2.4000000000000004,20.95933087670737,0,0,0,13,1.3,20.95933087670737,0,0,0,10,1.0,23.099854520843152,0,0,0,7,0.7000000000000001,23.099854520843152,0,0,0,2,0.2,23.099854520843152,0,0,0,5,0.5
0929401001,2.888833304541507,0,1,2,4,1.0999999999999999,36.45955455276108,0,0,0,0,0.0,36.45955455276108,0,0,0,0,0.0,34.90139015451779,0,0,0,0,0.0,36.45955455276108,0,0,0,0,0.0,9.177909789600276,0,0,1,1,0.3,40.36538626821364,0,0,0,0,0.0,39.11202421398083,0,0,0,0,0.0,14.573537162597912,0,0,1,1,0.3
0929501001,19.54497225732088,0,0,0,2,0.2,34.589157793956915,0,0,0,0,0.0,33.49673117046066,0,0,0,0,0.0,25.394153380122578,0,0,0,2,0.2,34.589157793956915,0,0,0,0,0.0,19.306740664156194,0,0,0,2,0.2,42.95737746310453,0,0,0,0,0.0,33.49673117046066,0,0,0,0,0.0,33.49673117046066,0,0,0,0,0.0
0929701001,8.448655042508427,0,0,31,60,12.2,11.06710725159885,0,0,6,8,1.9999999999999998,8.448655042508427,0,0,3,13,1.9,8.448655042508427,0,0,15,24,5.4,8.448655042508427,0,0,6,13,2.5,8.448655042508427,0,0,7,10,2.4000000000000004,8.448655042508427,0,0,3,7,1.2999999999999998,11.06710725159885,0,0,1,2,0.4,15.642873702424422,0,0,0,5,0.5
0929801001,23.15405862928339,0,0,0,6,0.6000000000000001,23.15405862928339,0,0,0,2,0.2,23.15405862928339,0,0,0,4,0.4,23.15405862928339,0,0,0,7,0.7000000000000001,23.15405862928339,0,0,0,2,0.2,23.15405862928339,0,0,0,1,0.1,43.38624961788738,0,0,0,0,0.0,43.38624961788738,0,0,0,0,0.0,23.15405862928339,0,0,0,4,0.4
0930101001,3.1925327706090507,0,1,59,61,18.2,5.370773751032213,0,0,8,8,2.4,5.370773751032213,0,0,13,13,3.9,5.370773751032213,0,0,24,24,7.199999999999999,5.370773751032213,0,0,13,13,3.9,5.370773751032213,0,0,10,10,3.0,3.1925327706090507,0,1,7,7,2.4,5.370773751032213,0,0,2,2,0.6,5.370773751032213,0,0,5,5,1.5
0930201001,32.20809493972966,0,0,0,0,0.0,34.572840295869376,0,0,0,0,0.0,32.20809493972966,0,0,0,0,0.0,14.578426504389938,0,0,2,2,0.6,43.48253455306339,0,0,0,0,0.0,14.578426504389938,0,0,1,1,0.3,62.74569981043118,0,0,0,0,0.0,32.20809493972966,0,0,0,0,0.0,32.20809493972966,0,0,0,0,0.0
0930301001,15.124715251168524,0,0,0,8,0.8,31.20809489556241,0,0,0,0,0.0,6.468105613538624,0,0,1,8,1.0,29.512678461858222,0,0,0,1,0.1,29.512678461858222,0,0,0,1,0.1,29.512678461858222,0,0,0,1,0.1,31.20809489556241,0,0,0,0,0.0,31.20809489556241,0,0,0,0,0.0,31.20809489556241,0,0,0,0,0.0
0930401001,9.384955931527008,0,0,30,61,12.1,11.193676877995015,0,0,6,8,1.9999999999999998,9.384955931527008,0,0,3,13,1.9,9.384955931527008,0,0,15,24,5.4,9.384955931527008,0,0,6,13,2.5,9.384955931527008,0,0,7,10,2.4000000000000004,9.384955931527008,0,0,3,7,1.2999999999999998,11.193676877995015,0,0,1,2,0.4,16.60853475362568,0,0,0,5,0.5
0930601001,7.6256946876259635,0,0,2,3,0.7,55.83171843720827,0,0,0,0,0.0,39.263552211705615,0,0,0,0,0.0,49.268809739939435,0,0,0,0,0.0,52.81459629950214,0,0,0,0,0.0,47.335115868182974,0,0,0,0,0.0,50.73409432103186,0,0,0,0,0.0,55.83171843720827,0,0,0,0,0.0,44.67193169366699,0,0,0,0,0.0
0930701001,30.14048814785412,0,0,0,0,0.0,30.14048814785412,0,0,0,0,0.0,28.381686363392557,0,0,0,1,0.1,30.14048814785412,0,0,0,0,0.0,30.14048814785412,0,0,0,0,0.0,30.14048814785412,0,0,0,0,0.0,49.15772339827841,0,0,0,0,0.0,49.15772339827841,0,0,0,0,0.0,30.14048814785412,0,0,0,0,0.0
0930801001,27.634179492400154,0,0,0,6,0.6000000000000001,27.634179492400154,0,0,0,2,0.2,27.59881741089988,0,0,0,5,0.5,27.634179492400154,0,0,0,7,0.7000000000000001,27.634179492400154,0,0,0,2,0.2,27.634179492400154,0,0,0,1,0.1,45.57834587690693,0,0,0,0,0.0,45.57834587690693,0,0,0,0,0.0,27.634179492400154,0,0,0,4,0.4
0930901001,20.232377926003185,0,0,0,1,0.1,20.232377926003185,0,0,0,3,0.30000000000000004,46.609257017561035,0,0,0,0,0.0,20.232377926003185,0,0,0,5,0.5,51.42704103276289,0,0,0,0,0.0,33.5671647798429,0,0,0,0,0.0,48.124280235694506,0,0,0,0,0.0,46.609257017561035,0,0,0,0,0.0,44.819491391982005,0,0,0,0,0.0
0931001001,25.07450388436002,0,0,0,30,3.0,27.195549609054602,0,0,0,2,0.2,25.07450388436002,0,0,0,11,1.1,25.07450388436002,0,0,0,9,0.9,25.07450388436002,0,0,0,7,0.7000000000000001,25.07450388436002,0,0,0,3,0.30000000000000004,27.195549609054602,0,0,0,5,0.5,27.195549609054602,0,0,0,1,0.1,27.195549609054602,0,0,0,5,0.5
0931101001,22.45832268456926,0,0,0,3,0.30000000000000004,38.063273132573734,0,0,0,0,0.0,30.36431811439467,0,0,0,0,0.0,28.28913137530059,0,0,0,2,0.2,39.12698211753734,0,0,0,0,0.0,19.687135976030437,0,0,0,2,0.2,39.08559479390348,0,0,0,0,0.0,38.2586190038676,0,0,0,0,0.0,38.2586190038676,0,0,0,0,0.0
0931201001,31.34002333864764,0,0,0,0,0.0,43.241437920597306,0,0,0,0,0.0,30.480274350824434,0,0,0,0,0.0,22.120043898831067,0,0,0,2,0.2,43.241437920597306,0,0,0,0,0.0,22.120043898831067,0,0,0,1,0.1,47.4184616458527,0,0,0,0,0.0,37.022391772968305,0,0,0,0,0.0,37.022391772968305,0,0,0,0,0.0
0931401001,10.254960959796264,0,0,2,60,6.4,20.607728094146733,0,0,0,8,0.8,17.31711363306903,0,0,0,14,1.4000000000000001,20.607728094146733,0,0,0,24,2.4000000000000004,21.15969514439152,0,0,0,13,1.3,21.15969514439152,0,0,0,11,1.1,21.179261705976163,0,0,0,7,0.7000000000000001,21.179261705976163,0,0,0,2,0.2,21.179261705976163,0,0,0,5,0.5
0931501001,7.182370785940666,0,0,22,62,10.6,12.78677466348391,0,0,6,8,1.9999999999999998,14.00354096241728,0,0,1,14,1.6,12.78677466348391,0,0,8,24,4.0,13.626665904083369,0,0,5,13,2.3,13.626665904083369,0,0,5,11,2.1,14.00354096241728,0,0,1,7,0.9000000000000001,13.626665904083369,0,0,1,2,0.4,15.602923897323587,0,0,0,5,0.5
0931601001,16.89897873383476,0,0,0,4,0.4,35.08243343036451,0,0,0,0,0.0,35.08243343036451,0,0,0,0,0.0,35.08243343036451,0,0,0,0,0.0,35.263574827685275,0,0,0,0,0.0,34.242135142789365,0,0,0,0,0.0,35.08243343036451,0,0,0,0,0.0,35.263574827685275,0,0,0,0,0.0,25.892050694123842,0,0,0,1,0.1
0931701001,9.384854608729018,0,0,1,2,0.4,46.197493899555504,0,0,0,0,0.0,43.34480612218411,0,0,0,0,0.0,41.15900226954455,0,0,0,0,0.0,43.34480612218411,0,0,0,0,0.0,42.16596894699452,0,0,0,0,0.0,43.34480612218411,0,0,0,0,0.0,46.197493899555504,0,0,0,0,0.0,41.675174118548,0,0,0,0,0.0
0931801001,22.85132593765643,0,0,0,1,0.1,41.636797544226006,0,0,0,0,0.0,16.040697916542793,0,0,0,1,0.1,40.444089043720474,0,0,0,0,0.0,40.444089043720474,0,0,0,0,0.0,40.444089043720474,0,0,0,0,0.0,41.636797544226006,0,0,0,0,0.0,41.636797544226006,0,0,0,0,0.0,41.636797544226006,0,0,0,0,0.0
0932101001,16.98333217387112,0,0,0,8,0.8,23.896660896754447,0,0,0,4,0.4,23.896660896754447,0,0,0,1,0.1,0.5343425942016011,2,2,2,11,2.9,23.896660896754447,0,0,0,2,0.2,0.5343425942016011,1,1,1,2,1.1,57.488933139356156,0,0,0,0,0.0,38.262541304727755,0,0,0,0,0.0,23.896660896754447,0,0,0,5,0.5
0932101002,17.51451633567463,0,0,0,8,0.8,23.46062847204845,0,0,0,4,0.4,23.46062847204845,0,0,0,1,0.1,0.0,2,2,2,11,2.9,23.46062847204845,0,0,0,2,0.2,0.0,1,1,1,2,1.1,57.73872743909691,0,0,0,0,0.0,37.82026642077343,0,0,0,0,0.0,23.46062847204845,0,0,0,5,0.5
0932301001,27.870064232469616,0,0,0,29,2.9000000000000004,29.733321651663633,0,0,0,2,0.2,27.870064232469616,0,0,0,10,1.0,27.870064232469616,0,0,0,9,0.9,27.870064232469616,0,0,0,7,0.7000000000000001,27.870064232469616,0,0,0,3,0.30000000000000004,29.333344279001942,0,0,0,5,0.5,29.733321651663633,0,0,0,1,0.1,29.733321651663633,0,0,0,5,0.5
0932501001,6.113535633765113,0,0,2,4,0.8,43.57005808967454,0,0,0,0,0.0,43.75281637321318,0,0,0,0,0.0,33.46789850968082,0,0,0,0,0.0,43.57005808967454,0,0,0,0,0.0,20.74134765923185,0,0,0,1,0.1,44.4504206659387,0,0,0,0,0.0,43.57005808967454,0,0,0,0,0.0,4.365304014049199,0,1,1,1,0.6
