Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
47 Valladolid;;;Hombres;De 5 a 9 años;2024;11.036
47 Valladolid;;;Hombres;De 5 a 9 años;2023;11.257
47 Valladolid;;;Hombres;De 5 a 9 años;2022;11.601
47 Valladolid;;;Hombres;De 5 a 9 años;2021;11.717
47 Valladolid;;;Hombres;De 10 a 14 años;2024;13.032
47 Valladolid;;;Hombres;De 10 a 14 años;2023;13.115
47 Valladolid;;;Hombres;De 10 a 14 años;2022;12.975
47 Valladolid;;;Hombres;De 10 a 14 años;2021;13.091
47 Valladolid;;;Hombres;De 15 a 19 años;2024;13.537
47 Valladolid;;;Hombres;De 15 a 19 años;2023;13.010
47 Valladolid;;;Hombres;De 15 a 19 años;2022;12.662
47 Valladolid;;;Hombres;De 15 a 19 años;2021;12.239
47 Valladolid;;;Hombres;De 20 a 24 años;2024;12.660
47 Valladolid;;;Hombres;De 20 a 24 años;2023;12.032
47 Valladolid;;;Hombres;De 20 a 24 años;2022;11.550
47 Valladolid;;;Hombres;De 20 a 24 años;2021;11.443
47 Valladolid;;;Hombres;De 25 a 29 años;2024;11.946
47 Valladolid;;;Hombres;De 25 a 29 años;2023;11.787
47 Valladolid;;;Hombres;De 25 a 29 años;2022;11.528
47 Valladolid;;;Hombres;De 25 a 29 años;2021;11.720
47 Valladolid;;;Hombres;De 30 a 34 años;2024;12.632
47 Valladolid;;;Hombres;De 30 a 34 años;2023;12.462
47 Valladolid;;;Hombres;De 30 a 34 años;2022;12.362
47 Valladolid;;;Hombres;De 30 a 34 años;2021;12.533
47 Valladolid;;;Hombres;De 35 a 39 años;2024;14.286
47 Valladolid;;;Hombres;De 35 a 39 años;2023;14.535
47 Valladolid;;;Hombres;De 35 a 39 años;2022;14.982
47 Valladolid;;;Hombres;De 35 a 39 años;2021;15.829
47 Valladolid;;;Hombres;De 40 a 44 años;2024;18.254
47 Valladolid;;;Hombres;De 40 a 44 años;2023;19.336
47 Valladolid;;;Hombres;De 40 a 44 años;2022;20.240
47 Valladolid;;;Hombres;De 40 a 44 años;2021;21.431
47 Valladolid;;;Hombres;De 45 a 49 años;2024;22.803
47 Valladolid;;;Hombres;De 45 a 49 años;2023;22.710
47 Valladolid;;;Hombres;De 45 a 49 años;2022;22.548
47 Valladolid;;;Hombres;De 45 a 49 años;2021;22.204
47 Valladolid;;;Hombres;De 50 a 54 años;2024;21.539
47 Valladolid;;;Hombres;De 50 a 54 años;2023;21.330
47 Valladolid;;;Hombres;De 50 a 54 años;2022;21.096
47 Valladolid;;;Hombres;De 50 a 54 años;2021;20.873
47 Valladolid;;;Hombres;De 55 a 59 años;2024;20.093
47 Valladolid;;;Hombres;De 55 a 59 años;2023;19.796
47 Valladolid;;;Hombres;De 55 a 59 años;2022;19.396
47 Valladolid;;;Hombres;De 55 a 59 años;2021;19.258
