Provincia;CMuni;Periodo;Hombres;Mujeres;Población;%_Hombres;%_Mujeres
Valladolid;47167;2023;117;114;231;50,649;49,351
Valladolid;47168;2021;22;13;35;62,857;37,143
Valladolid;47168;2022;22;12;34;64,706;35,294
Valladolid;47168;2023;18;8;26;69,231;30,769
Valladolid;47169;2021;36;30;66;54,545;45,455
Valladolid;47169;2022;33;27;60;55,000;45,000
Valladolid;47169;2023;33;29;62;53,226;46,774
Valladolid;47170;2021;29;17;46;63,043;36,957
Valladolid;47170;2022;29;19;48;60,417;39,583
Valladolid;47170;2023;32;21;53;60,377;39,623
Valladolid;47171;2021;203;188;391;51,918;48,082
Valladolid;47171;2022;207;184;391;52,941;47,059
Valladolid;47171;2023;203;184;387;52,455;47,545
Valladolid;47172;2021;87;81;168;51,786;48,214
Valladolid;47172;2022;87;74;161;54,037;45,963
Valladolid;47172;2023;90;76;166;54,217;45,783
Valladolid;47173;2021;614;546;1160;52,931;47,069
Valladolid;47173;2022;638;572;1210;52,727;47,273
Valladolid;47173;2023;655;598;1253;52,275;47,725
Valladolid;47174;2021;169;139;308;54,870;45,130
Valladolid;47174;2022;170;142;312;54,487;45,513
Valladolid;47174;2023;172;151;323;53,251;46,749
Valladolid;47175;2021;4420;4266;8686;50,886;49,114
Valladolid;47175;2022;4406;4284;8690;50,702;49,298
Valladolid;47175;2023;4483;4343;8826;50,793;49,207
Valladolid;47176;2021;110;112;222;49,550;50,450
Valladolid;47176;2022;105;110;215;48,837;51,163
Valladolid;47176;2023;104;109;213;48,826;51,174
Valladolid;47177;2021;69;41;110;62,727;37,273
Valladolid;47177;2022;61;39;100;61,000;39,000
Valladolid;47177;2023;60;36;96;62,500;37,500
Valladolid;47178;2021;105;86;191;54,974;45,026
Valladolid;47178;2022;111;93;204;54,412;45,588
Valladolid;47178;2023;108;91;199;54,271;45,729
Valladolid;47179;2021;245;195;440;55,682;44,318
Valladolid;47179;2022;230;183;413;55,690;44,310
Valladolid;47179;2023;231;177;408;56,618;43,382
Valladolid;47180;2021;31;27;58;53,448;46,552
Valladolid;47180;2022;33;27;60;55,000;45,000
Valladolid;47180;2023;43;30;73;58,904;41,096
Valladolid;47181;2021;105;89;194;54,124;45,876
Valladolid;47181;2022;110;86;196;56,122;43,878
Valladolid;47181;2023;110;84;194;56,701;43,299
Valladolid;47182;2021;829;784;1613;51,395;48,605
Valladolid;47182;2022;829;775;1604;51,683;48,317
Valladolid;47182;2023;831;769;1600;51,938;48,062
Valladolid;47183;2021;69;72;141;48,936;51,064
Valladolid;47183;2022;67;66;133;50,376;49,624
Valladolid;47183;2023;64;67;131;48,855;51,145
Valladolid;47184;2021;372;306;678;54,867;45,133
Valladolid;47184;2022;377;317;694;54,323;45,677
Valladolid;47184;2023;385;322;707;54,455;45,545
Valladolid;47185;2021;53;38;91;58,242;41,758
Valladolid;47185;2022;51;42;93;54,839;45,161
Valladolid;47185;2023;58;46;104;55,769;44,231
Valladolid;47186;2021;139390;157980;297370;46,874;53,126
Valladolid;47186;2022;138252;156964;295216;46,831;53,169
Valladolid;47186;2023;139108;158021;297129;46,817;53,183
Valladolid;47187;2021;50;32;82;60,976;39,024
Valladolid;47187;2022;50;35;85;58,824;41,176
Valladolid;47187;2023;47;33;80;58,750;41,250
Valladolid;47188;2021;55;42;97;56,701;43,299
Valladolid;47188;2022;52;40;92;56,522;43,478
Valladolid;47188;2023;52;39;91;57,143;42,857
Valladolid;47189;2021;92;79;171;53,801;46,199
Valladolid;47189;2022;87;79;166;52,410;47,590
Valladolid;47189;2023;87;78;165;52,727;47,273
Valladolid;47190;2021;58;57;115;50,435;49,565
Valladolid;47190;2022;57;57;114;50,000;50,000
Valladolid;47190;2023;56;56;112;50,000;50,000
Valladolid;47191;2021;78;42;120;65,000;35,000
Valladolid;47191;2022;78;41;119;65,546;34,454
Valladolid;47191;2023;82;44;126;65,079;34,921
Valladolid;47192;2021;57;41;98;58,163;41,837
Valladolid;47192;2022;57;43;100;57,000;43,000
Valladolid;47192;2023;58;51;109;53,211;46,789
Valladolid;47193;2021;1123;1035;2158;52,039;47,961
Valladolid;47193;2022;1143;1049;2192;52,144;47,856
Valladolid;47193;2023;1169;1084;2253;51,886;48,114
Valladolid;47194;2021;185;165;350;52,857;47,143
Valladolid;47194;2022;184;167;351;52,422;47,578
Valladolid;47194;2023;187;168;355;52,676;47,324
Valladolid;47195;2021;264;227;491;53,768;46,232
Valladolid;47195;2022;270;230;500;54,000;46,000
Valladolid;47195;2023;270;236;506;53,360;46,640
Valladolid;47196;2021;11;15;26;42,308;57,692
Valladolid;47196;2022;13;15;28;46,429;53,571
Valladolid;47196;2023;13;16;29;44,828;55,172
Valladolid;47197;2021;555;491;1046;53,059;46,941
Valladolid;47197;2022;563;491;1054;53,416;46,584
Valladolid;47197;2023;551;490;1041;52,930;47,070
Valladolid;47198;2021;45;28;73;61,644;38,356
Valladolid;47198;2022;43;23;66;65,152;34,848
Valladolid;47198;2023;42;23;65;64,615;35,385
Valladolid;47199;2021;48;32;80;60,000;40,000
Valladolid;47199;2022;49;36;85;57,647;42,353
Valladolid;47199;2023;45;34;79;56,962;43,038
Valladolid;47200;2021;47;28;75;62,667;37,333
Valladolid;47200;2022;48;27;75;64,000;36,000
Valladolid;47200;2023;49;25;74;66,216;33,784
Valladolid;47203;2021;33;30;63;52,381;47,619
Valladolid;47203;2022;31;32;63;49,206;50,794
Valladolid;47203;2023;29;34;63;46,032;53,968
Valladolid;47204;2021;138;130;268;51,493;48,507
Valladolid;47204;2022;131;124;255;51,373;48,627
Valladolid;47204;2023;130;103;233;55,794;44,206
Valladolid;47205;2021;256;206;462;55,411;44,589
Valladolid;47205;2022;261;206;467;55,889;44,111
Valladolid;47205;2023;254;207;461;55,098;44,902
Valladolid;47206;2021;51;36;87;58,621;41,379
Valladolid;47206;2022;50;36;86;58,140;41,860
Valladolid;47206;2023;51;37;88;57,955;42,045
Valladolid;47207;2021;172;114;286;60,140;39,860
Valladolid;47207;2022;169;116;285;59,298;40,702
Valladolid;47207;2023;166;117;283;58,657;41,343
Valladolid;47208;2021;33;30;63;52,381;47,619
Valladolid;47208;2022;34;25;59;57,627;42,373
Valladolid;47208;2023;31;24;55;56,364;43,636
Valladolid;47209;2021;22;13;35;62,857;37,143
Valladolid;47209;2022;24;14;38;63,158;36,842
Valladolid;47209;2023;20;11;31;64,516;35,484
Valladolid;47210;2021;229;243;472;48,517;51,483
Valladolid;47210;2022;241;253;494;48,785;51,215
Valladolid;47210;2023;233;252;485;48,041;51,959
Valladolid;47211;2021;24;21;45;53,333;46,667
Valladolid;47211;2022;30;30;60;50,000;50,000
Valladolid;47211;2023;31;31;62;50,000;50,000
Valladolid;47212;2021;216;173;389;55,527;44,473
Valladolid;47212;2022;224;174;398;56,281;43,719
Valladolid;47212;2023;225;177;402;55,970;44,030
Valladolid;47213;2021;55;52;107;51,402;48,598
Valladolid;47213;2022;55;51;106;51,887;48,113
Valladolid;47213;2023;54;54;108;50,000;50,000
Valladolid;47214;2021;756;779;1535;49,251;50,749
Valladolid;47214;2022;755;772;1527;49,443;50,557
Valladolid;47214;2023;754;778;1532;49,217;50,783
Valladolid;47215;2021;24;25;49;48,980;51,020
Valladolid;47215;2022;30;32;62;48,387;51,613
Valladolid;47215;2023;28;26;54;51,852;48,148
Valladolid;47216;2021;69;54;123;56,098;43,902
Valladolid;47216;2022;72;56;128;56,250;43,750
Valladolid;47216;2023;70;55;125;56,000;44,000
Valladolid;47217;2021;1451;1375;2826;51,345;48,655
Valladolid;47217;2022;1491;1395;2886;51,663;48,337
Valladolid;47217;2023;1521;1387;2908;52,304;47,696
Valladolid;47218;2021;641;581;1222;52,455;47,545
Valladolid;47218;2022;659;580;1239;53,188;46,812
Valladolid;47218;2023;652;585;1237;52,708;47,292
Valladolid;47219;2021;28;30;58;48,276;51,724
Valladolid;47219;2022;27;31;58;46,552;53,448
Valladolid;47219;2023;26;32;58;44,828;55,172
Valladolid;47220;2021;92;83;175;52,571;47,429
Valladolid;47220;2022;88;78;166;53,012;46,988
Valladolid;47220;2023;90;72;162;55,556;44,444
Valladolid;47221;2021;64;44;108;59,259;40,741
Valladolid;47221;2022;63;41;104;60,577;39,423
Valladolid;47221;2023;65;41;106;61,321;38,679
Valladolid;47222;2021;51;38;89;57,303;42,697
Valladolid;47222;2022;53;43;96;55,208;44,792
Valladolid;47222;2023;56;48;104;53,846;46,154
Valladolid;47223;2021;90;66;156;57,692;42,308
Valladolid;47223;2022;85;64;149;57,047;42,953
Valladolid;47223;2023;84;59;143;58,741;41,259
Valladolid;47224;2021;59;46;105;56,190;43,810
Valladolid;47224;2022;54;44;98;55,102;44,898
Valladolid;47224;2023;56;46;102;54,902;45,098
Valladolid;47225;2021;41;31;72;56,944;43,056
Valladolid;47225;2022;43;30;73;58,904;41,096
Valladolid;47225;2023;42;29;71;59,155;40,845
Valladolid;47226;2021;90;73;163;55,215;44,785
Valladolid;47226;2022;93;71;164;56,707;43,293
Valladolid;47226;2023;85;67;152;55,921;44,079
Valladolid;47227;2021;31;20;51;60,784;39,216
Valladolid;47227;2022;30;20;50;60,000;40,000
Valladolid;47227;2023;31;24;55;56,364;43,636
Valladolid;47228;2021;275;244;519;52,987;47,013
Valladolid;47228;2022;283;242;525;53,905;46,095
Valladolid;47228;2023;290;261;551;52,632;47,368
Valladolid;47229;2021;122;111;233;52,361;47,639
Valladolid;47229;2022;121;111;232;52,155;47,845
Valladolid;47229;2023;121;113;234;51,709;48,291
Valladolid;47230;2021;168;140;308;54,545;45,455
Valladolid;47230;2022;170;140;310;54,839;45,161
Valladolid;47230;2023;165;138;303;54,455;45,545
Valladolid;47231;2021;3200;3045;6245;51,241;48,759
Valladolid;47231;2022;3204;3084;6288;50,954;49,046
Valladolid;47231;2023;3215;3129;6344;50,678;49,322
Valladolid;47232;2021;63;57;120;52,500;47,500
Valladolid;47232;2022;66;51;117;56,410;43,590
Valladolid;47232;2023;68;51;119;57,143;42,857
Zamora;49002;2021;30;28;58;51,724;48,276
Zamora;49002;2022;34;30;64;53,125;46,875
Zamora;49002;2023;36;29;65;55,385;44,615
Zamora;49003;2021;572;499;1071;53,408;46,592
Zamora;49003;2022;567;498;1065;53,239;46,761
Zamora;49003;2023;585;505;1090;53,670;46,330
Zamora;49004;2021;63;54;117;53,846;46,154
Zamora;49004;2022;61;55;116;52,586;47,414
Zamora;49004;2023;60;48;108;55,556;44,444
Zamora;49005;2021;78;57;135;57,778;42,222
Zamora;49005;2022;76;51;127;59,843;40,157
Zamora;49005;2023;72;51;123;58,537;41,463
Zamora;49006;2021;73;62;135;54,074;45,926
Zamora;49006;2022;73;65;138;52,899;47,101
Zamora;49006;2023;75;67;142;52,817;47,183
Zamora;49007;2021;212;195;407;52,088;47,912
Zamora;49007;2022;211;190;401;52,618;47,382
Zamora;49007;2023;207;187;394;52,538;47,462
Zamora;49008;2021;230;191;421;54,632;45,368
Zamora;49008;2022;225;189;414;54,348;45,652
Zamora;49008;2023;225;185;410;54,878;45,122
Zamora;49009;2021;224;223;447;50,112;49,888
Zamora;49009;2022;226;218;444;50,901;49,099
Zamora;49009;2023;217;212;429;50,583;49,417
Zamora;49010;2021;224;208;432;51,852;48,148
Zamora;49010;2022;226;226;452;50,000;50,000
Zamora;49010;2023;229;221;450;50,889;49,111
Zamora;49011;2021;119;98;217;54,839;45,161
Zamora;49011;2022;120;99;219;54,795;45,205
Zamora;49011;2023;120;94;214;56,075;43,925
Zamora;49012;2021;36;36;72;50,000;50,000
Zamora;49012;2022;37;37;74;50,000;50,000
Zamora;49012;2023;38;37;75;50,667;49,333
Zamora;49013;2021;116;108;224;51,786;48,214
Zamora;49013;2022;114;106;220;51,818;48,182
Zamora;49013;2023;111;103;214;51,869;48,131
Zamora;49014;2021;62;58;120;51,667;48,333
Zamora;49014;2022;61;56;117;52,137;47,863
Zamora;49014;2023;62;54;116;53,448;46,552
Zamora;49015;2021;112;106;218;51,376;48,624
Zamora;49015;2022;113;104;217;52,074;47,926
Zamora;49015;2023;110;103;213;51,643;48,357
Zamora;49016;2021;105;129;234;44,872;55,128
Zamora;49016;2022;100;131;231;43,290;56,710
Zamora;49016;2023;100;128;228;43,860;56,140
Zamora;49017;2021;138;125;263;52,471;47,529
Zamora;49017;2022;135;131;266;50,752;49,248
Zamora;49017;2023;134;129;263;50,951;49,049
Zamora;49018;2021;143;145;288;49,653;50,347
Zamora;49018;2022;136;137;273;49,817;50,183
Zamora;49018;2023;142;135;277;51,264;48,736
Zamora;49019;2021;129;117;246;52,439;47,561
Zamora;49019;2022;124;117;241;51,452;48,548
Zamora;49019;2023;130;118;248;52,419;47,581
Zamora;49020;2021;145;117;262;55,344;44,656
Zamora;49020;2022;140;113;253;55,336;44,664
Zamora;49020;2023;142;111;253;56,126;43,874
Zamora;49021;2021;8430;9090;17520;48,116;51,884
Zamora;49021;2022;8348;8979;17327;48,179;51,821
Zamora;49021;2023;8304;8925;17229;48,198;51,802
Zamora;49022;2021;166;138;304;54,605;45,395
Zamora;49022;2022;164;131;295;55,593;44,407
Zamora;49022;2023;153;126;279;54,839;45,161
Zamora;49023;2021;541;476;1017;53,196;46,804
Zamora;49023;2022;533;472;1005;53,035;46,965
Zamora;49023;2023;531;468;999;53,153;46,847
Zamora;49024;2021;346;347;693;49,928;50,072
Zamora;49024;2022;348;334;682;51,026;48,974
Zamora;49024;2023;338;325;663;50,980;49,020
Zamora;49025;2021;91;69;160;56,875;43,125
Zamora;49025;2022;91;66;157;57,962;42,038
Zamora;49025;2023;106;74;180;58,889;41,111
Zamora;49026;2021;110;97;207;53,140;46,860
Zamora;49026;2022;106;95;201;52,736;47,264
Zamora;49026;2023;109;99;208;52,404;47,596
Zamora;49027;2021;61;67;128;47,656;52,344
Zamora;49027;2022;58;66;124;46,774;53,226
Zamora;49027;2023;57;64;121;47,107;52,893
Zamora;49028;2021;61;37;98;62,245;37,755
Zamora;49028;2022;63;42;105;60,000;40,000
Zamora;49028;2023;61;41;102;59,804;40,196
Zamora;49029;2021;339;300;639;53,052;46,948
Zamora;49029;2022;330;293;623;52,970;47,030
Zamora;49029;2023;323;290;613;52,692;47,308
Zamora;49030;2021;43;34;77;55,844;44,156
Zamora;49030;2022;49;37;86;56,977;43,023
Zamora;49030;2023;48;36;84;57,143;42,857
Zamora;49031;2021;82;73;155;52,903;47,097
Zamora;49031;2022;79;69;148;53,378;46,622
Zamora;49031;2023;76;66;142;53,521;46,479
Zamora;49032;2021;149;146;295;50,508;49,492
Zamora;49032;2022;156;149;305;51,148;48,852
Zamora;49032;2023;149;146;295;50,508;49,492
Zamora;49033;2021;385;381;766;50,261;49,739
Zamora;49033;2022;370;366;736;50,272;49,728
Zamora;49033;2023;376;366;742;50,674;49,326
Zamora;49034;2021;227;202;429;52,914;47,086
Zamora;49034;2022;221;198;419;52,745;47,255
Zamora;49034;2023;225;199;424;53,066;46,934
Zamora;49035;2021;120;99;219;54,795;45,205
Zamora;49035;2022;120;97;217;55,300;44,700
Zamora;49035;2023;116;89;205;56,585;43,415
Zamora;49036;2021;253;243;496;51,008;48,992
Zamora;49036;2022;253;240;493;51,318;48,682
Zamora;49036;2023;251;238;489;51,329;48,671
Zamora;49037;2021;97;82;179;54,190;45,810
Zamora;49037;2022;99;81;180;55,000;45,000
Zamora;49037;2023;107;82;189;56,614;43,386
Zamora;49038;2021;59;44;103;57,282;42,718
Zamora;49038;2022;57;39;96;59,375;40,625
Zamora;49038;2023;56;41;97;57,732;42,268
Zamora;49039;2021;195;181;376;51,862;48,138
Zamora;49039;2022;202;177;379;53,298;46,702
Zamora;49039;2023;209;177;386;54,145;45,855
Zamora;49040;2021;61;52;113;53,982;46,018
Zamora;49040;2022;66;52;118;55,932;44,068
Zamora;49040;2023;66;56;122;54,098;45,902
Zamora;49041;2021;249;209;458;54,367;45,633
Zamora;49041;2022;240;202;442;54,299;45,701
Zamora;49041;2023;245;205;450;54,444;45,556
Zamora;49042;2021;110;112;222;49,550;50,450
Zamora;49042;2022;109;107;216;50,463;49,537
Zamora;49042;2023;108;100;208;51,923;48,077
Zamora;49043;2021;144;126;270;53,333;46,667
Zamora;49043;2022;148;131;279;53,047;46,953
Zamora;49043;2023;141;120;261;54,023;45,977
Zamora;49044;2021;40;36;76;52,632;47,368
Zamora;49044;2022;38;34;72;52,778;47,222
Zamora;49044;2023;39;35;74;52,703;47,297
Zamora;49046;2021;137;110;247;55,466;44,534
Zamora;49046;2022;133;105;238;55,882;44,118
Zamora;49046;2023;134;110;244;54,918;45,082
Zamora;49047;2021;69;50;119;57,983;42,017
Zamora;49047;2022;68;48;116;58,621;41,379
Zamora;49047;2023;67;48;115;58,261;41,739
Zamora;49048;2021;56;57;113;49,558;50,442
Zamora;49048;2022;54;56;110;49,091;50,909
Zamora;49048;2023;57;56;113;50,442;49,558
Zamora;49050;2021;307;251;558;55,018;44,982
Zamora;49050;2022;296;249;545;54,312;45,688
Zamora;49050;2023;297;243;540;55,000;45,000
Zamora;49052;2021;111;86;197;56,345;43,655
Zamora;49052;2022;107;87;194;55,155;44,845
Zamora;49052;2023;95;80;175;54,286;45,714
Zamora;49053;2021;544;515;1059;51,369;48,631
Zamora;49053;2022;542;507;1049;51,668;48,332
Zamora;49053;2023;531;501;1032;51,453;48,547
Zamora;49054;2021;460;474;934;49,251;50,749
Zamora;49054;2022;468;487;955;49,005;50,995
Zamora;49054;2023;458;472;930;49,247;50,753
Zamora;49055;2021;53;43;96;55,208;44,792
Zamora;49055;2022;54;43;97;55,670;44,330
Zamora;49055;2023;46;38;84;54,762;45,238
Zamora;49056;2021;148;157;305;48,525;51,475
Zamora;49056;2022;142;155;297;47,811;52,189
Zamora;49056;2023;151;152;303;49,835;50,165
Zamora;49057;2021;64;59;123;52,033;47,967
Zamora;49057;2022;65;61;126;51,587;48,413
Zamora;49057;2023;64;55;119;53,782;46,218
Zamora;49058;2021;169;147;316;53,481;46,519
Zamora;49058;2022;174;149;323;53,870;46,130
Zamora;49058;2023;171;143;314;54,459;45,541
Zamora;49059;2021;53;31;84;63,095;36,905
Zamora;49059;2022;50;30;80;62,500;37,500
Zamora;49059;2023;48;32;80;60,000;40,000
Zamora;49061;2021;81;67;148;54,730;45,270
Zamora;49061;2022;77;61;138;55,797;44,203
Zamora;49061;2023;76;61;137;55,474;44,526
Zamora;49062;2021;58;52;110;52,727;47,273
Zamora;49062;2022;60;53;113;53,097;46,903
Zamora;49062;2023;63;48;111;56,757;43,243
Zamora;49063;2021;168;163;331;50,755;49,245
Zamora;49063;2022;172;162;334;51,497;48,503
Zamora;49063;2023;176;158;334;52,695;47,305
Zamora;49064;2021;255;240;495;51,515;48,485
Zamora;49064;2022;249;239;488;51,025;48,975
Zamora;49064;2023;258;235;493;52,333;47,667
Zamora;49065;2021;574;557;1131;50,752;49,248
Zamora;49065;2022;573;558;1131;50,663;49,337
Zamora;49065;2023;583;561;1144;50,962;49,038
Zamora;49066;2021;249;253;502;49,602;50,398
Zamora;49066;2022;237;251;488;48,566;51,434
Zamora;49066;2023;228;244;472;48,305;51,695
Zamora;49067;2021;196;158;354;55,367;44,633
Zamora;49067;2022;201;159;360;55,833;44,167
Zamora;49067;2023;198;160;358;55,307;44,693
Zamora;49068;2021;246;196;442;55,656;44,344
Zamora;49068;2022;242;189;431;56,148;43,852
Zamora;49068;2023;243;190;433;56,120;43,880
Zamora;49069;2021;151;167;318;47,484;52,516
Zamora;49069;2022;169;178;347;48,703;51,297
Zamora;49069;2023;163;167;330;49,394;50,606
Zamora;49071;2021;395;361;756;52,249;47,751
Zamora;49071;2022;407;364;771;52,789;47,211
Zamora;49071;2023;414;378;792;52,273;47,727
Zamora;49075;2021;69;56;125;55,200;44,800
Zamora;49075;2022;61;56;117;52,137;47,863
Zamora;49075;2023;61;55;116;52,586;47,414
Zamora;49076;2021;188;173;361;52,078;47,922
Zamora;49076;2022;186;167;353;52,691;47,309
Zamora;49076;2023;178;165;343;51,895;48,105
Zamora;49077;2021;79;80;159;49,686;50,314
Zamora;49077;2022;76;81;157;48,408;51,592
Zamora;49077;2023;74;77;151;49,007;50,993
Zamora;49078;2021;77;66;143;53,846;46,154
Zamora;49078;2022;72;61;133;54,135;45,865
Zamora;49078;2023;70;61;131;53,435;46,565
Zamora;49079;2021;56;47;103;54,369;45,631
Zamora;49079;2022;56;47;103;54,369;45,631
Zamora;49079;2023;52;42;94;55,319;44,681
Zamora;49080;2021;357;312;669;53,363;46,637
Zamora;49080;2022;348;307;655;53,130;46,870
Zamora;49080;2023;339;298;637;53,218;46,782
Zamora;49081;2021;824;784;1608;51,244;48,756
Zamora;49081;2022;822;792;1614;50,929;49,071
Zamora;49081;2023;824;785;1609;51,212;48,788
Zamora;49082;2021;201;175;376;53,457;46,543
Zamora;49082;2022;197;174;371;53,100;46,900
Zamora;49082;2023;202;178;380;53,158;46,842
Zamora;49083;2021;23;21;44;52,273;47,727
Zamora;49083;2022;26;22;48;54,167;45,833
Zamora;49083;2023;27;21;48;56,250;43,750
Zamora;49084;2021;151;128;279;54,122;45,878
Zamora;49084;2022;156;125;281;55,516;44,484
Zamora;49084;2023;157;135;292;53,767;46,233
Zamora;49085;2021;494;484;978;50,511;49,489
Zamora;49085;2022;507;493;1000;50,700;49,300
Zamora;49085;2023;516;498;1014;50,888;49,112
Zamora;49086;2021;63;46;109;57,798;42,202
Zamora;49086;2022;64;48;112;57,143;42,857
Zamora;49086;2023;64;48;112;57,143;42,857
Zamora;49087;2021;262;204;466;56,223;43,777
Zamora;49087;2022;268;208;476;56,303;43,697
Zamora;49087;2023;271;201;472;57,415;42,585
Zamora;49088;2021;57;37;94;60,638;39,362
Zamora;49088;2022;56;39;95;58,947;41,053
Zamora;49088;2023;56;41;97;57,732;42,268
Zamora;49090;2021;104;101;205;50,732;49,268
Zamora;49090;2022;100;101;201;49,751;50,249
Zamora;49090;2023;99;96;195;50,769;49,231
Zamora;49091;2021;140;128;268;52,239;47,761
Zamora;49091;2022;134;126;260;51,538;48,462
Zamora;49091;2023;130;116;246;52,846;47,154
Zamora;49092;2021;59;56;115;51,304;48,696
Zamora;49092;2022;61;51;112;54,464;45,536
Zamora;49092;2023;64;48;112;57,143;42,857
Zamora;49093;2021;167;154;321;52,025;47,975
Zamora;49093;2022;167;153;320;52,188;47,812
Zamora;49093;2023;163;155;318;51,258;48,742
Zamora;49094;2021;111;104;215;51,628;48,372
Zamora;49094;2022;133;117;250;53,200;46,800
Zamora;49094;2023;123;109;232;53,017;46,983
Zamora;49095;2021;162;145;307;52,769;47,231
Zamora;49095;2022;167;144;311;53,698;46,302
Zamora;49095;2023;164;143;307;53,420;46,580
Zamora;49096;2021;81;68;149;54,362;45,638
Zamora;49096;2022;77;68;145;53,103;46,897
Zamora;49096;2023;80;66;146;54,795;45,205
Zamora;49097;2021;47;23;70;67,143;32,857
Zamora;49097;2022;46;23;69;66,667;33,333
Zamora;49097;2023;55;26;81;67,901;32,099
Zamora;49098;2021;117;91;208;56,250;43,750
Zamora;49098;2022;112;91;203;55,172;44,828
