Provincia;CMuni;Periodo;Edad_media_de_la_población;Porcentaje_de_hogares_unipersonales;Porcentaje_de_población_española;Porcentaje_de_población_extranjera;Tamaño_medio_del_hogar
Burgos;09270;2021;57,300;29,400;94,700;5,300;2,500
Burgos;09270;2022;57,200;26,200;95,200;4,800;2,500
Burgos;09270;2023;58,400;32,400;96,300;3,700;2,400
Burgos;09272;2021;54,000;57,600;95,100;4,900;1,700
Burgos;09272;2022;54,600;58,000;95,300;4,700;1,700
Burgos;09272;2023;55,800;56,300;96,700;3,300;1,700
Burgos;09273;2021;54,000;57,100;100,000;0,000;2,000
Burgos;09273;2022;52,000;53,300;95,000;5,000;2,000
Burgos;09273;2023;53,700;46,400;96,400;3,600;2,000
Burgos;09274;2021;53,200;37,800;97,600;2,400;2,200
Burgos;09274;2022;53,500;39,400;97,500;2,500;2,100
Burgos;09274;2023;53,500;39,000;97,200;2,800;2,100
Burgos;09275;2021;56,300;36,200;96,500;3,500;2,100
Burgos;09275;2022;56,400;36,800;95,900;4,100;2,100
Burgos;09275;2023;56,300;39,000;94,700;5,300;2,100
Burgos;09276;2021;40,500;41,700;92,000;8,000;2,100
Burgos;09276;2022;40,200;41,000;90,900;9,100;2,100
Burgos;09276;2023;40,600;41,700;90,000;10,000;2,100
Burgos;09277;2021;57,600;61,400;96,700;3,300;1,700
Burgos;09277;2022;56,800;58,200;96,600;3,400;1,800
Burgos;09277;2023;58,000;61,100;95,900;4,100;1,700
Burgos;09279;2021;50,200;31,300;70,300;29,700;2,600
Burgos;09279;2022;50,300;34,400;73,900;26,100;2,500
Burgos;09279;2023;50,600;35,400;74,000;26,000;2,400
Burgos;09280;2021;61,300;68,200;84,900;15,100;1,500
Burgos;09280;2022;61,700;66,700;84,400;15,600;1,500
Burgos;09280;2023;62,300;71,400;83,900;16,100;1,500
Burgos;09281;2021;51,200;43,200;92,700;7,300;2,000
Burgos;09281;2022;51,000;42,500;89,900;10,100;2,000
Burgos;09281;2023;48,900;38,900;88,800;11,200;2,100
Burgos;09283;2021;60,900;63,000;95,600;4,400;1,700
Burgos;09283;2022;59,500;58,600;95,900;4,100;1,700
Burgos;09283;2023;60,000;60,700;97,900;2,100;1,700
Burgos;09287;2021;41,300;34,300;95,900;4,100;2,500
Burgos;09287;2022;40,800;31,500;90,600;9,400;2,600
Burgos;09287;2023;40,800;31,900;90,300;9,700;2,600
Burgos;09288;2021;51,000;29,200;77,900;22,100;2,300
Burgos;09288;2022;53,100;27,700;80,400;19,600;2,300
Burgos;09288;2023;51,300;32,100;73,200;26,800;2,300
Burgos;09289;2021;52,582;42,221;90,570;9,430;2,100
Burgos;09289;2022;52,846;40,970;90,720;9,280;2,100
Burgos;09289;2023;52,762;41,682;91,396;8,604;2,100
Burgos;09292;2021;57,400;45,700;100,000;0,000;2,000
Burgos;09292;2022;56,600;41,200;98,600;1,400;2,000
Burgos;09292;2023;58,600;42,400;98,400;1,600;1,900
Burgos;09294;2021;54,400;37,300;96,600;3,400;2,300
Burgos;09294;2022;52,000;41,700;96,400;3,600;2,300
Burgos;09294;2023;52,400;40,400;96,300;3,700;2,300
Burgos;09295;2021;56,500;51,900;100,000;0,000;1,900
Burgos;09295;2022;56,300;46,200;100,000;0,000;2,000
Burgos;09295;2023;56,600;44,000;100,000;0,000;2,000
Burgos;09297;2021;48,800;37,500;94,200;5,800;2,400
Burgos;09297;2022;49,000;38,000;92,300;7,700;2,400
Burgos;09297;2023;49,000;35,200;92,800;7,200;2,400
Burgos;09298;2021;59,800;45,500;95,900;4,100;2,800
Burgos;09298;2022;58,200;39,100;94,300;5,700;3,000
Burgos;09298;2023;59,400;41,700;92,700;7,300;2,800
Burgos;09301;2021;40,900;37,400;96,800;3,200;2,400
Burgos;09301;2022;41,000;36,200;96,000;4,000;2,500
Burgos;09301;2023;41,300;35,200;94,800;5,200;2,500
Burgos;09302;2021;64,200;47,300;99,000;1,000;1,800
Burgos;09302;2022;62,400;53,300;99,000;1,000;1,700
Burgos;09302;2023;63,300;54,200;99,000;1,000;1,700
Burgos;09303;2021;58,600;42,100;97,500;2,500;2,100
Burgos;09303;2022;57,400;34,300;95,200;4,800;2,400
Burgos;09303;2023;59,300;38,200;94,900;5,100;2,300
Burgos;09304;2021;51,400;34,500;98,200;1,800;2,400
Burgos;09304;2022;48,700;33,700;97,600;2,400;2,300
Burgos;09304;2023;50,400;31,500;97,700;2,300;2,400
Burgos;09306;2021;58,100;53,900;94,700;5,300;1,800
Burgos;09306;2022;57,800;60,700;94,700;5,300;1,700
Burgos;09306;2023;59,000;56,600;93,400;6,600;1,700
Burgos;09307;2021;56,700;38,000;98,100;1,900;2,100
Burgos;09307;2022;55,700;40,400;98,100;1,900;2,200
Burgos;09307;2023;56,000;42,900;93,600;6,400;2,200
Burgos;09308;2021;54,400;52,900;98,500;1,500;1,900
Burgos;09308;2022;52,800;47,100;97,100;2,900;2,000
Burgos;09308;2023;51,600;51,400;97,000;3,000;1,900
Burgos;09309;2021;51,700;40,600;92,000;8,000;2,300
Burgos;09309;2022;52,600;39,600;95,400;4,600;2,200
Burgos;09309;2023;51,700;38,500;92,000;8,000;2,200
Burgos;09310;2021;52,600;42,900;100,000;0,000;2,100
Burgos;09310;2022;53,100;50,000;93,800;6,200;2,000
Burgos;09310;2023;51,700;50,000;94,400;5,600;2,300
Burgos;09311;2021;56,500;50,000;100,000;0,000;1,700
Burgos;09311;2022;57,000;45,700;100,000;0,000;1,800
Burgos;09311;2023;57,500;40,600;100,000;0,000;1,800
Burgos;09312;2021;54,000;56,400;97,900;2,100;1,700
Burgos;09312;2022;55,000;54,600;97,900;2,100;1,700
Burgos;09312;2023;56,000;58,600;96,000;4,000;1,700
Burgos;09314;2021;56,000;55,400;96,100;3,900;1,800
Burgos;09314;2022;56,900;55,600;96,100;3,900;1,900
Burgos;09314;2023;59,600;58,500;100,000;0,000;1,800
Burgos;09315;2021;38,200;37,700;91,000;9,000;2,400
Burgos;09315;2022;39,000;38,000;89,600;10,400;2,400
Burgos;09315;2023;39,000;36,100;88,400;11,600;2,400
Burgos;09316;2021;54,300;51,800;93,700;6,300;2,000
Burgos;09316;2022;53,200;42,600;90,900;9,100;2,200
Burgos;09316;2023;53,800;47,200;89,600;10,400;2,200
Burgos;09317;2021;64,500;30,000;100,000;0,000;2,000
Burgos;09317;2022;66,700;30,000;100,000;0,000;1,900
Burgos;09317;2023;68,700;40,000;100,000;0,000;1,700
Burgos;09318;2021;65,700;61,100;100,000;0,000;1,600
Burgos;09318;2022;66,000;63,900;100,000;0,000;1,500
Burgos;09318;2023;65,500;64,900;98,200;1,800;1,500
Burgos;09321;2021;44,803;30,705;77,211;22,789;2,500
Burgos;09321;2022;44,904;32,302;72,613;27,387;2,500
Burgos;09321;2023;45,003;34,899;70,415;29,585;2,500
Burgos;09323;2021;57,000;57,600;96,900;3,100;1,900
Burgos;09323;2022;59,000;63,600;98,300;1,700;1,800
Burgos;09323;2023;54,400;56,700;91,400;8,600;1,900
Burgos;09325;2021;63,500;53,500;97,200;2,800;1,800
Burgos;09325;2022;64,400;55,000;97,700;2,300;1,800
Burgos;09325;2023;64,700;53,600;96,500;3,500;1,800
Burgos;09326;2021;45,600;44,900;97,400;2,600;2,200
Burgos;09326;2022;44,100;42,100;98,000;2,000;2,300
Burgos;09326;2023;43,100;41,100;90,400;9,600;2,400
Burgos;09327;2021;53,800;72,200;96,400;3,600;1,600
Burgos;09327;2022;54,100;65,000;93,800;6,200;1,600
Burgos;09327;2023;52,400;61,900;94,400;5,600;1,700
Burgos;09328;2021;61,900;56,800;100,000;0,000;1,500
Burgos;09328;2022;62,700;61,700;100,000;0,000;1,500
Burgos;09328;2023;62,200;58,300;100,000;0,000;1,500
Burgos;09329;2021;49,100;54,700;94,000;6,000;2,100
Burgos;09329;2022;50,500;56,500;88,900;11,100;2,000
Burgos;09329;2023;50,700;55,400;90,700;9,300;2,000
Burgos;09330;2021;48,100;36,600;84,700;15,300;2,300
Burgos;09330;2022;47,900;37,500;83,400;16,600;2,300
Burgos;09330;2023;48,400;41,100;83,800;16,200;2,200
Burgos;09332;2021;42,300;41,200;89,700;10,300;2,200
Burgos;09332;2022;42,600;40,700;84,300;15,700;2,200
Burgos;09332;2023;43,700;37,400;86,600;13,400;2,200
Burgos;09334;2021;56,900;51,900;100,000;0,000;1,900
Burgos;09334;2022;55,300;48,000;100,000;0,000;1,900
Burgos;09334;2023;55,100;53,900;97,900;2,100;1,800
Burgos;09335;2021;54,800;60,400;99,000;1,000;1,500
Burgos;09335;2022;54,000;63,500;100,000;0,000;1,500
Burgos;09335;2023;55,200;66,000;100,000;0,000;1,500
Burgos;09337;2021;47,100;45,700;84,100;15,900;2,200
Burgos;09337;2022;48,300;50,700;85,900;14,100;2,000
Burgos;09337;2023;46,800;50,700;81,200;18,800;2,000
Burgos;09338;2021;42,700;37,500;94,600;5,400;2,300
Burgos;09338;2022;43,300;39,700;95,600;4,400;2,300
Burgos;09338;2023;43,000;40,200;96,100;3,900;2,200
Burgos;09339;2021;57,400;34,900;88,600;11,400;2,100
Burgos;09339;2022;57,500;34,300;85,500;14,500;2,200
Burgos;09339;2023;57,900;36,400;83,500;16,500;2,100
Burgos;09340;2021;60,400;60,000;98,500;1,500;1,600
Burgos;09340;2022;61,600;59,000;98,400;1,600;1,600
Burgos;09340;2023;62,700;65,000;98,400;1,600;1,600
Burgos;09343;2021;54,100;44,900;97,100;2,900;2,100
Burgos;09343;2022;53,400;45,800;94,300;5,700;2,200
Burgos;09343;2023;54,400;45,800;96,200;3,800;2,200
Burgos;09345;2021;51,700;55,200;86,300;13,700;2,100
Burgos;09345;2022;51,100;58,000;84,900;15,100;2,000
Burgos;09345;2023;50,500;52,200;81,600;18,400;2,100
Burgos;09346;2021;54,700;51,800;99,000;1,000;1,800
Burgos;09346;2022;56,100;58,600;99,000;1,000;1,700
Burgos;09346;2023;56,300;53,600;99,000;1,000;1,800
Burgos;09347;2021;51,400;41,400;96,100;3,900;2,200
Burgos;09347;2022;51,500;38,000;92,700;7,300;2,300
Burgos;09347;2023;53,200;41,900;92,600;7,400;2,200
Burgos;09348;2021;55,800;30,900;95,200;4,800;2,200
Burgos;09348;2022;54,800;35,700;90,900;9,100;2,200
Burgos;09348;2023;56,000;35,700;92,300;7,700;2,200
Burgos;09350;2021;52,000;43,400;84,300;15,700;2,100
Burgos;09350;2022;52,700;44,400;84,600;15,400;2,100
Burgos;09350;2023;52,000;43,700;81,500;18,500;2,100
Burgos;09351;2021;58,400;62,200;98,400;1,600;1,700
Burgos;09351;2022;59,200;66,700;100,000;0,000;1,600
Burgos;09351;2023;58,700;61,500;100,000;0,000;1,700
Burgos;09352;2021;62,400;65,000;97,900;2,100;1,600
Burgos;09352;2022;63,500;66,100;99,000;1,000;1,600
Burgos;09352;2023;62,200;64,100;98,200;1,800;1,700
Burgos;09353;2021;53,700;44,400;82,800;17,200;2,000
Burgos;09353;2022;54,900;47,800;87,900;12,100;2,000
Burgos;09353;2023;52,000;41,700;88,700;11,300;2,000
Burgos;09354;2021;56,100;54,200;100,000;0,000;1,700
Burgos;09354;2022;56,300;56,000;100,000;0,000;1,600
Burgos;09354;2023;56,300;56,500;97,400;2,600;1,600
Burgos;09355;2021;65,100;45,200;97,700;2,300;2,000
Burgos;09355;2022;66,900;47,500;98,700;1,300;2,000
Burgos;09355;2023;66,400;51,300;97,400;2,600;1,900
Burgos;09356;2021;45,800;29,400;100,000;0,000;2,600
Burgos;09356;2022;51,200;44,800;100,000;0,000;2,100
Burgos;09356;2023;52,900;51,600;100,000;0,000;2,300
Burgos;09358;2021;56,000;46,000;93,600;6,400;2,200
Burgos;09358;2022;56,600;44,600;94,100;5,900;2,200
Burgos;09358;2023;56,600;40,000;95,100;4,900;2,300
Burgos;09360;2021;53,800;63,200;100,000;0,000;1,500
Burgos;09360;2022;52,700;63,200;100,000;0,000;1,600
Burgos;09360;2023;56,000;66,700;100,000;0,000;1,600
Burgos;09361;2021;59,400;61,600;98,300;1,700;1,600
Burgos;09361;2022;57,200;58,700;98,400;1,600;1,700
Burgos;09361;2023;56,400;56,000;97,000;3,000;1,800
Burgos;09362;2021;46,800;29,000;97,000;3,000;2,800
Burgos;09362;2022;47,200;27,100;98,100;1,900;2,700
Burgos;09362;2023;47,000;28,900;97,000;3,000;2,700
Burgos;09363;2021;56,000;42,700;97,900;2,100;2,000
Burgos;09363;2022;56,100;43,300;97,800;2,200;2,000
Burgos;09363;2023;56,400;44,400;97,800;2,200;2,000
Burgos;09365;2021;58,000;27,300;100,000;0,000;2,400
Burgos;09365;2022;55,800;35,700;100,000;0,000;2,000
Burgos;09365;2023;56,200;42,900;100,000;0,000;1,900
Burgos;09366;2021;60,300;35,900;96,300;3,700;2,000
Burgos;09366;2022;60,900;30,600;96,000;4,000;2,100
Burgos;09366;2023;60,700;32,400;92,300;7,700;2,100
Burgos;09368;2021;68,600;68,800;88,500;11,500;1,600
Burgos;09368;2022;72,400;61,500;100,000;0,000;1,600
Burgos;09368;2023;71,400;66,700;95,500;4,500;1,500
Burgos;09369;2021;49,600;38,600;93,000;7,000;2,300
Burgos;09369;2022;50,100;42,400;92,100;7,900;2,300
Burgos;09369;2023;50,600;45,000;92,800;7,200;2,200
Burgos;09372;2021;41,300;31,500;99,000;1,000;2,400
Burgos;09372;2022;41,300;29,800;98,000;2,000;2,500
Burgos;09372;2023;42,200;31,800;97,300;2,700;2,400
Burgos;09373;2021;57,700;50,500;96,300;3,700;2,000
Burgos;09373;2022;58,000;48,100;97,400;2,600;2,000
Burgos;09373;2023;58,200;47,300;96,200;3,800;2,000
Burgos;09374;2021;49,400;34,100;100,000;0,000;2,600
Burgos;09374;2022;49,600;29,600;100,000;0,000;2,700
Burgos;09374;2023;50,500;35,600;100,000;0,000;2,600
Burgos;09375;2021;49,100;25,000;100,000;0,000;2,800
Burgos;09375;2022;50,200;31,800;94,900;5,100;2,700
Burgos;09375;2023;50,800;33,300;94,600;5,400;2,600
Burgos;09377;2021;44,300;30,600;96,200;3,800;2,500
Burgos;09377;2022;44,000;31,100;95,600;4,400;2,500
Burgos;09377;2023;44,200;29,200;95,500;4,500;2,600
Burgos;09378;2021;49,600;52,900;97,100;2,900;2,000
Burgos;09378;2022;49,800;43,800;97,100;2,900;2,100
Burgos;09378;2023;51,200;47,100;97,100;2,900;2,100
Burgos;09380;2021;58,700;45,200;92,800;7,200;2,200
Burgos;09380;2022;59,300;45,200;94,000;6,000;2,200
Burgos;09380;2023;58,200;51,600;93,800;6,200;2,100
Burgos;09381;2021;69,000;81,800;92,600;7,400;1,200
Burgos;09381;2022;70,200;81,800;92,600;7,400;1,200
Burgos;09381;2023;72,000;85,700;92,000;8,000;1,200
Burgos;09382;2021;58,700;40,000;100,000;0,000;1,700
Burgos;09382;2022;58,600;46,700;100,000;0,000;1,700
Burgos;09382;2023;58,200;43,800;100,000;0,000;1,700
Burgos;09384;2021;52,600;38,200;93,200;6,800;2,300
Burgos;09384;2022;52,600;42,700;93,200;6,800;2,200
Burgos;09384;2023;52,400;44,200;92,600;7,400;2,200
Burgos;09386;2021;48,000;54,600;97,400;2,600;2,000
Burgos;09386;2022;47,200;54,600;97,100;2,900;2,100
Burgos;09386;2023;46,600;59,400;95,400;4,600;2,000
Burgos;09387;2021;52,200;40,400;93,500;6,500;2,300
Burgos;09387;2022;50,200;38,800;89,900;10,100;2,400
Burgos;09387;2023;49,800;40,400;90,200;9,800;2,400
Burgos;09388;2021;51,100;55,600;100,000;0,000;1,900
Burgos;09388;2022;52,200;61,100;100,000;0,000;1,800
Burgos;09388;2023;54,500;61,100;100,000;0,000;1,800
Burgos;09389;2021;62,900;60,000;94,400;5,600;1,600
Burgos;09389;2022;63,500;61,900;95,700;4,300;1,600
Burgos;09389;2023;64,200;61,000;95,500;4,500;1,600
Burgos;09390;2021;55,000;32,400;96,100;3,900;2,600
Burgos;09390;2022;55,200;32,700;95,400;4,600;2,600
Burgos;09390;2023;55,200;32,900;94,100;5,900;2,600
Burgos;09391;2021;55,800;42,400;83,700;16,300;2,200
Burgos;09391;2022;54,600;43,400;81,200;18,800;2,200
Burgos;09391;2023;55,000;44,000;79,500;20,500;2,200
Burgos;09392;2021;54,200;33,300;98,000;2,000;2,400
Burgos;09392;2022;55,700;28,600;98,100;1,900;2,500
Burgos;09392;2023;56,000;25,000;96,200;3,800;2,600
Burgos;09394;2021;54,600;44,600;94,300;5,700;2,000
Burgos;09394;2022;53,900;44,500;92,500;7,500;2,000
Burgos;09394;2023;54,900;45,900;93,000;7,000;2,000
Burgos;09395;2021;58,600;69,200;97,000;3,000;1,500
Burgos;09395;2022;55,900;67,400;95,700;4,300;1,600
Burgos;09395;2023;57,300;67,500;94,500;5,500;1,500
Burgos;09396;2021;55,000;37,700;92,100;7,900;2,100
Burgos;09396;2022;54,500;40,700;90,500;9,500;2,100
Burgos;09396;2023;55,100;44,100;87,200;12,800;2,000
Burgos;09398;2021;56,200;53,100;100,000;0,000;2,100
Burgos;09398;2022;58,700;57,100;100,000;0,000;1,800
Burgos;09398;2023;58,600;65,700;100,000;0,000;1,700
Burgos;09400;2021;49,800;37,000;96,800;3,200;2,400
Burgos;09400;2022;49,200;35,100;95,400;4,600;2,500
Burgos;09400;2023;49,600;34,000;96,400;3,600;2,400
Burgos;09403;2021;56,100;67,900;97,000;3,000;1,800
Burgos;09403;2022;56,900;66,700;95,100;4,900;1,800
Burgos;09403;2023;57,900;63,000;96,000;4,000;1,800
Burgos;09405;2021;59,500;37,500;98,400;1,600;2,200
Burgos;09405;2022;59,200;39,300;99,200;0,800;2,100
Burgos;09405;2023;58,000;42,100;97,500;2,500;2,100
Burgos;09406;2021;42,900;43,800;92,200;7,800;2,100
Burgos;09406;2022;42,400;42,800;91,600;8,400;2,100
Burgos;09406;2023;42,100;41,400;91,800;8,200;2,200
Burgos;09407;2021;57,700;75,000;96,300;3,700;1,400
Burgos;09407;2022;60,300;73,700;96,300;3,700;1,400
Burgos;09407;2023;59,100;85,700;96,200;3,800;1,200
Burgos;09408;2021;58,700;50,000;97,700;2,300;2,400
Burgos;09408;2022;59,900;50,000;97,600;2,400;2,300
Burgos;09408;2023;60,800;41,200;97,600;2,400;2,500
Burgos;09409;2021;56,900;47,100;95,500;4,500;1,900
Burgos;09409;2022;56,300;50,800;95,300;4,700;1,900
Burgos;09409;2023;56,700;56,900;96,600;3,400;1,800
Burgos;09410;2021;49,911;43,059;94,951;5,049;2,100
Burgos;09410;2022;50,062;44,423;94,597;5,403;2,100
Burgos;09410;2023;50,504;44,574;93,988;6,012;2,054
Burgos;09411;2021;52,400;38,900;93,900;6,100;2,300
Burgos;09411;2022;52,400;41,100;92,100;7,900;2,300
Burgos;09411;2023;52,500;41,100;93,300;6,700;2,300
Burgos;09412;2021;52,600;49,000;91,300;8,700;1,900
Burgos;09412;2022;53,200;51,300;93,100;6,900;1,900
Burgos;09412;2023;53,200;52,400;93,500;6,500;1,900
Burgos;09413;2021;51,700;54,300;94,100;5,900;1,900
Burgos;09413;2022;52,200;54,500;93,500;6,500;1,900
Burgos;09413;2023;51,700;54,400;92,800;7,200;1,900
Burgos;09414;2021;58,800;45,600;97,500;2,500;2,200
Burgos;09414;2022;58,500;48,400;95,900;4,100;2,100
Burgos;09414;2023;58,500;45,600;96,800;3,200;2,100
Burgos;09415;2021;53,000;34,800;91,900;8,100;2,400
Burgos;09415;2022;53,500;36,600;94,200;5,800;2,300
Burgos;09415;2023;53,300;33,100;93,900;6,100;2,300
Burgos;09416;2021;50,700;75,900;97,800;2,200;1,600
Burgos;09416;2022;50,500;69,000;98,000;2,000;1,700
Burgos;09416;2023;52,400;70,400;100,000;0,000;1,700
Burgos;09417;2021;60,100;50,000;100,000;0,000;2,200
Burgos;09417;2022;60,500;52,600;100,000;0,000;2,200
Burgos;09417;2023;61,700;50,000;100,000;0,000;2,200
Burgos;09418;2021;52,100;33,300;92,600;7,400;2,500
Burgos;09418;2022;53,800;35,300;91,300;8,700;2,400
Burgos;09418;2023;56,800;38,200;96,000;4,000;2,200
Burgos;09419;2021;60,600;45,700;92,500;7,500;1,900
Burgos;09419;2022;60,600;51,400;94,000;6,000;1,800
Burgos;09419;2023;61,500;52,800;96,800;3,200;1,700
Burgos;09421;2021;55,200;45,000;95,000;5,000;2,000
Burgos;09421;2022;55,000;42,600;96,600;3,400;2,000
Burgos;09421;2023;55,100;46,400;98,000;2,000;2,000
Burgos;09422;2021;56,500;41,700;95,800;4,200;2,000
Burgos;09422;2022;55,400;36,400;95,800;4,200;2,200
Burgos;09422;2023;56,400;36,400;95,800;4,200;2,200
Burgos;09423;2021;62,900;85,000;100,000;0,000;1,300
Burgos;09423;2022;63,400;80,000;100,000;0,000;1,300
Burgos;09423;2023;63,400;75,000;100,000;0,000;1,400
Burgos;09424;2021;58,900;60,000;91,900;8,100;1,900
Burgos;09424;2022;58,300;57,900;91,900;8,100;1,900
Burgos;09424;2023;57,600;60,000;91,900;8,100;1,900
Burgos;09425;2021;56,000;40,000;97,700;2,300;2,200
Burgos;09425;2022;57,200;41,300;97,400;2,600;2,100
Burgos;09425;2023;57,200;40,700;95,600;4,400;2,100
Burgos;09427;2021;54,330;46,172;94,294;5,706;2,072
Burgos;09427;2022;54,142;46,430;93,792;6,208;2,073
Burgos;09427;2023;54,656;46,539;94,339;5,661;2,044
Burgos;09428;2021;57,100;55,400;95,000;5,000;1,800
Burgos;09428;2022;56,400;51,900;95,000;5,000;1,800
Burgos;09428;2023;56,700;52,900;93,500;6,500;1,800
Burgos;09429;2021;55,700;43,300;89,500;10,500;1,900
Burgos;09429;2022;56,300;44,800;88,900;11,100;1,900
Burgos;09429;2023;53,500;51,500;84,800;15,200;1,800
Burgos;09430;2021;59,800;62,500;82,100;17,900;1,800
Burgos;09430;2022;62,100;56,300;92,300;7,700;1,600
Burgos;09430;2023;65,000;60,000;90,900;9,100;1,500
Burgos;09431;2021;57,500;59,400;99,100;0,900;1,800
Burgos;09431;2022;58,100;56,700;97,500;2,500;1,800
Burgos;09431;2023;58,300;58,000;95,900;4,100;1,800
Burgos;09432;2021;59,200;50,000;100,000;0,000;1,900
Burgos;09432;2022;59,900;48,100;100,000;0,000;1,900
Burgos;09432;2023;59,900;48,700;100,000;0,000;1,900
Burgos;09433;2021;60,000;63,600;100,000;0,000;1,600
Burgos;09433;2022;59,300;60,000;100,000;0,000;1,600
Burgos;09433;2023;59,000;66,700;100,000;0,000;1,600
Burgos;09434;2021;37,800;17,900;93,600;6,400;2,900
Burgos;09434;2022;38,300;19,000;92,800;7,200;2,900
Burgos;09434;2023;38,400;18,600;93,300;6,700;2,900
Burgos;09437;2021;56,400;48,200;90,600;9,400;2,000
Burgos;09437;2022;56,100;49,300;92,700;7,300;2,000
Burgos;09437;2023;56,100;51,800;92,100;7,900;2,000
Burgos;09438;2021;45,400;22,700;92,600;7,400;2,800
Burgos;09438;2022;46,400;22,100;94,000;6,000;2,800
Burgos;09438;2023;46,400;23,000;93,100;6,900;2,800
Burgos;09439;2021;38,400;31,900;92,900;7,100;2,500
Burgos;09439;2022;38,700;31,400;92,600;7,400;2,500
Burgos;09439;2023;38,800;31,500;92,100;7,900;2,500
Burgos;09440;2021;59,400;52,300;89,500;10,500;1,900
Burgos;09440;2022;56,700;52,300;85,400;14,600;2,000
Burgos;09440;2023;60,100;55,000;89,200;10,800;1,900
Burgos;09441;2021;50,600;30,300;100,000;0,000;2,800
Burgos;09441;2022;51,800;33,300;98,900;1,100;2,700
Burgos;09441;2023;50,100;29,000;98,900;1,100;2,900
Burgos;09442;2021;51,500;41,000;94,100;5,900;2,200
Burgos;09442;2022;52,200;40,500;93,400;6,600;2,200
Burgos;09442;2023;53,400;42,700;93,100;6,900;2,100
Burgos;09443;2021;55,500;54,700;94,400;5,600;1,900
Burgos;09443;2022;55,000;55,700;96,700;3,300;1,900
Burgos;09443;2023;54,100;56,400;93,400;6,600;1,900
Burgos;09444;2021;62,300;50,000;100,000;0,000;1,900
Burgos;09444;2022;62,500;51,600;100,000;0,000;1,900
Burgos;09444;2023;64,100;53,300;98,200;1,800;1,900
Burgos;09445;2021;62,700;67,700;100,000;0,000;1,400
Burgos;09445;2022;61,400;66,700;100,000;0,000;1,400
Burgos;09445;2023;63,600;68,800;100,000;0,000;1,400
Burgos;09446;2021;59,000;50,000;100,000;0,000;2,300
Burgos;09446;2022;60,000;50,000;100,000;0,000;2,300
Burgos;09446;2023;61,000;50,000;100,000;0,000;2,300
Burgos;09447;2021;62,400;35,000;100,000;0,000;2,200
Burgos;09447;2022;64,000;35,000;100,000;0,000;2,100
Burgos;09447;2023;63,500;43,500;100,000;0,000;1,900
Burgos;09448;2021;57,400;46,000;93,700;6,300;2,000
Burgos;09448;2022;57,900;47,000;92,400;7,600;2,000
Burgos;09448;2023;56,500;46,100;89,200;10,800;2,000
Burgos;09449;2021;50,800;23,300;91,500;8,500;2,700
Burgos;09449;2022;50,600;28,300;91,600;8,400;2,600
Burgos;09449;2023;50,400;23,900;91,000;9,000;2,600
Burgos;09450;2021;59,000;66,700;95,800;4,200;1,300
Burgos;09450;2022;59,800;65,000;96,300;3,700;1,400
Burgos;09450;2023;60,800;65,000;96,300;3,700;1,400
Burgos;09451;2021;50,800;33,100;91,200;8,800;2,300
Burgos;09451;2022;50,400;33,600;91,500;8,500;2,300
Burgos;09451;2023;51,500;33,900;92,500;7,500;2,300
Burgos;09454;2021;56,900;40,900;95,400;4,600;1,900
Burgos;09454;2022;57,400;43,500;95,600;4,400;2,000
Burgos;09454;2023;58,600;42,900;97,600;2,400;2,000
Burgos;09455;2021;54,500;36,800;95,700;4,300;2,400
Burgos;09455;2022;58,000;45,000;95,500;4,500;2,200
Burgos;09455;2023;58,400;47,600;95,700;4,300;2,200
Burgos;09456;2021;55,500;45,600;88,100;11,900;2,200
Burgos;09456;2022;55,500;42,400;89,300;10,700;2,300
Burgos;09456;2023;56,500;42,900;89,400;10,600;2,200
Burgos;09458;2021;38,800;28,700;96,700;3,300;2,500
Burgos;09458;2022;39,200;31,300;96,500;3,500;2,500
Burgos;09458;2023;40,000;32,400;97,100;2,900;2,400
Burgos;09460;2021;58,100;39,200;98,800;1,200;2,200
Burgos;09460;2022;58,000;39,800;97,800;2,200;2,100
Burgos;09460;2023;57,500;41,000;96,100;3,900;2,100
Burgos;09463;2021;52,900;47,700;96,000;4,000;2,100
Burgos;09463;2022;53,600;49,600;94,900;5,100;2,100
Burgos;09463;2023;53,600;47,700;94,500;5,500;2,100
