Provincia;CMuni;CUSEC;Periodo;Hombres;Mujeres;Población;%_Hombres;%_Mujeres
Valladolid;47224;4722401001;2021;59;46;105;56,190;43,810
Valladolid;47224;4722401001;2022;54;44;98;55,100;44,900
Valladolid;47224;4722401001;2023;56;46;102;54,900;45,100
Valladolid;47225;4722501001;2021;41;31;72;56,940;43,060
Valladolid;47225;4722501001;2022;43;30;73;58,900;41,100
Valladolid;47225;4722501001;2023;42;29;71;59,150;40,850
Valladolid;47226;4722601001;2021;90;73;163;55,210;44,790
Valladolid;47226;4722601001;2022;93;71;164;56,710;43,290
Valladolid;47226;4722601001;2023;85;67;152;55,920;44,080
Valladolid;47227;4722701001;2021;31;20;51;60,780;39,220
Valladolid;47227;4722701001;2022;30;20;50;60,000;40,000
Valladolid;47227;4722701001;2023;31;24;55;56,360;43,640
Valladolid;47228;4722801001;2021;275;244;519;52,990;47,010
Valladolid;47228;4722801001;2022;283;242;525;53,900;46,100
Valladolid;47228;4722801001;2023;290;261;551;52,630;47,370
Valladolid;47229;4722901001;2021;122;111;233;52,360;47,640
Valladolid;47229;4722901001;2022;121;111;232;52,160;47,840
Valladolid;47229;4722901001;2023;121;113;234;51,710;48,290
Valladolid;47230;4723001001;2021;168;140;308;54,550;45,450
Valladolid;47230;4723001001;2022;170;140;310;54,840;45,160
Valladolid;47230;4723001001;2023;165;138;303;54,460;45,540
Valladolid;47231;4723101001;2021;963;930;1893;50,870;49,130
Valladolid;47231;4723101001;2022;964;936;1900;50,740;49,260
Valladolid;47231;4723101001;2023;985;971;1956;50,360;49,640
Valladolid;47231;4723101002;2021;772;754;1526;50,590;49,410
Valladolid;47231;4723101002;2022;764;760;1524;50,130;49,870
Valladolid;47231;4723101002;2023;769;762;1531;50,230;49,770
Valladolid;47231;4723101003;2021;757;711;1468;51,570;48,430
Valladolid;47231;4723101003;2022;781;737;1518;51,450;48,550
Valladolid;47231;4723101003;2023;782;737;1519;51,480;48,520
Valladolid;47231;4723101004;2021;708;650;1358;52,140;47,860
Valladolid;47231;4723101004;2022;695;651;1346;51,630;48,370
Valladolid;47231;4723101004;2023;679;659;1338;50,750;49,250
Valladolid;47232;4723201001;2021;63;57;120;52,500;47,500
Valladolid;47232;4723201001;2022;66;51;117;56,410;43,590
Valladolid;47232;4723201001;2023;68;51;119;57,140;42,860
Zamora;49002;4900201001;2021;30;28;58;51,720;48,280
Zamora;49002;4900201001;2022;34;30;64;53,120;46,880
Zamora;49002;4900201001;2023;36;29;65;55,380;44,620
Zamora;49003;4900301001;2021;572;499;1071;53,410;46,590
Zamora;49003;4900301001;2022;567;498;1065;53,240;46,760
Zamora;49003;4900301001;2023;585;505;1090;53,670;46,330
Zamora;49004;4900401001;2021;63;54;117;53,850;46,150
Zamora;49004;4900401001;2022;61;55;116;52,590;47,410
Zamora;49004;4900401001;2023;60;48;108;55,560;44,440
Zamora;49005;4900501001;2021;78;57;135;57,780;42,220
Zamora;49005;4900501001;2022;76;51;127;59,840;40,160
Zamora;49005;4900501001;2023;72;51;123;58,540;41,460
Zamora;49006;4900601001;2021;73;62;135;54,070;45,930
Zamora;49006;4900601001;2022;73;65;138;52,900;47,100
Zamora;49006;4900601001;2023;75;67;142;52,820;47,180
Zamora;49007;4900701001;2021;212;195;407;52,090;47,910
Zamora;49007;4900701001;2022;211;190;401;52,620;47,380
Zamora;49007;4900701001;2023;207;187;394;52,540;47,460
Zamora;49008;4900801001;2021;230;191;421;54,630;45,370
Zamora;49008;4900801001;2022;225;189;414;54,350;45,650
Zamora;49008;4900801001;2023;225;185;410;54,880;45,120
Zamora;49009;4900901001;2021;224;223;447;50,110;49,890
Zamora;49009;4900901001;2022;226;218;444;50,900;49,100
Zamora;49009;4900901001;2023;217;212;429;50,580;49,420
Zamora;49010;4901001001;2021;224;208;432;51,850;48,150
Zamora;49010;4901001001;2022;226;226;452;50,000;50,000
Zamora;49010;4901001001;2023;229;221;450;50,890;49,110
Zamora;49011;4901101001;2021;119;98;217;54,840;45,160
Zamora;49011;4901101001;2022;120;99;219;54,790;45,210
Zamora;49011;4901101001;2023;120;94;214;56,070;43,930
Zamora;49012;4901201001;2021;36;36;72;50,000;50,000
Zamora;49012;4901201001;2022;37;37;74;50,000;50,000
Zamora;49012;4901201001;2023;38;37;75;50,670;49,330
Zamora;49013;4901301001;2021;116;108;224;51,790;48,210
Zamora;49013;4901301001;2022;114;106;220;51,820;48,180
Zamora;49013;4901301001;2023;111;103;214;51,870;48,130
Zamora;49014;4901401001;2021;62;58;120;51,670;48,330
Zamora;49014;4901401001;2022;61;56;117;52,140;47,860
Zamora;49014;4901401001;2023;62;54;116;53,450;46,550
Zamora;49015;4901501001;2021;112;106;218;51,380;48,620
Zamora;49015;4901501001;2022;113;104;217;52,070;47,930
Zamora;49015;4901501001;2023;110;103;213;51,640;48,360
Zamora;49016;4901601001;2021;105;129;234;44,870;55,130
Zamora;49016;4901601001;2022;100;131;231;43,290;56,710
Zamora;49016;4901601001;2023;100;128;228;43,860;56,140
Zamora;49017;4901701001;2021;138;125;263;52,470;47,530
Zamora;49017;4901701001;2022;135;131;266;50,750;49,250
Zamora;49017;4901701001;2023;134;129;263;50,950;49,050
Zamora;49018;4901801001;2021;143;145;288;49,650;50,350
Zamora;49018;4901801001;2022;136;137;273;49,820;50,180
Zamora;49018;4901801001;2023;142;135;277;51,260;48,740
Zamora;49019;4901901001;2021;129;117;246;52,440;47,560
Zamora;49019;4901901001;2022;124;117;241;51,450;48,550
Zamora;49019;4901901001;2023;130;118;248;52,420;47,580
Zamora;49020;4902001001;2021;145;117;262;55,340;44,660
Zamora;49020;4902001001;2022;140;113;253;55,340;44,660
Zamora;49020;4902001001;2023;142;111;253;56,130;43,870
Zamora;49021;4902101001;2021;457;469;926;49,350;50,650
Zamora;49021;4902101001;2022;468;477;945;49,520;50,480
Zamora;49021;4902101001;2023;459;469;928;49,460;50,540
Zamora;49021;4902101002;2021;431;492;923;46,700;53,300
Zamora;49021;4902101002;2022;421;474;895;47,040;52,960
Zamora;49021;4902101002;2023;412;486;898;45,880;54,120
Zamora;49021;4902101003;2021;372;399;771;48,250;51,750
Zamora;49021;4902101003;2022;374;401;775;48,260;51,740
Zamora;49021;4902101003;2023;357;400;757;47,160;52,840
Zamora;49021;4902101004;2021;762;813;1575;48,380;51,620
Zamora;49021;4902101004;2022;755;804;1559;48,430;51,570
Zamora;49021;4902101004;2023;750;810;1560;48,080;51,920
Zamora;49021;4902101005;2021;708;761;1469;48,200;51,800
Zamora;49021;4902101005;2022;695;753;1448;48,000;52,000
Zamora;49021;4902101005;2023;681;726;1407;48,400;51,600
Zamora;49021;4902101006;2021;657;734;1391;47,230;52,770
Zamora;49021;4902101006;2022;645;722;1367;47,180;52,820
Zamora;49021;4902101006;2023;640;720;1360;47,060;52,940
Zamora;49021;4902101007;2021;260;314;574;45,300;54,700
Zamora;49021;4902101007;2022;257;311;568;45,250;54,750
Zamora;49021;4902101007;2023;262;304;566;46,290;53,710
Zamora;49021;4902102001;2021;347;416;763;45,480;54,520
Zamora;49021;4902102001;2022;343;403;746;45,980;54,020
Zamora;49021;4902102001;2023;337;399;736;45,790;54,210
Zamora;49021;4902102002;2021;885;964;1849;47,860;52,140
Zamora;49021;4902102002;2022;877;975;1852;47,350;52,650
Zamora;49021;4902102002;2023;884;971;1855;47,650;52,350
Zamora;49021;4902102003;2021;772;852;1624;47,540;52,460
Zamora;49021;4902102003;2022;783;840;1623;48,240;51,760
Zamora;49021;4902102003;2023;786;828;1614;48,700;51,300
Zamora;49021;4902102004;2021;350;326;676;51,780;48,220
Zamora;49021;4902102004;2022;330;321;651;50,690;49,310
Zamora;49021;4902102004;2023;335;316;651;51,460;48,540
Zamora;49021;4902102005;2021;870;858;1728;50,350;49,650
Zamora;49021;4902102005;2022;860;842;1702;50,530;49,470
Zamora;49021;4902102005;2023;844;830;1674;50,420;49,580
Zamora;49021;4902102006;2021;676;702;1378;49,060;50,940
Zamora;49021;4902102006;2022;664;700;1364;48,680;51,320
Zamora;49021;4902102006;2023;683;719;1402;48,720;51,280
Zamora;49021;4902103001;2021;483;553;1036;46,620;53,380
Zamora;49021;4902103001;2022;480;531;1011;47,480;52,520
Zamora;49021;4902103001;2023;489;531;1020;47,940;52,060
Zamora;49021;4902103002;2021;400;437;837;47,790;52,210
Zamora;49021;4902103002;2022;396;425;821;48,230;51,770
Zamora;49021;4902103002;2023;385;416;801;48,060;51,940
Zamora;49022;4902201001;2021;166;138;304;54,610;45,390
Zamora;49022;4902201001;2022;164;131;295;55,590;44,410
Zamora;49022;4902201001;2023;153;126;279;54,840;45,160
Zamora;49023;4902301001;2021;541;476;1017;53,200;46,800
Zamora;49023;4902301001;2022;533;472;1005;53,030;46,970
Zamora;49023;4902301001;2023;531;468;999;53,150;46,850
Zamora;49024;4902401001;2021;346;347;693;49,930;50,070
Zamora;49024;4902401001;2022;348;334;682;51,030;48,970
Zamora;49024;4902401001;2023;338;325;663;50,980;49,020
Zamora;49025;4902501001;2021;91;69;160;56,880;43,120
Zamora;49025;4902501001;2022;91;66;157;57,960;42,040
Zamora;49025;4902501001;2023;106;74;180;58,890;41,110
Zamora;49026;4902601001;2021;110;97;207;53,140;46,860
Zamora;49026;4902601001;2022;106;95;201;52,740;47,260
Zamora;49026;4902601001;2023;109;99;208;52,400;47,600
Zamora;49027;4902701001;2021;61;67;128;47,660;52,340
Zamora;49027;4902701001;2022;58;66;124;46,770;53,230
Zamora;49027;4902701001;2023;57;64;121;47,110;52,890
Zamora;49028;4902801001;2021;61;37;98;62,240;37,760
Zamora;49028;4902801001;2022;63;42;105;60,000;40,000
Zamora;49028;4902801001;2023;61;41;102;59,800;40,200
Zamora;49029;4902901001;2021;339;300;639;53,050;46,950
Zamora;49029;4902901001;2022;330;293;623;52,970;47,030
Zamora;49029;4902901001;2023;323;290;613;52,690;47,310
Zamora;49030;4903001001;2021;43;34;77;55,840;44,160
Zamora;49030;4903001001;2022;49;37;86;56,980;43,020
Zamora;49030;4903001001;2023;48;36;84;57,140;42,860
Zamora;49031;4903101001;2021;82;73;155;52,900;47,100
Zamora;49031;4903101001;2022;79;69;148;53,380;46,620
Zamora;49031;4903101001;2023;76;66;142;53,520;46,480
Zamora;49032;4903201001;2021;149;146;295;50,510;49,490
Zamora;49032;4903201001;2022;156;149;305;51,150;48,850
Zamora;49032;4903201001;2023;149;146;295;50,510;49,490
Zamora;49033;4903301001;2021;385;381;766;50,260;49,740
Zamora;49033;4903301001;2022;370;366;736;50,270;49,730
Zamora;49033;4903301001;2023;376;366;742;50,670;49,330
Zamora;49034;4903401001;2021;227;202;429;52,910;47,090
Zamora;49034;4903401001;2022;221;198;419;52,740;47,260
Zamora;49034;4903401001;2023;225;199;424;53,070;46,930
Zamora;49035;4903501001;2021;120;99;219;54,790;45,210
Zamora;49035;4903501001;2022;120;97;217;55,300;44,700
Zamora;49035;4903501001;2023;116;89;205;56,590;43,410
Zamora;49036;4903601001;2021;253;243;496;51,010;48,990
Zamora;49036;4903601001;2022;253;240;493;51,320;48,680
Zamora;49036;4903601001;2023;251;238;489;51,330;48,670
Zamora;49037;4903701001;2021;97;82;179;54,190;45,810
Zamora;49037;4903701001;2022;99;81;180;55,000;45,000
Zamora;49037;4903701001;2023;107;82;189;56,610;43,390
Zamora;49038;4903801001;2021;59;44;103;57,280;42,720
Zamora;49038;4903801001;2022;57;39;96;59,380;40,620
Zamora;49038;4903801001;2023;56;41;97;57,730;42,270
Zamora;49039;4903901001;2021;195;181;376;51,860;48,140
Zamora;49039;4903901001;2022;202;177;379;53,300;46,700
Zamora;49039;4903901001;2023;209;177;386;54,150;45,850
Zamora;49040;4904001001;2021;61;52;113;53,980;46,020
Zamora;49040;4904001001;2022;66;52;118;55,930;44,070
Zamora;49040;4904001001;2023;66;56;122;54,100;45,900
Zamora;49041;4904101001;2021;249;209;458;54,370;45,630
Zamora;49041;4904101001;2022;240;202;442;54,300;45,700
Zamora;49041;4904101001;2023;245;205;450;54,440;45,560
Zamora;49042;4904201001;2021;110;112;222;49,550;50,450
Zamora;49042;4904201001;2022;109;107;216;50,460;49,540
Zamora;49042;4904201001;2023;108;100;208;51,920;48,080
Zamora;49043;4904301001;2021;144;126;270;53,330;46,670
Zamora;49043;4904301001;2022;148;131;279;53,050;46,950
Zamora;49043;4904301001;2023;141;120;261;54,020;45,980
Zamora;49044;4904401001;2021;40;36;76;52,630;47,370
Zamora;49044;4904401001;2022;38;34;72;52,780;47,220
Zamora;49044;4904401001;2023;39;35;74;52,700;47,300
Zamora;49046;4904601001;2021;137;110;247;55,470;44,530
Zamora;49046;4904601001;2022;133;105;238;55,880;44,120
Zamora;49046;4904601001;2023;134;110;244;54,920;45,080
Zamora;49047;4904701001;2021;69;50;119;57,980;42,020
Zamora;49047;4904701001;2022;68;48;116;58,620;41,380
Zamora;49047;4904701001;2023;67;48;115;58,260;41,740
Zamora;49048;4904801001;2021;56;57;113;49,560;50,440
Zamora;49048;4904801001;2022;54;56;110;49,090;50,910
Zamora;49048;4904801001;2023;57;56;113;50,440;49,560
Zamora;49050;4905001001;2021;307;251;558;55,020;44,980
Zamora;49050;4905001001;2022;296;249;545;54,310;45,690
Zamora;49050;4905001001;2023;297;243;540;55,000;45,000
Zamora;49052;4905201001;2021;111;86;197;56,350;43,650
Zamora;49052;4905201001;2022;107;87;194;55,150;44,850
Zamora;49052;4905201001;2023;95;80;175;54,290;45,710
Zamora;49053;4905301001;2021;544;515;1059;51,370;48,630
Zamora;49053;4905301001;2022;542;507;1049;51,670;48,330
Zamora;49053;4905301001;2023;531;501;1032;51,450;48,550
Zamora;49054;4905401001;2021;460;474;934;49,250;50,750
Zamora;49054;4905401001;2022;468;487;955;49,010;50,990
Zamora;49054;4905401001;2023;458;472;930;49,250;50,750
Zamora;49055;4905501001;2021;53;43;96;55,210;44,790
Zamora;49055;4905501001;2022;54;43;97;55,670;44,330
Zamora;49055;4905501001;2023;46;38;84;54,760;45,240
Zamora;49056;4905601001;2021;148;157;305;48,520;51,480
Zamora;49056;4905601001;2022;142;155;297;47,810;52,190
Zamora;49056;4905601001;2023;151;152;303;49,830;50,170
Zamora;49057;4905701001;2021;64;59;123;52,030;47,970
Zamora;49057;4905701001;2022;65;61;126;51,590;48,410
Zamora;49057;4905701001;2023;64;55;119;53,780;46,220
Zamora;49058;4905801001;2021;169;147;316;53,480;46,520
Zamora;49058;4905801001;2022;174;149;323;53,870;46,130
Zamora;49058;4905801001;2023;171;143;314;54,460;45,540
Zamora;49059;4905901001;2021;53;31;84;63,100;36,900
Zamora;49059;4905901001;2022;50;30;80;62,500;37,500
Zamora;49059;4905901001;2023;48;32;80;60,000;40,000
Zamora;49061;4906101001;2021;81;67;148;54,730;45,270
Zamora;49061;4906101001;2022;77;61;138;55,800;44,200
Zamora;49061;4906101001;2023;76;61;137;55,470;44,530
Zamora;49062;4906201001;2021;58;52;110;52,730;47,270
Zamora;49062;4906201001;2022;60;53;113;53,100;46,900
Zamora;49062;4906201001;2023;63;48;111;56,760;43,240
Zamora;49063;4906301001;2021;168;163;331;50,760;49,240
Zamora;49063;4906301001;2022;172;162;334;51,500;48,500
Zamora;49063;4906301001;2023;176;158;334;52,690;47,310
Zamora;49064;4906401001;2021;255;240;495;51,520;48,480
Zamora;49064;4906401001;2022;249;239;488;51,020;48,980
Zamora;49064;4906401001;2023;258;235;493;52,330;47,670
Zamora;49065;4906501001;2021;574;557;1131;50,750;49,250
Zamora;49065;4906501001;2022;573;558;1131;50,660;49,340
Zamora;49065;4906501001;2023;583;561;1144;50,960;49,040
Zamora;49066;4906601001;2021;249;253;502;49,600;50,400
Zamora;49066;4906601001;2022;237;251;488;48,570;51,430
Zamora;49066;4906601001;2023;228;244;472;48,310;51,690
Zamora;49067;4906701001;2021;196;158;354;55,370;44,630
Zamora;49067;4906701001;2022;201;159;360;55,830;44,170
Zamora;49067;4906701001;2023;198;160;358;55,310;44,690
Zamora;49068;4906801001;2021;246;196;442;55,660;44,340
Zamora;49068;4906801001;2022;242;189;431;56,150;43,850
Zamora;49068;4906801001;2023;243;190;433;56,120;43,880
Zamora;49069;4906901001;2021;151;167;318;47,480;52,520
Zamora;49069;4906901001;2022;169;178;347;48,700;51,300
Zamora;49069;4906901001;2023;163;167;330;49,390;50,610
Zamora;49071;4907101001;2021;395;361;756;52,250;47,750
Zamora;49071;4907101001;2022;407;364;771;52,790;47,210
Zamora;49071;4907101001;2023;414;378;792;52,270;47,730
Zamora;49075;4907501001;2021;69;56;125;55,200;44,800
Zamora;49075;4907501001;2022;61;56;117;52,140;47,860
Zamora;49075;4907501001;2023;61;55;116;52,590;47,410
Zamora;49076;4907601001;2021;188;173;361;52,080;47,920
Zamora;49076;4907601001;2022;186;167;353;52,690;47,310
Zamora;49076;4907601001;2023;178;165;343;51,900;48,100
Zamora;49077;4907701001;2021;79;80;159;49,690;50,310
Zamora;49077;4907701001;2022;76;81;157;48,410;51,590
Zamora;49077;4907701001;2023;74;77;151;49,010;50,990
Zamora;49078;4907801001;2021;77;66;143;53,850;46,150
Zamora;49078;4907801001;2022;72;61;133;54,140;45,860
Zamora;49078;4907801001;2023;70;61;131;53,440;46,560
Zamora;49079;4907901001;2021;56;47;103;54,370;45,630
Zamora;49079;4907901001;2022;56;47;103;54,370;45,630
Zamora;49079;4907901001;2023;52;42;94;55,320;44,680
Zamora;49080;4908001001;2021;357;312;669;53,360;46,640
Zamora;49080;4908001001;2022;348;307;655;53,130;46,870
Zamora;49080;4908001001;2023;339;298;637;53,220;46,780
Zamora;49081;4908101001;2021;450;410;860;52,330;47,670
Zamora;49081;4908101001;2022;455;414;869;52,360;47,640
Zamora;49081;4908101001;2023;455;424;879;51,760;48,240
Zamora;49081;4908102001;2021;374;374;748;50,000;50,000
Zamora;49081;4908102001;2022;367;378;745;49,260;50,740
Zamora;49081;4908102001;2023;369;361;730;50,550;49,450
Zamora;49082;4908201001;2021;201;175;376;53,460;46,540
Zamora;49082;4908201001;2022;197;174;371;53,100;46,900
Zamora;49082;4908201001;2023;202;178;380;53,160;46,840
Zamora;49083;4908301001;2021;23;21;44;52,270;47,730
Zamora;49083;4908301001;2022;26;22;48;54,170;45,830
Zamora;49083;4908301001;2023;27;21;48;56,250;43,750
Zamora;49084;4908401001;2021;151;128;279;54,120;45,880
Zamora;49084;4908401001;2022;156;125;281;55,520;44,480
Zamora;49084;4908401001;2023;157;135;292;53,770;46,230
Zamora;49085;4908501001;2021;494;484;978;50,510;49,490
Zamora;49085;4908501001;2022;507;493;1000;50,700;49,300
Zamora;49085;4908501001;2023;516;498;1014;50,890;49,110
Zamora;49086;4908601001;2021;63;46;109;57,800;42,200
Zamora;49086;4908601001;2022;64;48;112;57,140;42,860
Zamora;49086;4908601001;2023;64;48;112;57,140;42,860
Zamora;49087;4908701001;2021;262;204;466;56,220;43,780
Zamora;49087;4908701001;2022;268;208;476;56,300;43,700
Zamora;49087;4908701001;2023;271;201;472;57,420;42,580
Zamora;49088;4908801001;2021;57;37;94;60,640;39,360
Zamora;49088;4908801001;2022;56;39;95;58,950;41,050
Zamora;49088;4908801001;2023;56;41;97;57,730;42,270
Zamora;49090;4909001001;2021;104;101;205;50,730;49,270
Zamora;49090;4909001001;2022;100;101;201;49,750;50,250
Zamora;49090;4909001001;2023;99;96;195;50,770;49,230
Zamora;49091;4909101001;2021;140;128;268;52,240;47,760
Zamora;49091;4909101001;2022;134;126;260;51,540;48,460
Zamora;49091;4909101001;2023;130;116;246;52,850;47,150
Zamora;49092;4909201001;2021;59;56;115;51,300;48,700
Zamora;49092;4909201001;2022;61;51;112;54,460;45,540
Zamora;49092;4909201001;2023;64;48;112;57,140;42,860
Zamora;49093;4909301001;2021;167;154;321;52,020;47,980
Zamora;49093;4909301001;2022;167;153;320;52,190;47,810
Zamora;49093;4909301001;2023;163;155;318;51,260;48,740
Zamora;49094;4909401001;2021;111;104;215;51,630;48,370
Zamora;49094;4909401001;2022;133;117;250;53,200;46,800
Zamora;49094;4909401001;2023;123;109;232;53,020;46,980
Zamora;49095;4909501001;2021;162;145;307;52,770;47,230
Zamora;49095;4909501001;2022;167;144;311;53,700;46,300
Zamora;49095;4909501001;2023;164;143;307;53,420;46,580
Zamora;49096;4909601001;2021;81;68;149;54,360;45,640
Zamora;49096;4909601001;2022;77;68;145;53,100;46,900
Zamora;49096;4909601001;2023;80;66;146;54,790;45,210
Zamora;49097;4909701001;2021;47;23;70;67,140;32,860
Zamora;49097;4909701001;2022;46;23;69;66,670;33,330
Zamora;49097;4909701001;2023;55;26;81;67,900;32,100
Zamora;49098;4909801001;2021;117;91;208;56,250;43,750
Zamora;49098;4909801001;2022;112;91;203;55,170;44,830
Zamora;49098;4909801001;2023;109;87;196;55,610;44,390
