Provincia;CMuni;CUSEC;Periodo;Distribución_de_la_renta_P80_P20;Índice_de_Gini
Salamanca;37275;3727501001;2021;2,1;27,1
Salamanca;37275;3727501001;2022;2,7;28,5
Salamanca;37276;3727601001;2021;2,6;26,9
Salamanca;37276;3727601001;2022;2,3;23,5
Salamanca;37276;3727601001;2023;2,2;23,7
Salamanca;37278;3727801001;2021;2,2;27,9
Salamanca;37278;3727801001;2022;2,6;30,5
Salamanca;37278;3727801001;2023;2,4;28,9
Salamanca;37279;3727901001;2021;2,2;24
Salamanca;37279;3727901001;2022;2,1;24,2
Salamanca;37279;3727901001;2023;2;22,7
Salamanca;37282;3728201001;2021;2;24,1
Salamanca;37282;3728201001;2022;2;23,9
Salamanca;37282;3728201001;2023;2;25
Salamanca;37283;3728301001;2021;2,6;29
Salamanca;37283;3728301001;2022;2,9;32,6
Salamanca;37283;3728301001;2023;2,6;37,5
Salamanca;37284;3728401001;2021;2,4;29,7
Salamanca;37284;3728401001;2022;2,8;30,7
Salamanca;37284;3728401001;2023;2,6;30,4
Salamanca;37285;3728501001;2021;2,2;27,8
Salamanca;37285;3728501001;2022;2;27,9
Salamanca;37285;3728501001;2023;2;27,7
Salamanca;37286;3728601001;2021;2,8;29,2
Salamanca;37286;3728601001;2022;2,4;29,6
Salamanca;37286;3728601001;2023;2,2;29,4
Salamanca;37287;3728701001;2021;2,3;28,2
Salamanca;37287;3728701001;2022;2,3;26,5
Salamanca;37287;3728701001;2023;2,4;28
Salamanca;37288;3728801001;2021;2;27,4
Salamanca;37288;3728801001;2022;1,9;32,1
Salamanca;37288;3728801001;2023;2;29
Salamanca;37289;3728901001;2021;2,5;31
Salamanca;37289;3728901001;2022;2,3;34,9
Salamanca;37289;3728901001;2023;2,2;33,1
Salamanca;37290;3729001001;2021;2,1;26,8
Salamanca;37290;3729001001;2022;2,3;27,8
Salamanca;37290;3729001001;2023;2,4;29,9
Salamanca;37291;3729101001;2021;2,2;26,3
Salamanca;37291;3729101001;2022;2,2;25
Salamanca;37291;3729101001;2023;2;25,6
Salamanca;37294;3729401001;2021;2,4;26,8
Salamanca;37294;3729401001;2022;2,3;26,5
Salamanca;37294;3729401001;2023;2;25,5
Salamanca;37294;3729401002;2021;2,3;25,9
Salamanca;37294;3729401002;2022;2,1;24,5
Salamanca;37294;3729401002;2023;2,2;25,1
Salamanca;37294;3729401003;2021;2,3;26
Salamanca;37294;3729401003;2022;2,1;25,3
Salamanca;37294;3729401003;2023;2;23,8
Salamanca;37294;3729401004;2021;2,3;27,2
Salamanca;37294;3729401004;2022;2,1;26,6
Salamanca;37294;3729401004;2023;2,3;26,3
Salamanca;37294;3729401005;2021;2,3;28,3
Salamanca;37294;3729401005;2022;2,4;28,3
Salamanca;37294;3729401005;2023;2,4;27,7
Salamanca;37294;3729401006;2021;2,2;24,7
Salamanca;37294;3729401006;2022;2;23,7
Salamanca;37294;3729401006;2023;2;24,5
Salamanca;37294;3729401007;2021;2,5;28,9
Salamanca;37294;3729401007;2022;2,4;27,8
Salamanca;37294;3729401007;2023;2,4;28,5
Salamanca;37294;3729401008;2021;2,3;26,9
Salamanca;37294;3729401008;2022;2,5;27,9
Salamanca;37294;3729401008;2023;2,4;27,8
Salamanca;37294;3729401009;2021;2,4;28,9
Salamanca;37294;3729401009;2022;2,5;29,2
Salamanca;37294;3729401009;2023;2,4;28,9
Salamanca;37294;3729401010;2021;2,3;27,1
Salamanca;37294;3729401010;2022;2,1;25,5
Salamanca;37294;3729401010;2023;2,1;25,1
Salamanca;37296;3729601001;2021;2,2;23,2
Salamanca;37296;3729601001;2022;2;23,9
Salamanca;37296;3729601001;2023;2,1;23,8
Salamanca;37297;3729701001;2021;2,9;32,4
Salamanca;37297;3729701001;2022;2,9;33,9
Salamanca;37297;3729701001;2023;2,7;32,3
Salamanca;37298;3729801001;2021;1,9;23,7
Salamanca;37298;3729801001;2022;2,2;25,8
Salamanca;37298;3729801001;2023;2;24,4
Salamanca;37299;3729901001;2021;2,1;26,2
Salamanca;37299;3729901001;2022;2,2;29
Salamanca;37299;3729901001;2023;2,1;26,1
Salamanca;37300;3730001001;2021;2,1;24,6
Salamanca;37300;3730001001;2022;2,2;25
Salamanca;37300;3730001001;2023;2,1;24,4
Salamanca;37301;3730101001;2021;2,2;23,7
Salamanca;37301;3730101001;2023;1,9;27,5
Salamanca;37302;3730201001;2021;2,3;25
Salamanca;37302;3730201001;2022;2;23,7
Salamanca;37302;3730201001;2023;2,3;24,4
Salamanca;37303;3730301001;2021;2,1;23
Salamanca;37303;3730301001;2022;2,1;25,8
Salamanca;37303;3730301001;2023;1,8;22,6
Salamanca;37304;3730401001;2021;2;28,4
Salamanca;37304;3730401001;2022;2,4;29,7
Salamanca;37304;3730401001;2023;2,5;28,2
Salamanca;37305;3730501001;2021;2,8;31,1
Salamanca;37305;3730501001;2022;2,6;29
Salamanca;37305;3730501001;2023;2,4;30,3
Salamanca;37306;3730601001;2021;2,4;32,3
Salamanca;37306;3730601001;2022;2,7;33
Salamanca;37306;3730601001;2023;2,7;33,4
Salamanca;37307;3730701001;2021;2,2;24,7
Salamanca;37307;3730701001;2022;1,9;24,3
Salamanca;37307;3730701001;2023;2;24,4
Salamanca;37310;3731001001;2021;2,4;25,7
Salamanca;37310;3731001001;2022;2,4;31,8
Salamanca;37311;3731101001;2021;2,7;29,9
Salamanca;37311;3731101001;2022;2,2;28,4
Salamanca;37311;3731101001;2023;2,4;28
Salamanca;37312;3731201001;2021;2,2;26,8
Salamanca;37312;3731201001;2022;2,4;29,1
Salamanca;37312;3731201001;2023;2,3;30,4
Salamanca;37313;3731301001;2021;2,2;27,4
Salamanca;37313;3731301001;2022;2,2;27,3
Salamanca;37313;3731301001;2023;2,1;25
Salamanca;37314;3731401001;2021;2,9;38,9
Salamanca;37314;3731401001;2022;2,8;38,7
Salamanca;37316;3731601001;2021;2,3;28,2
Salamanca;37316;3731601001;2022;2,3;28
Salamanca;37316;3731601001;2023;2,4;27,6
Salamanca;37317;3731701001;2021;2,4;35,5
Salamanca;37317;3731701001;2022;2,1;32,2
Salamanca;37317;3731701001;2023;2;31,1
Salamanca;37318;3731801001;2021;3;29,3
Salamanca;37318;3731801001;2022;2,9;30,4
Salamanca;37318;3731801001;2023;2,6;29,4
Salamanca;37321;3732101001;2021;2;23,2
Salamanca;37321;3732101001;2022;2,1;26,3
Salamanca;37321;3732101001;2023;2,2;28,2
Salamanca;37322;3732201001;2021;2,3;28,3
Salamanca;37322;3732201001;2022;2,4;27,5
Salamanca;37322;3732201001;2023;2,4;28,2
Salamanca;37322;3732201002;2021;2,5;26,3
Salamanca;37322;3732201002;2022;2,6;27,2
Salamanca;37322;3732201002;2023;2,4;26,7
Salamanca;37323;3732301001;2021;2,3;29,6
Salamanca;37323;3732301001;2022;2,4;28,5
Salamanca;37323;3732301001;2023;2,3;29,3
Salamanca;37324;3732401001;2021;2,5;29,2
Salamanca;37324;3732401001;2022;2,6;30,8
Salamanca;37324;3732401001;2023;2,4;27,9
Salamanca;37327;3732701001;2021;2,6;29,4
Salamanca;37327;3732701001;2022;2,5;28,8
Salamanca;37327;3732701001;2023;2,8;28,9
Salamanca;37328;3732801001;2021;2,2;30
Salamanca;37328;3732801001;2022;2,8;35,1
Salamanca;37328;3732801001;2023;2,6;29,8
Salamanca;37330;3733001001;2021;2,6;31,7
Salamanca;37330;3733001001;2022;2,3;28,9
Salamanca;37330;3733001001;2023;2,7;29,3
Salamanca;37331;3733101001;2021;2,4;27,8
Salamanca;37331;3733101001;2022;2,4;27
Salamanca;37331;3733101001;2023;2,2;26,9
Salamanca;37333;3733301001;2021;1,8;25,1
Salamanca;37333;3733301001;2022;2,2;22,2
Salamanca;37333;3733301001;2023;1,9;23,6
Salamanca;37335;3733501001;2021;2,4;25,6
Salamanca;37335;3733501001;2022;2,3;27,6
Salamanca;37335;3733501001;2023;2,3;26,5
Salamanca;37337;3733701001;2021;2,6;26,3
Salamanca;37337;3733701001;2022;2,6;26,9
Salamanca;37337;3733701001;2023;1,9;24
Salamanca;37338;3733801001;2021;2,3;24,5
Salamanca;37338;3733801001;2022;2,5;31
Salamanca;37338;3733801001;2023;2,2;25,9
Salamanca;37339;3733901001;2021;2,7;30,9
Salamanca;37339;3733901001;2022;2,3;30,8
Salamanca;37339;3733901001;2023;2,9;34
Salamanca;37340;3734001001;2021;2,5;25,8
Salamanca;37340;3734001001;2022;2,6;25,2
Salamanca;37340;3734001001;2023;2,2;23,5
Salamanca;37342;3734201001;2021;2,5;27,5
Salamanca;37342;3734201001;2022;2,3;27,5
Salamanca;37342;3734201001;2023;2,2;26
Salamanca;37344;3734401001;2021;2,2;28,3
Salamanca;37344;3734401001;2022;2,5;30,2
Salamanca;37344;3734401001;2023;2,6;32
Salamanca;37345;3734501001;2021;3;30,4
Salamanca;37345;3734501001;2022;3,2;31
Salamanca;37345;3734501001;2023;2,7;29,8
Salamanca;37346;3734601001;2021;2,3;27,9
Salamanca;37346;3734601001;2022;2;26,8
Salamanca;37346;3734601001;2023;2,2;28,5
Salamanca;37347;3734701001;2021;2,3;27,6
Salamanca;37347;3734701001;2022;2,2;28,5
Salamanca;37347;3734701001;2023;2,4;28,4
Salamanca;37348;3734801001;2022;2,6;32,1
Salamanca;37349;3734901001;2021;2,6;36,4
Salamanca;37349;3734901001;2022;2,7;30,2
Salamanca;37349;3734901001;2023;2,6;26,5
Salamanca;37350;3735001001;2021;2,5;28,3
Salamanca;37350;3735001001;2022;2,3;26,5
Salamanca;37350;3735001001;2023;2,5;26,9
Salamanca;37351;3735101001;2021;2,4;29,9
Salamanca;37351;3735101001;2022;2,2;32,9
Salamanca;37351;3735101001;2023;2,5;25,4
Salamanca;37352;3735201001;2021;3;31,2
Salamanca;37352;3735201001;2022;2,8;29,9
Salamanca;37352;3735201001;2023;2,9;30,2
Salamanca;37353;3735301001;2021;2,8;31,5
Salamanca;37353;3735301001;2022;2,7;30,9
Salamanca;37353;3735301001;2023;3,1;29,6
Salamanca;37354;3735401001;2021;2,2;27,8
Salamanca;37354;3735401001;2022;2,3;27,4
Salamanca;37354;3735401001;2023;2,3;26,9
Salamanca;37354;3735401002;2021;2,6;30,3
Salamanca;37354;3735401002;2022;2,5;30,5
Salamanca;37354;3735401002;2023;2,9;32,6
Salamanca;37354;3735401003;2021;2,4;27,7
Salamanca;37354;3735401003;2022;2,3;27,8
Salamanca;37354;3735401003;2023;2,3;27,9
Salamanca;37354;3735401004;2021;2,5;29,4
Salamanca;37354;3735401004;2022;2,4;28,3
Salamanca;37354;3735401004;2023;2,1;25,8
Salamanca;37354;3735401005;2023;2,4;30,4
Salamanca;37355;3735501001;2021;2,5;33,2
Salamanca;37355;3735501001;2022;3;32,4
Salamanca;37355;3735501001;2023;3,2;35,8
Salamanca;37357;3735701001;2021;2,3;26,2
Salamanca;37357;3735701001;2022;2,3;25,3
Salamanca;37357;3735701001;2023;2,2;26
Salamanca;37358;3735801001;2021;2,1;29,7
Salamanca;37358;3735801001;2022;2,4;32,8
Salamanca;37358;3735801001;2023;1,8;27,4
Salamanca;37359;3735901001;2021;2,3;29,9
Salamanca;37359;3735901001;2022;2;31,1
Salamanca;37359;3735901001;2023;2,1;27,5
Salamanca;37360;3736001001;2021;2,7;28,6
Salamanca;37360;3736001001;2022;2,6;26,6
Salamanca;37360;3736001001;2023;2,5;26,4
Salamanca;37362;3736201001;2021;2,3;26,2
Salamanca;37362;3736201001;2022;2,2;26,3
Salamanca;37362;3736201001;2023;2,1;26,1
Salamanca;37362;3736201002;2021;2,8;30,9
Salamanca;37362;3736201002;2022;2,8;33,5
Salamanca;37362;3736201002;2023;2,8;32,3
Salamanca;37362;3736201003;2021;2,5;28,9
Salamanca;37362;3736201003;2022;2,5;29,7
Salamanca;37362;3736201003;2023;2,4;29,2
Salamanca;37362;3736201004;2021;2,3;26,7
Salamanca;37362;3736201004;2022;2;25
Salamanca;37362;3736201004;2023;2;24,1
Salamanca;37363;3736301001;2021;2;28,7
Salamanca;37363;3736301001;2022;2,4;33,3
Salamanca;37364;3736401001;2021;2,5;26,7
Salamanca;37364;3736401001;2022;2,4;28,4
Salamanca;37364;3736401001;2023;2,4;27,2
Salamanca;37365;3736501001;2021;1,8;24,4
Salamanca;37365;3736501001;2022;2,3;27
Salamanca;37365;3736501001;2023;2,3;26,6
Salamanca;37367;3736701001;2021;2,5;31,1
Salamanca;37367;3736701001;2022;2,5;30,3
Salamanca;37367;3736701001;2023;2,4;28,7
Salamanca;37369;3736901001;2021;3,5;39,3
Salamanca;37369;3736901001;2022;2,3;34,4
Salamanca;37369;3736901001;2023;1,8;27,6
Salamanca;37370;3737001001;2021;2,8;28,1
Salamanca;37370;3737001001;2022;3,1;29,1
Salamanca;37370;3737001001;2023;2,7;26,7
Salamanca;37371;3737101001;2021;2,1;25,5
Salamanca;37371;3737101001;2022;2;23,9
Salamanca;37371;3737101001;2023;2,2;24,2
Salamanca;37372;3737201001;2021;2,5;25,9
Salamanca;37372;3737201001;2022;2,4;26,2
Salamanca;37372;3737201001;2023;2,3;25,1
Salamanca;37373;3737301001;2021;2,3;30,8
Salamanca;37373;3737301001;2022;2,2;29,7
Salamanca;37373;3737301001;2023;2,3;29,7
Salamanca;37374;3737401001;2021;2,2;26,1
Salamanca;37374;3737401001;2022;2,2;24,5
Salamanca;37374;3737401001;2023;2,2;24,6
Salamanca;37375;3737501001;2021;2,2;25,2
Salamanca;37375;3737501001;2022;2;25,7
Salamanca;37375;3737501001;2023;2,1;25,3
Salamanca;37376;3737601001;2021;2,1;25,7
Salamanca;37376;3737601001;2022;2,2;26,4
Salamanca;37376;3737601001;2023;2,2;26,7
Salamanca;37376;3737601002;2021;2,3;28,3
Salamanca;37376;3737601002;2022;2,3;28,6
Salamanca;37376;3737601002;2023;2,2;28,7
Salamanca;37377;3737701001;2021;2,2;26
Salamanca;37377;3737701001;2022;2,2;24,3
Salamanca;37377;3737701001;2023;2,1;22,5
Salamanca;37379;3737901001;2021;2,4;27,4
Salamanca;37379;3737901001;2022;2,3;28
Salamanca;37379;3737901001;2023;2;24,4
Salamanca;37381;3738101001;2021;2,7;32,6
Salamanca;37381;3738101001;2022;2,7;33,1
Salamanca;37381;3738101001;2023;2,7;30
Salamanca;37382;3738201001;2021;2,1;23,5
Salamanca;37382;3738201001;2022;2,2;25,2
Salamanca;37382;3738201001;2023;2,2;21,4
Segovia;40001;4000101001;2021;2,1;23,3
Segovia;40001;4000101001;2022;2,1;23,2
Segovia;40001;4000101001;2023;2;23,3
Segovia;40003;4000301001;2021;2,2;26,8
Segovia;40003;4000301001;2022;2,5;27,6
Segovia;40003;4000301001;2023;2,7;30,5
Segovia;40004;4000401001;2021;2,7;31
Segovia;40004;4000401001;2022;2,4;31,2
Segovia;40004;4000401001;2023;2,7;33,3
Segovia;40010;4001001001;2021;2,3;29,4
Segovia;40010;4001001001;2022;2,5;31,5
Segovia;40010;4001001001;2023;2,2;32,2
Segovia;40012;4001201001;2021;2,4;26,5
Segovia;40012;4001201001;2022;2,2;27,8
Segovia;40012;4001201001;2023;2,1;26,2
Segovia;40017;4001701001;2021;2,8;31,8
Segovia;40017;4001701001;2022;2,7;31,1
Segovia;40017;4001701001;2023;2,3;28,1
Segovia;40020;4002001001;2021;2,8;31,3
Segovia;40020;4002001001;2022;2,7;27,7
Segovia;40020;4002001001;2023;2,5;24,9
Segovia;40022;4002201001;2021;2,8;30,3
Segovia;40022;4002201001;2022;3;31
Segovia;40022;4002201001;2023;2,5;29,7
Segovia;40024;4002401001;2021;2,3;30,5
Segovia;40024;4002401001;2022;2,4;32,3
Segovia;40024;4002401001;2023;2,5;31,7
Segovia;40025;4002501001;2021;2,8;32,5
Segovia;40025;4002501001;2022;3;35,1
Segovia;40025;4002501001;2023;3,6;37,9
Segovia;40026;4002601001;2021;3,7;31,9
Segovia;40026;4002601001;2022;2,6;30,4
Segovia;40026;4002601001;2023;2,9;30,8
Segovia;40028;4002801001;2021;1,9;26,2
Segovia;40028;4002801001;2022;2,3;31,5
Segovia;40028;4002801001;2023;2,4;27,2
Segovia;40030;4003001001;2021;2,2;27,3
Segovia;40030;4003001001;2022;2,3;26,8
Segovia;40030;4003001001;2023;2,1;29,8
Segovia;40031;4003101001;2021;2,3;26
Segovia;40031;4003101001;2022;2,3;26,1
Segovia;40031;4003101001;2023;2,1;25,3
Segovia;40032;4003201001;2021;3,2;34,9
Segovia;40032;4003201001;2022;3;35,8
Segovia;40032;4003201001;2023;2,8;36,6
Segovia;40035;4003501001;2021;2,3;25
Segovia;40035;4003501001;2022;2,4;22,3
Segovia;40035;4003501001;2023;2,3;22,2
Segovia;40036;4003601001;2021;2,5;26,3
Segovia;40036;4003601001;2022;2,4;26,7
Segovia;40036;4003601001;2023;2,4;30,6
Segovia;40039;4003901001;2021;2,4;29,8
Segovia;40039;4003901001;2022;2,5;29,5
Segovia;40039;4003901001;2023;2,5;30,5
Segovia;40040;4004001001;2021;2,6;32,9
Segovia;40040;4004001001;2022;2,6;31,6
Segovia;40040;4004001001;2023;2,7;31,5
Segovia;40040;4004001002;2021;2,6;29,2
Segovia;40040;4004001002;2022;2,6;29,7
Segovia;40040;4004001002;2023;2,6;30,2
Segovia;40040;4004002001;2021;2,6;31,4
Segovia;40040;4004002001;2022;2,7;31,8
Segovia;40040;4004002001;2023;2,7;32,6
Segovia;40041;4004101001;2021;2,2;27,2
Segovia;40041;4004101001;2022;2,3;29,2
Segovia;40041;4004101001;2023;2,1;28,6
Segovia;40043;4004301001;2021;2,2;27,5
Segovia;40043;4004301001;2022;2,1;27,1
Segovia;40043;4004301001;2023;2,2;26,5
Segovia;40043;4004301002;2021;1,9;22,9
Segovia;40043;4004301002;2022;1,9;23
Segovia;40043;4004301002;2023;1,9;22,1
Segovia;40044;4004401001;2021;2,8;32,5
Segovia;40044;4004401001;2022;3,3;31,8
Segovia;40044;4004401001;2023;2,9;30,5
Segovia;40045;4004501001;2021;3,2;32,7
Segovia;40045;4004501001;2022;3,7;32,8
Segovia;40045;4004501001;2023;2,8;31,7
Segovia;40046;4004601001;2021;2,8;31,4
Segovia;40046;4004601001;2022;2,1;40,9
Segovia;40046;4004601001;2023;2,1;37,2
Segovia;40053;4005301001;2021;2,8;33,4
Segovia;40053;4005301001;2022;2,6;35,8
Segovia;40053;4005301001;2023;2,3;35,7
Segovia;40054;4005401001;2021;2,8;34
Segovia;40054;4005401001;2022;2,7;35,6
Segovia;40054;4005401001;2023;2,9;33,6
Segovia;40057;4005701001;2021;2,2;25,6
Segovia;40057;4005701001;2022;2,2;25
Segovia;40057;4005701001;2023;2;24,1
Segovia;40057;4005701002;2021;2;23,4
Segovia;40057;4005701002;2022;2,1;24,5
Segovia;40057;4005701002;2023;1,9;23,2
Segovia;40058;4005801001;2021;2,3;26,4
Segovia;40058;4005801001;2022;2,5;28,7
Segovia;40058;4005801001;2023;2,4;27,2
Segovia;40059;4005901001;2021;2,8;28,8
Segovia;40059;4005901001;2022;2,4;30,2
Segovia;40059;4005901001;2023;2,4;28,7
Segovia;40063;4006301001;2021;2,2;28
Segovia;40063;4006301001;2022;2,2;28
Segovia;40063;4006301001;2023;2,2;28,6
Segovia;40063;4006301002;2021;2,3;26,9
Segovia;40063;4006301002;2022;2,3;25,9
Segovia;40063;4006301002;2023;2,1;26
Segovia;40063;4006301003;2021;2,3;27,3
Segovia;40063;4006301003;2022;2,2;28,6
Segovia;40063;4006301003;2023;2,3;28,5
Segovia;40063;4006302001;2021;2,2;28,8
Segovia;40063;4006302001;2022;2,4;29,3
Segovia;40063;4006302001;2023;2,4;29,9
Segovia;40063;4006302002;2021;2,2;27,4
Segovia;40063;4006302002;2022;2,2;27,6
Segovia;40063;4006302002;2023;2,3;27,8
Segovia;40063;4006302003;2021;2,2;27
Segovia;40063;4006302003;2022;2,3;26,9
Segovia;40063;4006302003;2023;2,2;30,4
Segovia;40063;4006302004;2021;2,1;24,4
Segovia;40063;4006302004;2022;2;26,2
Segovia;40063;4006302004;2023;2;25,3
Segovia;40065;4006501001;2021;2;29,2
Segovia;40065;4006501001;2022;2,1;28,3
Segovia;40065;4006501001;2023;2;28,3
Segovia;40070;4007001001;2021;3,2;40,6
Segovia;40070;4007001001;2022;3,5;44,2
Segovia;40070;4007001001;2023;3,9;44,2
Segovia;40072;4007201001;2021;2,1;24,7
Segovia;40072;4007201001;2022;2,2;24,8
Segovia;40072;4007201001;2023;2,3;25,2
Segovia;40073;4007301001;2021;2,6;30
Segovia;40073;4007301001;2022;2,4;31
Segovia;40073;4007301001;2023;2,4;29,7
Segovia;40074;4007401001;2021;2,4;27,5
Segovia;40074;4007401001;2022;2,7;31,7
Segovia;40074;4007401001;2023;2,5;34,4
Segovia;40075;4007501001;2021;2,8;32,5
Segovia;40075;4007501001;2022;2,7;29,9
Segovia;40075;4007501001;2023;2,4;29
Segovia;40076;4007601001;2021;2,2;26,3
Segovia;40076;4007601001;2022;2,2;25,6
Segovia;40076;4007601001;2023;2,2;25,4
Segovia;40076;4007601002;2021;2,3;28,3
Segovia;40076;4007601002;2022;2,5;29
Segovia;40076;4007601002;2023;2,4;27,2
Segovia;40076;4007601003;2021;2,4;28,2
Segovia;40076;4007601003;2022;2,4;27,8
Segovia;40076;4007601003;2023;2,4;27,6
Segovia;40076;4007601004;2021;2,6;30,4
Segovia;40076;4007601004;2022;2,7;30,3
Segovia;40076;4007601004;2023;2,6;29,1
Segovia;40076;4007602001;2021;2,8;31,1
Segovia;40076;4007602001;2022;2,7;30,3
Segovia;40076;4007602001;2023;2,5;27,6
Segovia;40076;4007602002;2021;2,9;33,7
Segovia;40076;4007602002;2022;3,2;35,7
Segovia;40076;4007602002;2023;2,8;34,1
Segovia;40076;4007602003;2021;2;25,5
Segovia;40076;4007602003;2022;2,4;27,2
Segovia;40076;4007602003;2023;2,2;27
Segovia;40076;4007603001;2021;2,5;30,4
Segovia;40076;4007603001;2022;2,5;30,7
Segovia;40076;4007603001;2023;2,5;30,8
Segovia;40076;4007604001;2021;2,8;32,5
Segovia;40076;4007604001;2022;2,5;32
Segovia;40076;4007604001;2023;2,6;31,7
Segovia;40077;4007701001;2021;2,4;27,3
Segovia;40077;4007701001;2022;2,3;27,2
Segovia;40077;4007701001;2023;2,1;26,7
Segovia;40078;4007801001;2021;2,3;26
Segovia;40078;4007801001;2022;2,5;30,9
Segovia;40078;4007801001;2023;3,1;32,4
Segovia;40079;4007901001;2021;3,7;36,4
Segovia;40079;4007901001;2022;2,8;34,8
Segovia;40079;4007901001;2023;2,8;34,6
Segovia;40081;4008101001;2021;2,4;24,5
Segovia;40081;4008101001;2022;2,1;24,4
Segovia;40081;4008101001;2023;2,1;24,8
Segovia;40082;4008201001;2021;3,1;35,3
Segovia;40082;4008201001;2022;2,9;32,7
Segovia;40083;4008301001;2021;3,1;31,6
Segovia;40083;4008301001;2022;2,3;24,5
Segovia;40083;4008301001;2023;2,2;26,7
Segovia;40086;4008601001;2021;2,2;25,5
Segovia;40086;4008601001;2022;2,3;25,6
Segovia;40086;4008601001;2023;2,1;25,4
Segovia;40088;4008801001;2021;2,8;29,9
Segovia;40088;4008801001;2022;2,7;30,4
Segovia;40088;4008801001;2023;2,5;29,3
Segovia;40089;4008901001;2021;2,5;29,8
Segovia;40089;4008901001;2022;2,2;25,3
Segovia;40089;4008901001;2023;2,3;28,8
Segovia;40091;4009101001;2021;2,3;23,1
Segovia;40091;4009101001;2023;2,1;26,9
Segovia;40092;4009201001;2021;2,5;34,2
Segovia;40092;4009201001;2022;2,3;30,7
Segovia;40092;4009201001;2023;2,7;34,4
Segovia;40093;4009301001;2021;2,5;29,6
Segovia;40094;4009401001;2021;2,5;28,6
Segovia;40094;4009401001;2022;2,2;26,2
Segovia;40094;4009401001;2023;2,4;27,1
Segovia;40095;4009501001;2021;2,1;26,1
Segovia;40095;4009501001;2022;2,2;25,7
Segovia;40095;4009501001;2023;2,1;27,9
Segovia;40097;4009701001;2021;2,5;30,7
Segovia;40097;4009701001;2022;2,7;34
Segovia;40097;4009701001;2023;2,2;31,5
Segovia;40100;4010001001;2021;2,6;29,8
Segovia;40100;4010001001;2022;2,5;31
Segovia;40100;4010001001;2023;2,4;29,6
Segovia;40101;4010101001;2021;2;24,7
Segovia;40101;4010101001;2022;1,9;23,2
Segovia;40101;4010101001;2023;1,9;22,8
Segovia;40103;4010301001;2021;2;22,8
Segovia;40103;4010301001;2022;1,8;22,6
Segovia;40103;4010301001;2023;2,1;23,9
Segovia;40104;4010401001;2021;3,8;37,7
Segovia;40104;4010401001;2022;3,4;35,1
Segovia;40104;4010401001;2023;3;34,9
Segovia;40106;4010601001;2021;2,5;28,6
Segovia;40106;4010601001;2022;2,5;29,1
Segovia;40106;4010601001;2023;2,6;29,7
Segovia;40107;4010701001;2021;2,7;28,6
Segovia;40107;4010701001;2022;2,9;33,7
Segovia;40107;4010701001;2023;2,7;30,6
Segovia;40108;4010801001;2021;2;23
Segovia;40108;4010801001;2022;2,5;28
Segovia;40108;4010801001;2023;2,9;34,7
Segovia;40110;4011001001;2021;2,1;28,2
Segovia;40110;4011001001;2022;2,4;27,7
Segovia;40110;4011001001;2023;2,4;29,1
Segovia;40112;4011201001;2021;2,6;30,7
Segovia;40112;4011201001;2022;2,6;30,5
Segovia;40112;4011201001;2023;2,5;29,2
Segovia;40112;4011201002;2021;2,3;26,7
Segovia;40112;4011201002;2022;2,2;26,5
Segovia;40112;4011201002;2023;2,4;29,3
Segovia;40113;4011301001;2021;2,2;30,4
Segovia;40113;4011301001;2022;2;28
Segovia;40113;4011301001;2023;2,2;27,5
Segovia;40115;4011501001;2021;2,7;31,9
Segovia;40115;4011501001;2022;3,3;32,6
Segovia;40115;4011501001;2023;3,1;34,3
Segovia;40119;4011901001;2021;2,1;25,7
Segovia;40119;4011901001;2022;2,4;33,8
Segovia;40119;4011901001;2023;2,3;26,5
Segovia;40120;4012001001;2021;1,9;25
Segovia;40120;4012001001;2022;2,2;25,4
Segovia;40120;4012001001;2023;2;21,1
Segovia;40121;4012101001;2021;1,9;23
Segovia;40121;4012101001;2022;2;25,8
Segovia;40121;4012101001;2023;1,9;23
Segovia;40122;4012201001;2021;3,2;31,3
Segovia;40122;4012201001;2022;2,9;30,5
Segovia;40122;4012201001;2023;2,5;29,8
Segovia;40123;4012301001;2021;3,1;43,3
Segovia;40123;4012301001;2022;2,8;44,2
Segovia;40123;4012301001;2023;2,9;44,2
Segovia;40124;4012401001;2021;2,2;29,4
Segovia;40124;4012401001;2022;2;27,7
Segovia;40124;4012401001;2023;2,3;28,9
