Provincia;CMuni;CUSEC;Periodo;Media_de_la_renta_por_unidad_de_consumo;Mediana_de_la_renta_por_unidad_de_consumo;Renta_bruta_media_por_hogar;Renta_bruta_media_por_persona;Renta_neta_media_por_hogar;Renta_neta_media_por_persona
Salamanca;37171;3717101001;2022;21152;17850;41538;18277;33570;14771
Salamanca;37171;3717101001;2023;21447;18550;43209;19028;34758;15306
Salamanca;37172;3717201001;2021;17659;16450;31055;14676;27013;12766
Salamanca;37172;3717201001;2022;18629;16450;33006;15349;28558;13281
Salamanca;37172;3717201001;2023;20417;19250;36302;16925;31355;14618
Salamanca;37173;3717301001;2021;15782;14350;27363;12694;24190;11222
Salamanca;37173;3717301001;2022;16366;15050;28423;13297;24892;11645
Salamanca;37173;3717301001;2023;17361;15750;31174;14147;27263;12372
Salamanca;37173;3717302001;2021;15907;13650;27406;12798;24078;11244
Salamanca;37173;3717302001;2022;17011;15050;29009;13621;25131;11800
Salamanca;37173;3717302001;2023;18483;16450;32331;15224;27888;13132
Salamanca;37174;3717401001;2021;17589;15750;29817;14681;26023;12813
Salamanca;37174;3717401001;2022;18925;16450;33062;15904;28289;13608
Salamanca;37174;3717401001;2023;19864;18550;34506;16845;29608;14454
Salamanca;37175;3717501001;2021;16766;15050;30440;13429;26492;11688
Salamanca;37175;3717501001;2022;17969;15750;33268;14269;28766;12338
Salamanca;37175;3717501001;2023;19437;17850;37493;15729;31880;13374
Salamanca;37176;3717601001;2021;16385;15050;31666;12893;28090;11436
Salamanca;37176;3717601001;2022;16925;15750;32502;13697;28398;11968
Salamanca;37176;3717601001;2023;19110;18550;36037;15750;31533;13781
Salamanca;37177;3717701001;2021;15915;14350;26490;13245;23364;11682
Salamanca;37177;3717701001;2022;16336;14700;27050;13759;23696;12053
Salamanca;37177;3717701001;2023;17425;15750;28788;14805;25178;12949
Salamanca;37178;3717801001;2021;;;27961;14752;24158;12745
Salamanca;37179;3717901001;2021;18360;17150;31734;14545;27794;12739
Salamanca;37179;3717901001;2022;17797;15050;31045;14521;26995;12627
Salamanca;37179;3717901001;2023;20449;17850;36362;16875;31035;14403
Salamanca;37180;3718001001;2021;;;27961;14752;24158;12745
Salamanca;37180;3718001001;2022;;;29605;14850;25932;13008
Salamanca;37180;3718001001;2023;;;32405;16432;28141;14270
Salamanca;37181;3718101001;2021;16597;15050;28517;13451;25272;11921
Salamanca;37181;3718101001;2022;18204;16450;30581;15418;26494;13357
Salamanca;37181;3718101001;2023;20275;17150;34299;17221;29583;14853
Salamanca;37182;3718201001;2021;;;27961;14752;24158;12745
Salamanca;37182;3718201001;2022;;;34950;17334;29407;14585
Salamanca;37182;3718201001;2023;;;37388;18191;31574;15363
Salamanca;37183;3718301001;2021;14842;14350;24809;12094;22018;10734
Salamanca;37183;3718301001;2022;17476;15750;29483;14182;26004;12508
Salamanca;37183;3718301001;2023;18027;16450;30243;14533;26667;12814
Salamanca;37184;3718401001;2021;16355;15750;23288;14455;20760;12886
Salamanca;37184;3718401001;2022;17087;16450;24275;15336;21618;13658
Salamanca;37184;3718401001;2023;19434;17150;27725;18296;24233;15992
Salamanca;37185;3718501001;2021;21008;20650;40076;17287;33720;14545
Salamanca;37185;3718501001;2022;21120;20650;39913;17523;33426;14675
Salamanca;37185;3718501001;2023;22939;22050;44008;19521;36327;16114
Salamanca;37186;3718601001;2021;21670;20650;43237;17947;35810;14865
Salamanca;37186;3718601001;2022;23990;23450;46522;19495;38636;16191
Salamanca;37186;3718601001;2023;24738;21350;45556;20956;37435;17220
Salamanca;37187;3718701001;2021;14430;12950;28798;10845;25327;9538
Salamanca;37187;3718701001;2022;15612;13650;30732;11912;26654;10332
Salamanca;37187;3718701001;2023;15934;14000;31348;12447;27171;10788
Salamanca;37188;3718801001;2021;18503;15050;30115;16244;25983;14015
Salamanca;37188;3718801001;2022;19268;15750;30880;16897;26395;14442
Salamanca;37188;3718801001;2023;19977;17150;32146;17609;27756;15204
Salamanca;37189;3718901001;2021;20258;18550;34211;16936;29565;14636
Salamanca;37189;3718901001;2022;20520;16450;36320;17448;30799;14796
Salamanca;37189;3718901001;2023;22611;18550;40131;19072;33903;16112
Salamanca;37190;3719001001;2021;16986;14350;25429;13986;23073;12690
Salamanca;37190;3719001001;2022;18163;15750;28118;15394;25109;13747
Salamanca;37190;3719001001;2023;20185;18550;31180;17361;27640;15390
Salamanca;37191;3719101001;2021;;;27961;14752;24158;12745
Salamanca;37191;3719101001;2022;;;29605;14850;25932;13008
Salamanca;37191;3719101001;2023;;;32405;16432;28141;14270
Salamanca;37192;3719201001;2021;17347;16450;32250;14048;27243;11867
Salamanca;37192;3719201001;2022;18402;17150;34902;14829;29551;12556
Salamanca;37192;3719201001;2023;19987;18550;37811;16192;31698;13574
Salamanca;37193;3719301001;2021;15132;12950;22678;12380;20274;11068
Salamanca;37193;3719301001;2022;15351;13650;22957;12947;20485;11553
Salamanca;37193;3719301001;2023;16580;15050;24940;14155;22120;12554
Salamanca;37194;3719401001;2021;18537;16450;30451;15790;26138;13553
Salamanca;37194;3719401001;2022;18919;16450;30593;16167;26164;13827
Salamanca;37194;3719401001;2023;20423;16450;35703;17998;30400;15324
Salamanca;37195;3719501001;2021;;;27961;14752;24158;12745
Salamanca;37195;3719501001;2022;;;26870;15315;23242;13247
Salamanca;37195;3719501001;2023;;;29084;16335;25179;14142
Salamanca;37196;3719601001;2021;;;27961;14752;24158;12745
Salamanca;37196;3719601001;2022;;;26870;15315;23242;13247
Salamanca;37196;3719601001;2023;;;29084;16335;25179;14142
Salamanca;37197;3719701001;2021;;;27961;14752;24158;12745
Salamanca;37197;3719701001;2022;;;26870;15315;23242;13247
Salamanca;37197;3719701001;2023;;;29084;16335;25179;14142
Salamanca;37198;3719801001;2021;17378;16450;33284;14142;28637;12168
Salamanca;37198;3719801001;2022;18341;17150;33492;15107;28745;12966
Salamanca;37198;3719801001;2023;19100;18550;36314;15716;31000;13416
Salamanca;37199;3719901001;2021;16612;16100;27686;14050;24090;12225
Salamanca;37199;3719901001;2022;17444;16450;29195;14819;25197;12790
Salamanca;37199;3719901001;2023;19630;18550;34468;16555;29480;14160
Salamanca;37200;3720001001;2021;18193;17150;32405;14968;27933;12902
Salamanca;37200;3720001001;2022;19866;19250;36714;16513;30970;13929
Salamanca;37200;3720001001;2023;19571;18900;34974;16567;29590;14016
Salamanca;37201;3720101001;2021;15834;13650;26678;13391;22854;11471
Salamanca;37201;3720101001;2022;16969;12250;28269;14678;23991;12457
Salamanca;37201;3720101001;2023;17906;14000;29707;15804;25514;13574
Salamanca;37202;3720201001;2021;21059;18550;48135;16695;39262;13618
Salamanca;37202;3720201001;2022;21879;19950;49778;17631;40358;14295
Salamanca;37202;3720201001;2023;23135;21350;53539;18994;43106;15293
Salamanca;37203;3720301001;2021;20717;17150;36330;18036;30428;15106
Salamanca;37203;3720301001;2022;23086;18550;40762;20381;33188;16594
Salamanca;37203;3720301001;2023;24204;19950;43661;21680;35617;17686
Salamanca;37204;3720401001;2021;15086;14350;23798;12403;21331;11117
Salamanca;37204;3720401001;2022;16554;15750;26709;13736;23538;12105
Salamanca;37204;3720401001;2023;17816;17850;28785;15335;25188;13419
Salamanca;37205;3720501001;2021;20984;19250;36075;19487;29740;16065
Salamanca;37205;3720501001;2022;22259;19950;38391;20633;31543;16953
Salamanca;37205;3720501001;2023;24810;22050;43540;23143;35595;18920
Salamanca;37206;3720601001;2021;;;27961;14752;24158;12745
Salamanca;37206;3720601001;2022;;;29453;15938;25225;13650
Salamanca;37206;3720601001;2023;;;36709;19484;30285;16074
Salamanca;37207;3720701001;2021;18304;17850;33187;14287;28540;12286
Salamanca;37207;3720701001;2022;19511;17150;36430;15509;30772;13101
Salamanca;37207;3720701001;2023;20374;18550;38710;16255;32631;13703
Salamanca;37208;3720801001;2021;;;27961;14752;24158;12745
Salamanca;37208;3720801001;2022;;;29605;14850;25932;13008
Salamanca;37208;3720801001;2023;;;32405;16432;28141;14270
Salamanca;37209;3720901001;2021;17624;15750;34210;14515;28761;12203
Salamanca;37209;3720901001;2022;18697;15750;36805;15774;30962;13269
Salamanca;37209;3720901001;2023;18704;16450;36284;15779;30660;13333
Salamanca;37211;3721101001;2021;18229;15050;30239;16034;26045;13810
Salamanca;37211;3721101001;2022;18992;15750;31940;17127;26909;14429
Salamanca;37211;3721101001;2023;20302;17850;34292;18625;28576;15521
Salamanca;37212;3721201001;2021;18418;16450;31649;15451;27369;13361
Salamanca;37212;3721201001;2022;19638;18550;35091;16736;29594;14114
Salamanca;37212;3721201001;2023;20608;19950;35833;17645;30205;14874
Salamanca;37213;3721301001;2021;;;27961;14752;24158;12745
Salamanca;37213;3721301001;2022;;;34950;17334;29407;14585
Salamanca;37213;3721301001;2023;;;37388;18191;31574;15363
Salamanca;37214;3721401001;2021;17971;15050;27176;15908;23512;13763
Salamanca;37214;3721401001;2022;18212;15750;26481;16467;22743;14143
Salamanca;37214;3721401001;2023;19638;18550;29059;17643;25365;15400
Salamanca;37215;3721501001;2021;15916;14700;27467;13055;24245;11524
Salamanca;37215;3721501001;2022;16302;13650;27893;13775;23959;11832
Salamanca;37215;3721501001;2023;17686;14350;30955;15076;26834;13069
Salamanca;37216;3721601001;2021;16985;13650;32208;13148;27564;11252
Salamanca;37216;3721601001;2022;17348;14350;33426;13828;28916;11962
Salamanca;37216;3721601001;2023;17725;15750;34019;13917;29734;12164
Salamanca;37217;3721701001;2021;;;27961;14752;24158;12745
Salamanca;37217;3721701001;2022;;;26870;15315;23242;13247
Salamanca;37217;3721701001;2023;;;29084;16335;25179;14142
Salamanca;37218;3721801001;2021;;;27961;14752;24158;12745
Salamanca;37218;3721801001;2022;;;26870;15315;23242;13247
Salamanca;37218;3721801001;2023;;;29084;16335;25179;14142
Salamanca;37219;3721901001;2021;16579;13650;28549;15763;23936;13216
Salamanca;37219;3721901001;2022;18071;15750;31147;17282;25763;14294
Salamanca;37219;3721901001;2023;19556;17850;32976;18781;27308;15553
Salamanca;37221;3722101001;2021;13994;12950;20738;11425;18940;10435
Salamanca;37221;3722101001;2022;14446;13650;20878;11814;19020;10762
Salamanca;37221;3722101001;2023;15282;13650;23040;12985;20667;11647
Salamanca;37222;3722201001;2021;;;27961;14752;24158;12745
Salamanca;37222;3722201001;2022;;;29453;15938;25225;13650
Salamanca;37222;3722201001;2023;;;36709;19484;30285;16074
Salamanca;37223;3722301001;2021;;;27961;14752;24158;12745
Salamanca;37223;3722301001;2022;;;29605;14850;25932;13008
Salamanca;37223;3722301001;2023;;;32405;16432;28141;14270
Salamanca;37224;3722401001;2021;18653;17150;35136;15484;30269;13339
Salamanca;37224;3722401001;2022;19393;15750;35788;15973;30836;13763
Salamanca;37224;3722401001;2023;20697;17150;37972;17806;32153;15078
Salamanca;37225;3722501001;2021;21975;18550;45089;17177;37652;14344
Salamanca;37225;3722501001;2022;20839;17150;43249;16665;35758;13778
Salamanca;37225;3722501001;2023;23433;19250;49388;18896;40353;15439
Salamanca;37226;3722601001;2021;16344;13650;28620;13500;25165;11870
Salamanca;37226;3722601001;2022;16353;14350;28118;13874;24687;12181
Salamanca;37226;3722601001;2023;18414;15750;31714;15325;27813;13440
Salamanca;37228;3722801001;2021;16207;12950;29096;13373;25099;11536
Salamanca;37228;3722801001;2022;17026;13650;29278;13727;25641;12022
Salamanca;37228;3722801001;2023;16798;15050;28666;13744;25379;12168
Salamanca;37229;3722901001;2021;17802;15050;28706;15129;24372;12845
Salamanca;37229;3722901001;2022;18917;16450;31325;16622;26088;13842
Salamanca;37229;3722901001;2023;20474;18900;32835;17866;27799;15126
Salamanca;37230;3723001001;2021;16952;15750;31743;13691;27177;11721
Salamanca;37230;3723001001;2022;16969;16450;31965;13823;27640;11953
Salamanca;37230;3723001001;2023;18113;15750;34869;15183;29686;12926
Salamanca;37231;3723101001;2021;18428;15750;31323;15235;26915;13091
Salamanca;37231;3723101001;2022;18026;16450;29782;15310;25664;13193
Salamanca;37231;3723101001;2023;18572;17150;31471;16065;26970;13767
Salamanca;37232;3723201001;2021;18388;17150;34741;14372;30320;12544
Salamanca;37232;3723201001;2022;18855;17850;35898;14797;31466;12971
Salamanca;37232;3723201001;2023;19616;18550;37078;15586;32282;13570
Salamanca;37233;3723301001;2021;;;27961;14752;24158;12745
Salamanca;37233;3723301001;2022;;;25161;13605;22167;11986
Salamanca;37233;3723301001;2023;;;25773;13856;23010;12371
Salamanca;37234;3723401001;2021;16982;15050;27071;14224;23594;12397
Salamanca;37234;3723401001;2022;19195;15750;31896;16148;27718;14033
Salamanca;37234;3723401001;2023;20168;16450;32729;17387;28011;14881
Salamanca;37235;3723501001;2021;14294;12950;25366;11498;22363;10137
Salamanca;37235;3723501001;2022;15815;12950;27861;12369;24252;10767
Salamanca;37235;3723501001;2023;16440;15750;29690;13150;26050;11538
Salamanca;37236;3723601001;2021;18131;16450;28133;15911;24524;13870
Salamanca;37236;3723601001;2022;17540;15050;27802;15246;24397;13379
Salamanca;37236;3723601001;2023;17472;15050;28294;15288;24790;13395
Salamanca;37237;3723701001;2021;15389;15050;24827;12569;22088;11182
Salamanca;37237;3723701001;2022;16492;16450;26807;13754;23475;12045
Salamanca;37237;3723701001;2023;17254;16450;28101;14516;24756;12788
Salamanca;37238;3723801001;2021;20104;19950;40862;16610;33801;13740
Salamanca;37238;3723801001;2022;21232;18550;43449;18422;34464;14613
Salamanca;37238;3723801001;2023;24056;21350;50477;21193;39812;16715
Salamanca;37239;3723901001;2021;20003;19250;37119;16792;31344;14179
Salamanca;37239;3723901001;2022;21191;18550;39945;17560;32511;14292
Salamanca;37239;3723901001;2023;24782;20650;46972;21080;38712;17373
Salamanca;37240;3724001001;2021;18104;16450;35287;14290;29924;12118
Salamanca;37240;3724001001;2022;19739;17850;38246;15623;32201;13154
Salamanca;37240;3724001001;2023;20745;19250;40790;17155;34053;14322
Salamanca;37241;3724101001;2021;15843;13650;27804;12394;24883;11092
Salamanca;37241;3724101001;2022;17681;15750;31171;14238;27432;12531
Salamanca;37241;3724101001;2023;20091;17850;35304;16653;30444;14360
Salamanca;37242;3724201001;2021;;;27961;14752;24158;12745
Salamanca;37242;3724201001;2022;;;34950;17334;29407;14585
Salamanca;37242;3724201001;2023;;;37388;18191;31574;15363
Salamanca;37243;3724301001;2021;;;27961;14752;24158;12745
Salamanca;37243;3724301001;2022;;;29605;14850;25932;13008
Salamanca;37243;3724301001;2023;;;32405;16432;28141;14270
Salamanca;37244;3724401001;2021;15463;15050;26275;13043;23157;11495
Salamanca;37244;3724401001;2022;17205;17150;30211;14517;25957;12473
Salamanca;37244;3724401001;2023;17989;17150;32354;14847;28030;12863
Salamanca;37245;3724501001;2021;12565;12250;17338;10549;16203;9858
Salamanca;37245;3724501001;2022;13535;12600;19237;11342;17708;10440
Salamanca;37245;3724501001;2023;14152;13650;19879;12144;18307;11184
Salamanca;37246;3724601001;2021;16359;15050;29597;12838;25884;11228
Salamanca;37246;3724601001;2022;17162;15750;31104;13561;27049;11793
Salamanca;37246;3724601001;2023;17877;16450;31894;14352;27712;12470
Salamanca;37246;3724601002;2021;15593;14350;29201;12300;25205;10617
Salamanca;37246;3724601002;2022;16135;15050;30347;12837;26061;11023
Salamanca;37246;3724601002;2023;17620;15750;33155;14177;28453;12167
Salamanca;37246;3724602001;2021;14975;14350;27559;11802;24151;10342
Salamanca;37246;3724602001;2022;15707;14350;28692;12430;25113;10880
Salamanca;37246;3724602001;2023;16583;15750;30820;13340;26751;11579
Salamanca;37246;3724602002;2021;15545;15050;28088;12149;24757;10709
Salamanca;37246;3724602002;2022;16251;15050;29752;12860;26007;11241
Salamanca;37246;3724602002;2023;17147;16450;31082;13588;27295;11933
Salamanca;37247;3724701001;2021;19367;17850;35361;15606;30080;13276
Salamanca;37247;3724701001;2022;21540;18550;40171;17494;33364;14529
Salamanca;37247;3724701001;2023;20393;17150;37042;16875;31371;14291
Salamanca;37248;3724801001;2021;14915;13650;26215;13029;22433;11149
Salamanca;37248;3724801001;2022;15172;13650;27389;13859;23290;11785
Salamanca;37248;3724801001;2023;17841;16450;30363;15970;25930;13638
Salamanca;37249;3724901001;2021;;;27961;14752;24158;12745
Salamanca;37249;3724901001;2022;;;29605;14850;25932;13008
Salamanca;37249;3724901001;2023;;;32405;16432;28141;14270
Salamanca;37250;3725001001;2021;16831;14350;26215;14314;23257;12699
Salamanca;37250;3725001001;2022;17877;15750;27527;15451;24370;13679
Salamanca;37250;3725001001;2023;18813;17150;28438;16002;25482;14339
Salamanca;37251;3725101001;2021;15968;15750;32429;12808;27641;10917
Salamanca;37251;3725101001;2022;16670;15750;34076;13518;28628;11357
Salamanca;37251;3725101001;2023;18342;17850;36300;14700;31183;12628
Salamanca;37252;3725201001;2021;12432;10850;20949;9870;19499;9187
Salamanca;37252;3725201001;2022;14494;13650;24159;11289;22263;10403
Salamanca;37252;3725201001;2023;;;29084;16335;25179;14142
Salamanca;37253;3725301001;2021;19105;15750;40550;15799;33106;12898
Salamanca;37253;3725301001;2022;20888;17850;44996;17351;36758;14175
Salamanca;37253;3725301001;2023;22495;18550;48530;19018;39358;15424
Salamanca;37254;3725401001;2021;17642;16100;31349;14618;27177;12673
Salamanca;37254;3725401001;2022;17046;13650;30221;13961;26504;12243
Salamanca;37254;3725401001;2023;17823;15750;31779;14761;27815;12920
Salamanca;37255;3725501001;2021;;;27961;14752;24158;12745
Salamanca;37255;3725501001;2022;;;34950;17334;29407;14585
Salamanca;37255;3725501001;2023;;;37388;18191;31574;15363
Salamanca;37256;3725601001;2021;13471;12950;21076;10745;19300;9839
Salamanca;37256;3725601001;2022;14318;13650;22169;11808;20089;10701
Salamanca;37256;3725601001;2023;14821;14350;23201;12429;20801;11143
Salamanca;37257;3725701001;2021;;;27961;14752;24158;12745
Salamanca;37257;3725701001;2022;;;29605;14850;25932;13008
Salamanca;37257;3725701001;2023;;;32405;16432;28141;14270
Salamanca;37258;3725801001;2021;14509;13650;22503;12001;20288;10820
Salamanca;37258;3725801001;2022;15892;14350;25032;13589;22514;12222
Salamanca;37258;3725801001;2023;16257;15050;26776;14164;23736;12556
Salamanca;37259;3725901001;2021;;;27961;14752;24158;12745
Salamanca;37259;3725901001;2022;;;26870;15315;23242;13247
Salamanca;37259;3725901001;2023;;;29084;16335;25179;14142
Salamanca;37260;3726001001;2021;14102;11550;23043;11361;20879;10294
Salamanca;37260;3726001001;2022;14900;13300;23817;12162;21458;10957
Salamanca;37260;3726001001;2023;16292;13650;26575;13765;23777;12316
Salamanca;37261;3726101001;2021;15949;14350;24351;13719;21379;12045
Salamanca;37261;3726101001;2022;18038;15050;28527;15792;24909;13789
Salamanca;37261;3726101001;2023;19346;17150;30377;17416;26184;15012
Salamanca;37262;3726201001;2021;;;27961;14752;24158;12745
Salamanca;37262;3726201001;2022;;;29605;14850;25932;13008
Salamanca;37262;3726201001;2023;;;32405;16432;28141;14270
Salamanca;37263;3726301001;2021;15375;12950;23813;12878;21280;11508
Salamanca;37263;3726301001;2022;16911;14350;26152;14459;22819;12616
Salamanca;37263;3726301001;2023;17401;15050;27461;14812;24135;13018
